,F
17909,2
17910,1
17911,4
17912,1
17913,5
17914,1
17915,1
17916,1
17917,8
17918,3
17919,1
17920,1
17921,2
17922,2
17923,2
17924,1
17925,1
17926,2
17927,5
17928,1
17929,4
17930,1
17931,2
17932,1
17933,5
17934,2
17935,4
17936,1
17937,4
17938,5
17939,1
17940,1
17941,1
17942,4
17943,1
17944,1
17945,1
17946,11
17947,12
17948,1
17949,1
17950,2
17951,12
17952,1
17953,1
17954,1
17955,2
17956,1
17957,2
17958,1
17959,1
17960,1
17961,1
17962,1
17963,2
17964,4
17965,1
17966,1
17967,1
17968,1
17969,2
17970,2
17971,1
17972,1
17973,2
17974,23
17975,1
17976,28
17977,3
17978,1
17979,2
17980,1
17981,1
17982,1
17983,1
17984,1
17985,1
17986,1
17987,1
17988,2
17989,1
17990,1
17991,3
17992,1
17993,1
17994,2
17995,1
17996,1
17997,17
17998,56
17999,3
18000,1
18001,2
18002,1
18003,1
18004,3
18005,1
18006,1
18007,1
18008,1
18009,3
18010,1
18011,1
18012,1
18013,1
18014,1
18015,31
18016,3
18017,8
18018,1
18019,1
18020,4
18021,1
18022,4
18023,1
18024,3
18025,1
18026,1
18027,1
18028,2
18029,2
18030,1
18031,1
18032,1
18033,1
18034,1
18035,1
18036,1
18037,3
18038,1
18039,1
18040,1
18041,4
18042,7
18043,6
18044,1
18045,1
18046,2
18047,1
18048,23
18049,1
18050,1
18051,1
18052,2
18053,2
18054,1
18055,1
18056,4
18057,2
18058,1
18059,11
18060,1
18061,1
18062,1
18063,1
18064,4
18065,1
18066,1
18067,1
18068,2
18069,1
18070,1
18071,1
18072,1
18073,1
18074,12
18075,1
18076,1
18077,1
18078,3
18079,1
18080,1
18081,2
18082,2
18083,1
18084,4
18085,1
18086,1
18087,1
18088,14
18089,3
18090,1
18091,1
18092,1
18093,1
18094,1
18095,1
18096,1
18097,2
18098,2
18099,1
18100,1
18101,1
18102,1
18103,1
18104,1
18105,1
18106,1
18107,1
18108,1
18109,2
18110,3
18111,1
18112,2
18113,2
18114,5
18115,1
18116,1
18117,1
18118,1
18119,2
18120,1
18121,1
18122,1
18123,2
18124,1
18125,6
18126,1
18127,1
18128,1
18129,1
18130,2
18131,1
18132,3
18133,2
18134,1
18135,1
18136,1
18137,6
18138,42
18139,3
18140,2
18141,1
18142,3
18143,4
18144,6
18145,12
18146,5
18147,10
18148,2
18149,17
18150,1
18151,1
18152,133
18153,1
18154,4
18155,1
18156,2
18157,3
18158,1
18159,1
18160,1
18161,1
18162,2
18163,1
18164,2
18165,10
18166,2
18167,1
18168,2
18169,4
18170,1
18171,1
18172,3
18173,1
18174,4
18175,1
18176,1
18177,2
18178,1
18179,1
18180,1
18181,1
18182,1
18183,1
18184,1
18185,1
18186,17
18187,1
18188,4
18189,7
18190,1
18191,1
18192,5
18193,1
18194,5
18195,1
18196,1
18197,4
18198,11
18199,1
18200,3
18201,39
18202,1
18203,2
18204,1
18205,4
18206,1
18207,1
18208,2
18209,2
18210,3
18211,4
18212,3
18213,1
18214,1
18215,1
18216,3
18217,1
18218,1
18219,1
18220,1
18221,8
18222,2
18223,1
18224,1
18225,3
18226,78
18227,9
18228,2
18229,1
18230,1
18231,3
18232,1
18233,1
18234,1
18235,2
18236,5
18237,1
18238,1
18239,1
18240,1
18241,2
18242,2
18243,1
18244,4
18245,1
18246,1
18247,1
18248,1
18249,3
18250,2
18251,6
18252,1
18253,1
18254,1
18255,3
18256,2
18257,1
18258,1
18259,4
18260,2
18261,1
18262,1
18263,2
18264,1
18265,2
18266,1
18267,1
18268,1
18269,1
18270,2
18271,1
18272,8
18273,2
18274,2
18275,1
18276,1
18277,1
18278,1
18279,2
18280,1
18281,1
18282,2
18283,1
18284,1
18285,1
18286,4
18287,1
18288,1
18289,1
18290,1
18291,5
18292,5
18293,3
18294,16
18295,3
18296,1
18297,1
18298,3
18299,1
18300,4
18301,1
18302,1
18303,1
18304,1
18305,2
18306,1
18307,8
18308,1
18309,1
18310,1
18311,1
18312,1
18313,4
18314,1
18315,2
18316,1
18317,4
18318,1
18319,1
18320,3
18321,1
18322,1
18323,1
18324,1
18325,1
18326,1
18327,9
18328,1
18329,1
18330,3
18331,11
18332,1
18333,1
18334,2
18335,1
18336,1
18337,1
18338,1
18339,1
18340,3
18341,11
18342,1
18343,1
18344,3
18345,1
18346,1
18347,2
18348,4
18349,4
18350,1
18351,1
18352,4
18353,1
18354,3
18355,8
18356,1
18357,1
18358,1
18359,1
18360,1
18361,4
18362,1
18363,1
18364,11
18365,1
18366,1
18367,6
18368,2
18369,5
18370,1
18371,2
18372,2
18373,1
18374,5
18375,4
18376,1
18377,1
18378,1
18379,4
18380,1
18381,24
18382,1
18383,3
18384,1
18385,6
18386,1
18387,2
18388,3
18389,1
18390,2
18391,1
18392,1
18393,1
18394,4
18395,4
18396,3
18397,114
18398,3
18399,1
18400,1
18401,1
18402,9
18403,12
18404,1
18405,1
18406,1
18407,1
18408,1
18409,1
18410,1
18411,1
18412,1
18413,1
18414,1
18415,1
18416,1
18417,1
18418,2
18419,2
18420,1
18421,1
18422,1
18423,1
18424,1
18425,1
18426,2
18427,2
18428,2
18429,1
18430,1
18431,1
18432,1
18433,1
18434,1
18435,2
18436,2
18437,3
18438,3
18439,1
18440,1
18441,4
18442,1
18443,1
18444,1
18445,1
18446,2
18447,1
18448,1
18449,1
18450,1
18451,1
18452,10
18453,1
18454,1
18455,1
18456,1
18457,1
18458,1
18459,1
18460,1
18461,2
18462,1
18463,1
18464,1
18465,1
18466,2
18467,2
18468,2
18469,1
18470,2
18471,4
18472,1
18473,1
18474,3
18475,1
18476,1
18477,1
18478,17
18479,3
18480,2
18481,1
18482,1
18483,1
18484,1
18485,1
18486,1
18487,1
18488,1
18489,1
18490,1
18491,3
18492,2
18493,1
18494,1
18495,1
18496,1
18497,2
18498,3
18499,2
18500,3
18501,4
18502,1
18503,2
18504,1
18505,1
18506,3
18507,1
18508,1
18509,3
18510,1
18511,1
18512,6
18513,1
18514,5
18515,1
18516,1
18517,1
18518,17
18519,1
18520,3
18521,1
18522,31
18523,1
18524,1
18525,1
18526,21
18527,1
18528,1
18529,2
18530,1
18531,1
18532,6
18533,2
18534,3
18535,6
18536,3
18537,1
18538,1
18539,4
18540,2
18541,2
18542,3
18543,1
18544,1
18545,2
18546,1
18547,31
18548,1
18549,3
18550,4
18551,14
18552,1
18553,4
18554,1
18555,1
18556,3
18557,1
18558,1
18559,1
18560,3
18561,1
18562,2
18563,1
18564,3
18565,4
18566,1
18567,14
18568,1
18569,1
18570,1
18571,1
18572,2
18573,1
18574,24
18575,2
18576,1
18577,3
18578,1
18579,2
18580,5
18581,1
18582,1
18583,1
18584,1
18585,3
18586,1
18587,1
18588,21
18589,1
18590,1
18591,1
18592,1
18593,1
18594,2
18595,2
18596,3
18597,1
18598,2
18599,5
18600,2
18601,1
18602,1
18603,3
18604,1
18605,4
18606,2
18607,1
18608,1
18609,1
18610,1
18611,1
18612,1
18613,1
18614,1
18615,1
18616,9
18617,2
18618,2
18619,21
18620,1
18621,3
18622,2
18623,6
18624,4
18625,1
18626,5
18627,1
18628,4
18629,1
18630,1
18631,1
18632,1
18633,1
18634,1
18635,3
18636,1
18637,1
18638,1
18639,1
18640,1
18641,5
18642,1
18643,1
18644,14
18645,2
18646,1
18647,1
18648,2
18649,1
18650,1
18651,1
18652,1
18653,2
18654,4
18655,17
18656,2
18657,1
18658,1
18659,2
18660,2
18661,1
18662,1
18663,2
18664,1
18665,12
18666,1
18667,1
18668,1
18669,1
18670,1
18671,1
18672,18
18673,1
18674,1
18675,1
18676,1
18677,6
18678,1
18679,1
18680,1
18681,1
18682,1
18683,1
18684,1
18685,1
18686,1
18687,1
18688,1
18689,1
18690,3
18691,1
18692,2
18693,1
18694,1
18695,1
18696,7
18697,1
18698,1
18699,1
18700,2
18701,1
18702,1
18703,9
18704,15
18705,1
18706,4
18707,1
18708,1
18709,1
18710,21
18711,1
18712,1
18713,2
18714,20
18715,1
18716,2
18717,2
18718,3
18719,1
18720,1
18721,1
18722,5
18723,3
18724,25
18725,3
18726,1
18727,1
18728,4
18729,1
18730,1
18731,1
18732,1
18733,2
18734,1
18735,6
18736,1
18737,3
18738,1
18739,1
18740,1
18741,1
18742,1
18743,6
18744,2
18745,9
18746,1
18747,1
18748,1
18749,3
18750,1
18751,2
18752,2
18753,2
18754,1
18755,1
18756,2
18757,11
18758,1
18759,6
18760,1
18761,1
18762,1
18763,3
18764,1
18765,1
18766,2
18767,24
18768,3
18769,1
18770,1
18771,1
18772,1
18773,3
18774,1
18775,2
18776,1
18777,1
18778,1
18779,1
18780,1
18781,1
18782,1
18783,1
18784,8
18785,5
18786,1
18787,1
18788,3
18789,1
18790,3
18791,1
18792,1
18793,2
18794,1
18795,1
18796,3
18797,1
18798,2
18799,1
18800,8
18801,1
18802,18
18803,34
18804,1
18805,3
18806,2
18807,1
18808,2
18809,1
18810,3
18811,1
18812,1
18813,8
18814,11
18815,1
18816,5
18817,1
18818,1
18819,2
18820,1
18821,1
18822,1
18823,5
18824,1
18825,1
18826,2
18827,1
18828,1
18829,2
18830,1
18831,1
18832,1
18833,2
18834,2
18835,1
18836,2
18837,1
18838,1
18839,1
18840,1
18841,1
18842,1
18843,1
18844,1
18845,1
18846,2
18847,1
18848,1
18849,1
18850,1
18851,16
18852,5
18853,1
18854,2
18855,1
18856,1
18857,1
18858,1
18859,1
18860,2
18861,1
18862,2
18863,1
18864,1
18865,1
18866,3
18867,1
18868,1
18869,15
18870,1
18871,1
18872,1
18873,2
18874,1
18875,4
18876,1
18877,1
18878,1
18879,1
18880,1
18881,2
18882,1
18883,2
18884,6
18885,1
18886,1
18887,2
18888,1
18889,8
18890,4
18891,1
18892,1
18893,1
18894,1
18895,13
18896,2
18897,1
18898,1
18899,5
18900,1
18901,1
18902,2
18903,2
18904,1
18905,1
18906,2
18907,1
18908,1
18909,4
18910,1
18911,1
18912,1
18913,4
18914,1
18915,1
18916,1
18917,2
18918,3
18919,8
18920,3
18921,5
18922,1
18923,1
18924,1
18925,6
18926,9
18927,2
18928,1
18929,1
18930,1
18931,1
18932,5
18933,91
18934,1
18935,2
18936,1
18937,1
18938,1
18939,1
18940,1
18941,4
18942,1
18943,2
18944,2
18945,13
18946,23
18947,4
18948,1
18949,2
18950,2
18951,6
18952,1
18953,2
18954,1
18955,1
18956,1
18957,2
18958,1
18959,1
18960,1
18961,4
18962,1
18963,1
18964,4
18965,1
18966,3
18967,1
18968,1
18969,1
18970,1
18971,3
18972,1
18973,1
18974,2
18975,16
18976,1
18977,3
18978,1
18979,1
18980,23
18981,13
18982,3
18983,1
18984,2
18985,1
18986,1
18987,1
18988,1
18989,3
18990,1
18991,3
18992,11
18993,1
18994,3
18995,1
18996,4
18997,3
18998,2
18999,13
19000,1
19001,1
19002,1
19003,1
19004,3
19005,3
19006,1
19007,3
19008,4
19009,1
19010,1
19011,1
19012,5
19013,3
19014,1
19015,4
19016,7
19017,2
19018,1
19019,4
19020,1
19021,1
19022,3
19023,1
19024,3
19025,1
19026,1
19027,2
19028,1
19029,1
19030,2
19031,11
19032,1
19033,1
19034,2
19035,1
19036,1
19037,3
19038,1
19039,3
19040,1
19041,1
19042,1
19043,1
19044,1
19045,1
19046,1
19047,3
19048,1
19049,1
19050,1
19051,3
19052,1
19053,1
19054,1
19055,1
19056,33
19057,1
19058,1
19059,1
19060,2
19061,1
19062,1
19063,1
19064,7
19065,2
19066,1
19067,1
19068,1
19069,1
19070,1
19071,1
19072,2
19073,12
19074,1
19075,2
19076,3
19077,1
19078,6
19079,1
19080,1
19081,1
19082,1
19083,1
19084,1
19085,1
19086,1
19087,7
19088,2
19089,1
19090,6
19091,7
19092,1
19093,1
19094,1
19095,1
19096,2
19097,5
19098,1
19099,1
19100,2
19101,2
19102,1
19103,1
19104,2
19105,10
19106,1
19107,1
19108,1
19109,3
19110,1
19111,1
19112,1
19113,1
19114,1
19115,1
19116,9
19117,21
19118,2
19119,1
19120,1
19121,1
19122,1
19123,1
19124,10
19125,14
19126,1
19127,1
19128,3
19129,2
19130,1
19131,2
19132,1
19133,1
19134,1
19135,1
19136,1
19137,2
19138,2
19139,15
19140,7
19141,2
19142,1
19143,1
19144,3
19145,1
19146,29
19147,1
19148,1
19149,1
19150,1
19151,1
19152,1
19153,17
19154,1
19155,1
19156,7
19157,2
19158,1
19159,1
19160,1
19161,1
19162,2
19163,1
19164,1
19165,1
19166,1
19167,82
19168,1
19169,1
19170,1
19171,3
19172,3
19173,1
19174,1
19175,2
19176,1
19177,1
19178,1
19179,1
19180,1
19181,1
19182,1
19183,1
19184,1
19185,1
19186,1
19187,1
19188,9
19189,2
19190,1
19191,4
19192,1
19193,1
19194,1
19195,3
19196,2
19197,1
19198,4
19199,1
19200,1
19201,6
19202,1
19203,1
19204,1
19205,2
19206,6
19207,1
19208,1
19209,1
19210,1
19211,2
19212,1
19213,1
19214,1
19215,1
19216,2
19217,1
19218,1
19219,1
19220,1
19221,4
19222,1
19223,1
19224,4
19225,3
19226,1
19227,1
19228,2
19229,1
19230,1
19231,5
19232,2
19233,1
19234,5
19235,1
19236,1
19237,1
19238,6
19239,1
19240,1
19241,1
19242,1
19243,1
19244,4
19245,3
19246,1
19247,1
19248,1
19249,1
19250,1
19251,1
19252,1
19253,1
19254,1
19255,6
19256,2
19257,1
19258,1
19259,1
19260,3
19261,1
19262,1
19263,1
19264,1
19265,2
19266,1
19267,3
19268,1
19269,2
19270,1
19271,7
19272,1
19273,1
19274,2
19275,4
19276,1
19277,1
19278,1
19279,2
19280,5
19281,1
19282,1
19283,2
19284,1
19285,1
19286,3
19287,4
19288,1
19289,1
19290,1
19291,1
19292,2
19293,3
19294,1
19295,1
19296,1
19297,4
19298,1
19299,1
19300,1
19301,3
19302,1
19303,1
19304,3
19305,1
19306,1
19307,2
19308,1
19309,1
19310,1
19311,4
19312,1
19313,1
19314,2
19315,1
19316,1
19317,1
19318,2
19319,1
19320,2
19321,3
19322,1
19323,26
19324,1
19325,2
19326,5
19327,1
19328,12
19329,1
19330,1
19331,2
19332,1
19333,3
19334,1
19335,2
19336,10
19337,1
19338,1
19339,1
19340,3
19341,3
19342,2
19343,1
19344,1
19345,2
19346,1
19347,1
19348,40
19349,2
19350,2
19351,2
19352,1
19353,1
19354,1
19355,1
19356,1
19357,5
19358,1
19359,1
19360,2
19361,1
19362,1
19363,1
19364,1
19365,3
19366,1
19367,1
19368,1
19369,1
19370,1
19371,1
19372,1
19373,1
19374,5
19375,1
19376,1
19377,2
19378,1
19379,1
19380,2
19381,3
19382,4
19383,1
19384,3
19385,16
19386,1
19387,2
19388,2
19389,1
19390,1
19391,4
19392,2
19393,2
19394,3
19395,1
19396,1
19397,1
19398,2
19399,7
19400,1
19401,1
19402,1
19403,4
19404,2
19405,2
19406,1
19407,1
19408,1
19409,1
19410,6
19411,1
19412,1
19413,1
19414,1
19415,1
19416,1
19417,1
19418,1
19419,4
19420,1
19421,2
19422,2
19423,1
19424,1
19425,3
19426,1
19427,1
19428,1
19429,2
19430,1
19431,1
19432,1
19433,2
19434,13
19435,1
19436,1
19437,3
19438,2
19439,1
19440,1
19441,1
19442,3
19443,1
19444,1
19445,3
19446,1
19447,1
19448,1
19449,1
19450,4
19451,1
19452,7
19453,1
19454,1
19455,1
19456,1
19457,1
19458,7
19459,1
19460,5
19461,1
19462,3
19463,1
19464,2
19465,1
19466,2
19467,3
19468,2
19469,8
19470,4
19471,1
19472,1
19473,1
19474,1
19475,6
19476,2
19477,6
19478,3
19479,1
19480,8
19481,1
19482,1
19483,1
19484,1
19485,1
19486,1
19487,1
19488,1
19489,2
19490,1
19491,1
19492,3
19493,1
19494,1
19495,2
19496,1
19497,1
19498,1
19499,1
19500,3
19501,1
19502,3
19503,1
19504,1
19505,1
19506,1
19507,2
19508,2
19509,5
19510,1
19511,1
19512,6
19513,1
19514,2
19515,5
19516,2
19517,1
19518,1
19519,4
19520,3
19521,6
19522,1
19523,1
19524,5
19525,1
19526,3
19527,6
19528,1
19529,5
19530,1
19531,2
19532,1
19533,1
19534,1
19535,1
19536,1
19537,2
19538,4
19539,1
19540,1
19541,1
19542,1
19543,2
19544,2
19545,1
19546,1
19547,1
19548,2
19549,8
19550,1
19551,2
19552,1
19553,1
19554,1
19555,1
19556,1
19557,1
19558,1
19559,1
19560,1
19561,1
19562,1
19563,1
19564,1
19565,2
19566,2
19567,1
19568,1
19569,1
19570,1
19571,6
19572,1
19573,1
19574,1
19575,5
19576,3
19577,1
19578,1
19579,1
19580,1
19581,1
19582,1
19583,1
19584,1
19585,2
19586,1
19587,1
19588,1
19589,1
19590,2
19591,4
19592,1
19593,1
19594,1
19595,1
19596,2
19597,2
19598,5
19599,4
19600,2
19601,1
19602,1
19603,13
19604,1
19605,1
19606,1
19607,1
19608,4
19609,3
19610,1
19611,1
19612,1
19613,1
19614,1
19615,1
19616,1
19617,2
19618,4
19619,1
19620,1
19621,10
19622,1
19623,1
19624,1
19625,2
19626,7
19627,1
19628,1
19629,1
19630,2
19631,3
19632,7
19633,1
19634,2
19635,5
19636,2
19637,1
19638,1
19639,1
19640,1
19641,2
19642,1
19643,1
19644,1
19645,8
19646,5
19647,1
19648,1
19649,8
19650,1
19651,3
19652,2
19653,1
19654,1
19655,1
19656,2
19657,2
19658,14
19659,1
19660,2
19661,3
19662,1
19663,1
19664,4
19665,1
19666,1
19667,7
19668,3
19669,1
19670,1
19671,4
19672,6
19673,1
19674,1
19675,7
19676,3
19677,3
19678,4
19679,2
19680,3
19681,1
19682,13
19683,1
19684,2
19685,1
19686,6
19687,27
19688,1
19689,3
19690,1
19691,1
19692,6
19693,3
19694,1
19695,4
19696,1
19697,1
19698,1
19699,1
19700,1
19701,4
19702,3
19703,3
19704,1
19705,1
19706,3
19707,12
19708,1
19709,3
19710,2
19711,3
19712,1
19713,5
19714,1
19715,1
19716,9
19717,1
19718,4
19719,1
19720,1
19721,4
19722,2
19723,1
19724,1
19725,2
19726,1
19727,1
19728,1
19729,1
19730,1
19731,1
19732,1
19733,3
19734,1
19735,1
19736,1
19737,3
19738,1
19739,1
19740,1
19741,1
19742,1
19743,1
19744,2
19745,1
19746,4
19747,1
19748,2
19749,1
19750,1
19751,1
19752,4
19753,3
19754,2
19755,12
19756,1
19757,1
19758,1
19759,1
19760,1
19761,3
19762,1
19763,3
19764,1
19765,2
19766,1
19767,1
19768,1
19769,1
19770,1
19771,1
19772,1
19773,1
19774,4
19775,1
19776,1
19777,5
19778,1
19779,2
19780,1
19781,14
19782,1
19783,1
19784,5
19785,1
19786,1
19787,1
19788,3
19789,1
19790,1
19791,1
19792,1
19793,1
19794,1
19795,1
19796,5
19797,3
19798,1
19799,1
19800,2
19801,1
19802,1
19803,1
19804,3
19805,1
19806,1
19807,3
19808,1
19809,1
19810,2
19811,1
19812,1
19813,1
19814,1
19815,4
19816,1
19817,3
19818,1
19819,1
19820,1
19821,1
19822,1
19823,1
19824,2
19825,15
19826,4
19827,1
19828,2
19829,5
19830,2
19831,1
19832,1
19833,1
19834,1
19835,3
19836,1
19837,3
19838,1
19839,1
19840,3
19841,1
19842,2
19843,1
19844,1
19845,1
19846,2
19847,5
19848,1
19849,1
19850,3
19851,1
19852,1
19853,2
19854,6
19855,3
19856,4
19857,2
19858,1
19859,1
19860,8
19861,5
19862,1
19863,2
19864,33
19865,4
19866,6
19867,3
19868,2
19869,6
19870,1
19871,1
19872,3
19873,1
19874,2
19875,2
19876,1
19877,1
19878,14
19879,1
19880,1
19881,1
19882,1
19883,1
19884,1
19885,1
19886,1
19887,9
19888,2
19889,7
19890,8
19891,1
19892,2
19893,1
19894,3
19895,3
19896,3
19897,4
19898,2
19899,2
19900,2
19901,2
19902,2
19903,1
19904,2
19905,2
19906,1
19907,3
19908,2
19909,4
19910,1
19911,2
19912,1
19913,1
19914,1
19915,4
19916,1
19917,2
19918,1
19919,5
19920,2
19921,2
19922,1
19923,2
19924,1
19925,2
19926,1
19927,1
19928,3
19929,2
19930,3
19931,2
19932,4
19933,2
19934,2
19935,2
19936,2
19937,2
19938,1
19939,1
19940,1
19941,1
19942,1
19943,1
19944,4
19945,1
19946,3
19947,1
19948,2
19949,1
19950,1
19951,3
19952,2
19953,2
19954,1
19955,2
19956,2
19957,1
19958,4
19959,1
19960,1
19961,1
19962,28
19963,9
19964,1
19965,1
19966,1
19967,1
19968,2
19969,1
19970,1
19971,2
19972,1
19973,1
19974,1
19975,3
19976,1
19977,2
19978,2
19979,1
19980,1
19981,1
19982,1
19983,1
19984,1
19985,1
19986,1
19987,1
19988,2
19989,5
19990,1
19991,1
19992,2
19993,2
19994,1
19995,1
19996,1
19997,4
19998,1
19999,1
20000,3
20001,1
20002,1
20003,1
20004,1
20005,1
20006,2
20007,1
20008,1
20009,1
20010,3
20011,4
20012,1
20013,1
20014,3
20015,4
20016,1
20017,5
20018,1
20019,1
20020,1
20021,2
20022,2
20023,2
20024,2
20025,2
20026,4
20027,1
20028,2
20029,1
20030,1
20031,1
20032,2
20033,3
20034,1
20035,13
20036,2
20037,1
20038,3
20039,1
20040,2
20041,38
20042,1
20043,1
20044,2
20045,1
20046,2
20047,1
20048,2
20049,1
20050,1
20051,3
20052,2
20053,5
20054,2
20055,1
20056,1
20057,2
20058,8
20059,1
20060,1
20061,1
20062,2
20063,1
20064,2
20065,1
20066,1
20067,1
20068,1
20069,2
20070,5
20071,3
20072,1
20073,14
20074,1
20075,1
20076,1
20077,1
20078,1
20079,1
20080,2
20081,3
20082,1
20083,1
20084,1
20085,1
20086,1
20087,1
20088,9
20089,2
20090,1
20091,1
20092,1
20093,1
20094,1
20095,2
20096,1
20097,1
20098,1
20099,1
20100,1
20101,1
20102,1
20103,1
20104,1
20105,1
20106,1
20107,1
20108,2
20109,1
20110,1
20111,1
20112,2
20113,1
20114,2
20115,1
20116,2
20117,1
20118,1
20119,1
20120,1
20121,1
20122,9
20123,5
20124,2
20125,2
20126,3
20127,1
20128,1
20129,1
20130,1
20131,1
20132,1
20133,1
20134,1
20135,1
20136,1
20137,1
20138,1
20139,1
20140,1
20141,2
20142,4
20143,1
20144,1
20145,1
20146,1
20147,6
20148,1
20149,1
20150,1
20151,2
20152,1
20153,1
20154,1
20155,1
20156,1
20157,1
20158,1
20159,1
20160,1
20161,1
20162,1
20163,1
20164,1
20165,1
20166,3
20167,1
20168,1
20169,1
20170,4
20171,1
20172,2
20173,1
20174,6
20175,2
20176,1
20177,1
20178,4
20179,1
20180,1
20181,1
20182,1
20183,2
20184,1
20185,14
20186,1
20187,1
20188,11
20189,1
20190,1
20191,2
20192,2
20193,4
20194,2
20195,6
20196,2
20197,5
20198,1
20199,1
20200,2
20201,1
20202,1
20203,1
20204,1
20205,1
20206,1
20207,1
20208,1
20209,1
20210,6
20211,2
20212,2
20213,1
20214,20
20215,1
20216,4
20217,1
20218,1
20219,2
20220,1
20221,2
20222,10
20223,1
20224,1
20225,1
20226,1
20227,1
20228,3
20229,1
20230,1
20231,1
20232,1
20233,1
20234,2
20235,1
20236,1
20237,1
20238,1
20239,6
20240,3
20241,8
20242,1
20243,1
20244,1
20245,3
20246,1
20247,1
20248,1
20249,2
20250,1
20251,1
20252,1
20253,1
20254,1
20255,3
20256,1
20257,3
20258,15
20259,1
20260,1
20261,1
20262,3
20263,1
20264,2
20265,1
20266,1
20267,4
20268,1
20269,1
20270,1
20271,1
20272,1
20273,2
20274,1
20275,1
20276,1
20277,1
20278,1
20279,1
20280,2
20281,2
20282,5
20283,3
20284,4
20285,2
20286,5
20287,1
20288,1
20289,4
20290,4
20291,1
20292,1
20293,1
20294,8
20295,1
20296,3
20297,1
20298,1
20299,1
20300,3
20301,1
20302,6
20303,2
20304,1
20305,1
20306,2
20307,1
20308,2
20309,11
20310,1
20311,1
20312,1
20313,2
20314,1
20315,2
20316,2
20317,1
20318,2
20319,1
20320,1
20321,1
20322,1
20323,1
20324,1
20325,1
20326,1
20327,3
20328,2
20329,1
20330,1
20331,1
20332,1
20333,1
20334,5
20335,13
20336,1
20337,1
20338,1
20339,15
20340,3
20341,2
20342,1
20343,2
20344,1
20345,1
20346,1
20347,4
20348,1
20349,1
20350,1
20351,2
20352,1
20353,2
20354,1
20355,51
20356,1
20357,1
20358,2
20359,1
20360,1
20361,2
20362,5
20363,7
20364,3
20365,8
20366,4
20367,1
20368,3
20369,1
20370,4
20371,2
20372,1
20373,1
20374,4
20375,1
20376,4
20377,1
20378,8
20379,1
20380,1
20381,10
20382,5
20383,1
20384,1
20385,1
20386,2
20387,1
20388,1
20389,1
20390,1
20391,1
20392,1
20393,1
20394,1
20395,1
20396,1
20397,1
20398,2
20399,2
20400,3
20401,1
20402,3
20403,1
20404,119
20405,1
20406,1
20407,5
20408,1
20409,4
20410,1
20411,2
20412,1
20413,1
20414,1
20415,3
20416,1
20417,3
20418,2
20419,1
20420,1
20421,2
20422,1
20423,7
20424,1
20425,3
20426,1
20427,1
20428,2
20429,1
20430,1
20431,1
20432,17
20433,48
20434,2
20435,7
20436,4
20437,1
20438,3
20439,8
20440,1
20441,10
20442,2
20443,1
20444,1
20445,2
20446,1
20447,1
20448,10
20449,1
20450,1
20451,5
20452,3
20453,1
20454,3
20455,2
20456,1
20457,2
20458,1
20459,1
20460,1
20461,1
20462,1
20463,2
20464,1
20465,7
20466,1
20467,4
20468,1
20469,1
20470,2
20471,1
20472,1
20473,2
20474,2
20475,1
20476,1
20477,3
20478,7
20479,2
20480,1
20481,5
20482,1
20483,1
20484,2
20485,1
20486,1
20487,1
20488,1
20489,1
20490,1
20491,8
20492,8
20493,2
20494,1
20495,1
20496,6
20497,1
20498,1
20499,3
20500,3
20501,1
20502,2
20503,9
20504,1
20505,1
20506,1
20507,6
20508,1
20509,1
20510,1
20511,4
20512,1
20513,2
20514,1
20515,1
20516,1
20517,1
20518,1
20519,1
20520,1
20521,1
20522,1
20523,1
20524,3
20525,5
20526,1
20527,3
20528,1
20529,2
20530,2
20531,1
20532,1
20533,4
20534,3
20535,1
20536,1
20537,1
20538,1
20539,2
20540,1
20541,1
20542,1
20543,2
20544,1
20545,3
20546,1
20547,3
20548,1
20549,6
20550,14
20551,2
20552,1
20553,1
20554,1
20555,1
20556,1
20557,1
20558,2
20559,6
20560,2
20561,1
20562,1
20563,1
20564,1
20565,1
20566,1
20567,1
20568,2
20569,1
20570,2
20571,28
20572,1
20573,1
20574,77
20575,4
20576,25
20577,1
20578,9
20579,1
20580,1
20581,1
20582,1
20583,5
20584,1
20585,1
20586,1
20587,2
20588,1
20589,1
20590,5
20591,1
20592,3
20593,2
20594,3
20595,9
20596,1
20597,2
20598,1
20599,2
20600,4
20601,1
20602,6
20603,1
20604,1
20605,1
20606,1
20607,1
20608,1
20609,1
20610,1
20611,1
20612,1
20613,1
20614,1
20615,1
20616,1
20617,1
20618,1
20619,1
20620,3
20621,2
20622,2
20623,1
20624,2
20625,1
20626,3
20627,1
20628,4
20629,1
20630,3
20631,19
20632,1
20633,1
20634,7
20635,1
20636,1
20637,2
20638,1
20639,1
20640,2
20641,3
20642,2
20643,2
20644,1
20645,1
20646,2
20647,1
20648,1
20649,1
20650,4
20651,13
20652,1
20653,1
20654,1
20655,8
20656,1
20657,16
20658,1
20659,1
20660,2
20661,2
20662,1
20663,1
20664,2
20665,1
20666,1
20667,2
20668,1
20669,1
20670,1
20671,2
20672,1
20673,1
20674,2
20675,1
20676,2
20677,1
20678,1
20679,1
20680,1
20681,1
20682,1
20683,11
20684,1
20685,7
20686,2
20687,1
20688,1
20689,7
20690,1
20691,1
20692,4
20693,1
20694,1
20695,1
20696,4
20697,1
20698,1
20699,1
