,SPEED,DATE,DISTANCE,AMOUNT,TIMESLICE,TIME,ID,UUID
51,64.35,20210620,7180.1,16,1,401.66,14202,C56CB05D12072C6FE05307098F0AE1DA
52,69.83,20210620,15555.78,51,1,801.99,14203,C56CB05D2A7A2C6FE05307098F0AE1DA
53,77.83,20210620,16488.01,55,1,762.69,14204,C56CB05DA0D22C6FE05307098F0AE1DA
54,77.64,20210620,34548.78,111,1,1601.91,14205,C56CB05D1DC92C6FE05307098F0AE1DA
55,73.68,20210620,51324.8,122,1,2507.72,14206,C56CB05D4F752C6FE05307098F0AE1DA
56,75.19,20210620,57164.94,160,1,2736.97,14207,C56CB05CE8CA2C6FE05307098F0AE1DA
57,75.79,20210620,72395.79,207,1,3438.83,14208,C56CB05D1E242C6FE05307098F0AE1DA
58,65.0,20210620,81697.44,325,1,4525.03,15101,C56CB05D8CA02C6FE05307098F0AE1DA
59,67.05,20210620,18205.71,95,1,977.47,15102,C56CB05D743A2C6FE05307098F0AE1DA
60,70.88,20210620,6562.68,15,1,333.31,15103,C56CB05DA12A2C6FE05307098F0AE1DA
61,72.4,20210620,2974.41,9,1,147.89,15104,C56CB05D11C62C6FE05307098F0AE1DA
62,43.07,20210620,13982.2,43,1,1168.68,15105,C56CB05D804B2C6FE05307098F0AE1DA
63,78.34,20210620,15754.87,64,1,723.98,15106,C56CB05D5BAB2C6FE05307098F0AE1DA
64,76.25,20210620,31970.9,86,1,1509.51,15107,C56CB05D67AC2C6FE05307098F0AE1DA
65,75.98,20210620,22510.71,107,1,1066.6,15108,C56CB05CE88F2C6FE05307098F0AE1DA
66,74.52,20210620,110737.55,303,1,5349.29,15109,C56CB05D5B3F2C6FE05307098F0AE1DA
67,75.67,20210620,47931.75,132,1,2280.49,15110,C56CB05D1DC52C6FE05307098F0AE1DA
68,75.48,20210620,53224.39,160,1,2538.42,15111,C56CB05DA5E82C6FE05307098F0AE1DA
69,73.7,20210620,21415.89,74,1,1046.07,15112,C56CB05D94DF2C6FE05307098F0AE1DA
70,71.33,20210620,65344.79,215,1,3297.98,15113,C56CB05D94E52C6FE05307098F0AE1DA
71,72.07,20210620,47764.9,136,1,2385.86,15114,C56CB05D366B2C6FE05307098F0AE1DA
72,72.94,20210620,22718.53,105,1,1121.32,15115,C56CB05D2AAB2C6FE05307098F0AE1DA
73,69.08,20210620,36452.94,143,1,1899.79,15116,C56CB05DA1302C6FE05307098F0AE1DA
74,74.35,20210620,9527.5,29,1,461.31,15201,C56CB05D5BEE2C6FE05307098F0AE1DA
75,74.35,20210620,9482.25,21,1,459.13,15202,C56CB05D2ABB2C6FE05307098F0AE1DA
76,80.09,20210620,26123.15,77,1,1174.19,15203,C56CB05D80932C6FE05307098F0AE1DA
77,79.29,20210620,19556.83,56,1,887.98,15204,C56CB05D4F072C6FE05307098F0AE1DA
78,78.95,20210620,22426.66,49,1,1022.68,15205,C56CB05DA5982C6FE05307098F0AE1DA
79,77.96,20210620,22247.72,87,1,1027.37,15206,C56CB05D748A2C6FE05307098F0AE1DA
80,74.4,20210620,32325.45,80,1,1564.15,15207,C56CB05D051D2C6FE05307098F0AE1DA
81,73.99,20210620,104305.93,262,1,5074.92,15208,C56CB05D4EFE2C6FE05307098F0AE1DA
82,80.48,20210620,30694.98,122,1,1373.11,15209,C56CB05D67E92C6FE05307098F0AE1DA
83,78.36,20210620,17526.06,32,1,805.18,15210,C56CB05D5B982C6FE05307098F0AE1DA
84,71.44,20210620,21682.73,107,1,1092.66,15211,C56CB05D11AA2C6FE05307098F0AE1DA
85,72.7,20210620,44973.88,107,1,2227.05,15212,C56CB05DA15E2C6FE05307098F0AE1DA
86,72.57,20210620,4656.07,35,1,230.99,15213,C56CB05CE88D2C6FE05307098F0AE1DA
87,70.3,20210620,40975.48,176,1,2098.29,15214,C56CB05D4F742C6FE05307098F0AE1DA
88,68.33,20210620,22989.25,87,1,1211.15,15215,C56CB05D99822C6FE05307098F0AE1DA
89,67.77,20210620,69450.05,320,1,3689.44,15216,C56CB05D74322C6FE05307098F0AE1DA
90,26.02,20210620,1010.31,23,1,139.78,16301,C56CB05D36CF2C6FE05307098F0AE1DA
91,21.02,20210620,2949.49,42,1,505.08,16401,C56CB05D05AD2C6FE05307098F0AE1DA
92,20.84,20210620,1203.59,21,1,207.96,17101,C56CB05D2AAC2C6FE05307098F0AE1DA
93,32.04,20210620,900.22,14,1,101.15,17102,C56CB05D8CB22C6FE05307098F0AE1DA
94,36.64,20210620,3599.12,24,1,353.63,17103,C56CB05D1E092C6FE05307098F0AE1DA
95,55.44,20210620,2019.72,11,1,131.15,17104,C56CB05D36992C6FE05307098F0AE1DA
96,26.7,20210620,1491.49,22,1,201.09,17105,C56CB05D992D2C6FE05307098F0AE1DA
97,18.89,20210620,739.86,9,1,141.0,17201,C56CB05D4F352C6FE05307098F0AE1DA
98,25.65,20210620,2195.04,23,1,308.08,17202,C56CB05D5B5E2C6FE05307098F0AE1DA
99,35.84,20210620,3841.79,28,1,385.89,17203,C56CB05D74152C6FE05307098F0AE1DA
100,33.49,20210620,1473.22,19,1,158.38,17204,C56CB05D43062C6FE05307098F0AE1DA
101,22.4,20210620,3731.04,31,1,599.61,17205,C56CB05D5BDC2C6FE05307098F0AE1DA
102,62.22,20210620,41430.88,232,1,2397.02,18301,C56CB05D1E262C6FE05307098F0AE1DA
103,62.6,20210620,6618.44,41,1,380.63,18401,C56CB05CED4B2C6FE05307098F0AE1DA
104,22.32,20210620,2072.46,36,1,334.22,19301,C56CB05DA1462C6FE05307098F0AE1DA
105,22.91,20210620,3627.79,48,1,570.06,19401,C56CB05DA0EE2C6FE05307098F0AE1DA
106,26.79,20210620,8496.91,101,1,1141.98,20101,C56CB05CED422C6FE05307098F0AE1DA
107,31.27,20210620,13548.96,202,1,1559.73,20102,C56CB05D05C62C6FE05307098F0AE1DA
108,34.52,20210620,13951.15,199,1,1454.73,20103,C56CB05DA13B2C6FE05307098F0AE1DA
109,47.09,20210620,12844.31,60,1,981.88,20104,C56CB05D98EF2C6FE05307098F0AE1DA
110,35.69,20210620,9413.58,73,1,949.43,20201,C56CB05D73F22C6FE05307098F0AE1DA
111,31.82,20210620,21641.34,267,1,2448.42,20202,C56CB05D8D382C6FE05307098F0AE1DA
112,32.07,20210620,30949.27,323,1,3474.62,20203,C56CB05D99222C6FE05307098F0AE1DA
113,25.1,20210620,35493.93,408,1,5091.08,20204,C56CB05D2A592C6FE05307098F0AE1DA
114,66.24,20210620,73766.38,345,1,4009.3,21301,C56CB05D67C22C6FE05307098F0AE1DA
115,63.11,20210620,34502.21,245,1,1968.11,21302,C56CB05D80942C6FE05307098F0AE1DA
116,63.97,20210620,8336.33,36,1,469.11,21303,C56CB05D80442C6FE05307098F0AE1DA
117,58.53,20210620,6273.13,34,1,385.82,21401,C56CB05D8C8E2C6FE05307098F0AE1DA
118,67.74,20210620,23904.42,148,1,1270.37,21402,C56CB05D432C2C6FE05307098F0AE1DA
119,70.97,20210620,17372.31,81,1,881.22,21403,C56CB05D8CC72C6FE05307098F0AE1DA
120,18.62,20210620,3258.74,40,1,629.96,22301,C56CB05D8D2A2C6FE05307098F0AE1DA
121,21.33,20210620,6262.97,79,1,1056.94,22302,C56CB05D8D022C6FE05307098F0AE1DA
122,31.21,20210620,9081.34,49,1,1047.57,22303,C56CB05D80652C6FE05307098F0AE1DA
123,26.29,20210620,6009.43,33,1,822.93,22401,C56CB05CED532C6FE05307098F0AE1DA
124,20.0,20210620,5878.52,62,1,1058.05,22402,C56CB05D804D2C6FE05307098F0AE1DA
125,17.28,20210620,7310.51,79,1,1523.22,22403,C56CB05D996E2C6FE05307098F0AE1DA
126,29.26,20210620,3338.31,41,1,410.67,23301,C56CB05D99102C6FE05307098F0AE1DA
127,28.76,20210620,4339.08,48,1,543.2,23302,C56CB05D2AA82C6FE05307098F0AE1DA
128,16.4,20210620,1054.57,12,1,231.45,23401,C56CB05D2A6B2C6FE05307098F0AE1DA
129,24.75,20210620,3550.04,42,1,516.29,23402,C56CB05D1E5B2C6FE05307098F0AE1DA
130,32.98,20210620,4006.09,42,1,437.24,24301,C56CB05D5B6C2C6FE05307098F0AE1DA
131,45.23,20210620,3057.29,31,1,243.36,24302,C56CB05D80632C6FE05307098F0AE1DA
132,36.8,20210620,5437.38,51,1,531.96,24303,C56CB05DA5632C6FE05307098F0AE1DA
133,29.5,20210620,2749.21,55,1,335.47,24304,C56CB05D80902C6FE05307098F0AE1DA
134,39.14,20210620,2213.42,30,1,203.59,24305,C56CB05D2A352C6FE05307098F0AE1DA
135,23.23,20210620,1477.29,16,1,228.91,24306,C56CB05D36CC2C6FE05307098F0AE1DA
136,17.89,20210620,3557.47,55,1,715.78,24401,C56CB05D4F042C6FE05307098F0AE1DA
137,31.31,20210620,1946.89,20,1,223.88,24402,C56CB05D2AB72C6FE05307098F0AE1DA
138,28.04,20210620,7279.04,96,1,934.65,24403,C56CB05DA1432C6FE05307098F0AE1DA
139,30.16,20210620,6411.33,69,1,765.23,24404,C56CB05D42FA2C6FE05307098F0AE1DA
140,35.06,20210620,4819.62,57,1,494.83,24405,C56CB05D73FB2C6FE05307098F0AE1DA
141,29.82,20210620,2772.16,28,1,334.67,24406,C56CB05DA12E2C6FE05307098F0AE1DA
142,37.72,20210620,18722.4,167,1,1786.94,25301,C56CB05D68412C6FE05307098F0AE1DA
143,26.66,20210620,15910.79,200,1,2148.24,25302,C56CB05D80EB2C6FE05307098F0AE1DA
144,39.91,20210620,12656.58,113,1,1141.61,25303,C56CB05D36E52C6FE05307098F0AE1DA
145,29.7,20210620,8620.96,69,1,1045.02,25304,C56CB05DA0EA2C6FE05307098F0AE1DA
146,28.89,20210620,4977.26,32,1,620.3,25305,C56CB05D4FAD2C6FE05307098F0AE1DA
147,44.72,20210620,11639.49,124,1,937.04,25306,C56CB05D11772C6FE05307098F0AE1DA
148,46.73,20210620,12329.66,156,1,949.77,25401,C56CB05D4F562C6FE05307098F0AE1DA
149,33.02,20210620,5268.05,63,1,574.4,25402,C56CB05DA1062C6FE05307098F0AE1DA
150,27.22,20210620,5666.59,39,1,749.43,25403,C56CB05D67D72C6FE05307098F0AE1DA
151,33.18,20210620,13224.95,119,1,1435.06,25404,C56CB05D8CFD2C6FE05307098F0AE1DA
152,28.36,20210620,22313.25,308,1,2832.13,25405,C56CB05D118D2C6FE05307098F0AE1DA
153,36.75,20210620,16964.32,171,1,1661.9,25406,C56CB05D74782C6FE05307098F0AE1DA
154,12.84,20210620,58.0,4,1,16.26,26102,C56CB05D119A2C6FE05307098F0AE1DA
155,32.53,20210620,4362.72,21,1,482.82,26103,C56CB05CED462C6FE05307098F0AE1DA
156,36.43,20210620,6308.14,41,1,623.34,26104,C56CB05D11672C6FE05307098F0AE1DA
157,45.37,20210620,1197.15,9,1,94.99,26105,C56CB05D67F92C6FE05307098F0AE1DA
158,33.54,20210620,897.48,6,1,96.32,26106,C56CB05D994A2C6FE05307098F0AE1DA
159,21.74,20210620,1769.99,19,1,293.05,26107,C56CB05D1DFA2C6FE05307098F0AE1DA
160,31.41,20210620,5237.29,44,1,600.33,26108,C56CB05D1DDC2C6FE05307098F0AE1DA
161,33.37,20210620,1451.15,14,1,156.57,26201,C56CB05D118B2C6FE05307098F0AE1DA
162,30.28,20210620,885.88,10,1,105.32,26202,C56CB05D1E3D2C6FE05307098F0AE1DA
163,46.61,20210620,1051.26,5,1,81.2,26203,C56CB05D36DD2C6FE05307098F0AE1DA
164,46.9,20210620,2596.47,9,1,199.3,26204,C56CB05D67852C6FE05307098F0AE1DA
165,25.21,20210620,1243.13,13,1,177.54,26205,C56CB05D1E0C2C6FE05307098F0AE1DA
166,27.97,20210620,2559.98,18,1,329.51,26206,C56CB05D1E002C6FE05307098F0AE1DA
167,33.95,20210620,1577.49,14,1,167.27,26207,C56CB05D8C9E2C6FE05307098F0AE1DA
168,51.9,20210620,2285.29,14,1,158.53,26208,C56CB05D120F2C6FE05307098F0AE1DA
169,35.98,20210620,2409.66,19,1,241.08,27101,C56CB05DA15A2C6FE05307098F0AE1DA
170,31.86,20210620,5325.68,52,1,601.69,27102,C56CB05D368B2C6FE05307098F0AE1DA
171,28.69,20210620,3359.45,42,1,421.57,27103,C56CB05CE94F2C6FE05307098F0AE1DA
172,45.96,20210620,6913.73,45,1,541.6,27104,C56CB05D4F972C6FE05307098F0AE1DA
173,29.26,20210620,5030.51,55,1,618.96,27105,C56CB05D8CAE2C6FE05307098F0AE1DA
174,29.75,20210620,6702.7,78,1,811.01,27106,C56CB05D8D222C6FE05307098F0AE1DA
175,45.84,20210620,3011.99,27,1,236.52,27201,C56CB05D999F2C6FE05307098F0AE1DA
176,48.72,20210620,3689.56,27,1,272.64,27202,C56CB05D67DA2C6FE05307098F0AE1DA
177,41.15,20210620,9683.86,68,1,847.13,27203,C56CB05D80852C6FE05307098F0AE1DA
178,37.06,20210620,4132.94,49,1,401.46,27204,C56CB05D80E82C6FE05307098F0AE1DA
179,32.76,20210620,4907.45,40,1,539.27,27205,C56CB05D67E32C6FE05307098F0AE1DA
180,38.76,20210620,3389.01,31,1,314.78,27206,C56CB05DA5CD2C6FE05307098F0AE1DA
181,29.18,20210620,8256.47,126,1,1018.65,28301,C56CB05D80492C6FE05307098F0AE1DA
182,39.02,20210620,12609.96,121,1,1163.45,28302,C56CB05D1E0A2C6FE05307098F0AE1DA
183,28.01,20210620,10185.72,144,1,1309.34,28303,C56CB05D1E6B2C6FE05307098F0AE1DA
184,48.97,20210620,22077.99,158,1,1623.13,28304,C56CB05D43292C6FE05307098F0AE1DA
185,55.34,20210620,21256.6,94,1,1382.7,28305,C56CB05D67C02C6FE05307098F0AE1DA
186,48.45,20210620,27202.98,198,1,2021.36,28306,C56CB05D73FC2C6FE05307098F0AE1DA
187,49.07,20210620,11536.9,58,1,846.4,28401,C56CB05D681E2C6FE05307098F0AE1DA
188,55.19,20210620,11797.43,91,1,769.52,28402,C56CB05D80782C6FE05307098F0AE1DA
189,49.19,20210620,13144.94,76,1,961.97,28403,C56CB05D80562C6FE05307098F0AE1DA
190,23.93,20210620,8224.53,135,1,1237.3,28404,C56CB05D68352C6FE05307098F0AE1DA
191,39.12,20210620,12833.09,118,1,1180.88,28405,C56CB05D36DC2C6FE05307098F0AE1DA
192,32.76,20210620,8904.47,169,1,978.4,28406,C56CB05D993B2C6FE05307098F0AE1DA
193,26.83,20210620,2814.09,46,1,377.53,29301,C56CB05D5B7D2C6FE05307098F0AE1DA
194,31.32,20210620,5992.56,68,1,688.89,29302,C56CB05CE8C62C6FE05307098F0AE1DA
195,30.29,20210620,6007.45,48,1,713.88,29401,C56CB05D4F2F2C6FE05307098F0AE1DA
196,27.87,20210620,3096.98,48,1,400.07,29402,C56CB05D42FF2C6FE05307098F0AE1DA
197,34.61,20210620,22208.16,182,1,2310.32,30301,C56CB05D74122C6FE05307098F0AE1DA
198,34.92,20210620,8460.64,91,1,872.34,30401,C56CB05CE9222C6FE05307098F0AE1DA
199,18.47,20210620,2871.86,50,1,559.77,31301,C56CB05D36922C6FE05307098F0AE1DA
200,27.61,20210620,7797.48,85,1,1016.79,31401,C56CB05D8D472C6FE05307098F0AE1DA
201,23.77,20210620,15596.65,160,1,2362.49,32301,C56CB05D67972C6FE05307098F0AE1DA
202,22.18,20210620,17750.54,200,1,2880.57,32302,C56CB05D749F2C6FE05307098F0AE1DA
203,24.12,20210620,2468.71,19,1,368.43,32401,C56CB05D5B872C6FE05307098F0AE1DA
204,18.82,20210620,6852.36,81,1,1311.02,32402,C56CB05D99472C6FE05307098F0AE1DA
205,18.46,20210620,10177.65,122,1,1984.5,33301,C56CB05D98F12C6FE05307098F0AE1DA
206,32.62,20210620,7098.75,71,1,783.36,33302,C56CB05D803E2C6FE05307098F0AE1DA
207,28.59,20210620,2543.05,31,1,320.17,33401,C56CB05D4EFB2C6FE05307098F0AE1DA
208,24.71,20210620,5368.39,72,1,782.26,33402,C56CB05D4F022C6FE05307098F0AE1DA
209,26.37,20210620,2566.12,30,1,350.28,34301,C56CB05DA0FA2C6FE05307098F0AE1DA
210,24.12,20210620,9686.17,132,1,1445.84,34401,C56CB05CED572C6FE05307098F0AE1DA
211,23.18,20210620,17544.69,162,1,2725.1,35301,C56CB05D1DE82C6FE05307098F0AE1DA
212,22.4,20210620,13596.1,118,1,2184.75,35302,C56CB05D42D92C6FE05307098F0AE1DA
213,25.18,20210620,6421.57,74,1,917.99,35401,C56CB05D99052C6FE05307098F0AE1DA
214,25.35,20210620,9177.24,94,1,1303.25,35402,C56CB05DA5BE2C6FE05307098F0AE1DA
215,32.9,20210620,6607.85,57,1,722.96,36301,C56CB05D43162C6FE05307098F0AE1DA
216,24.34,20210620,7313.61,103,1,1081.86,36302,C56CB05D42B22C6FE05307098F0AE1DA
217,39.62,20210620,9841.85,95,1,894.15,36303,C56CB05D99202C6FE05307098F0AE1DA
218,56.51,20210620,19881.3,217,1,1266.61,36304,C56CB05D120C2C6FE05307098F0AE1DA
219,40.61,20210620,29697.61,302,1,2632.74,36305,C56CB05D4EF52C6FE05307098F0AE1DA
220,30.45,20210620,22100.49,281,1,2613.18,36306,C56CB05D740B2C6FE05307098F0AE1DA
221,32.09,20210620,19841.67,162,1,2225.85,36307,C56CB05DA5652C6FE05307098F0AE1DA
222,38.85,20210620,13342.66,80,1,1236.51,36401,C56CB05D11842C6FE05307098F0AE1DA
223,35.98,20210620,8321.91,78,1,832.55,36402,C56CB05D808E2C6FE05307098F0AE1DA
224,47.6,20210620,18781.8,169,1,1420.6,36403,C56CB05D05AF2C6FE05307098F0AE1DA
225,52.85,20210620,19730.99,145,1,1343.92,36404,C56CB05CE8CD2C6FE05307098F0AE1DA
226,29.93,20210620,13818.91,106,1,1662.02,36405,C56CB05DA1512C6FE05307098F0AE1DA
227,25.12,20210620,7773.1,104,1,1114.04,36406,C56CB05D8D542C6FE05307098F0AE1DA
228,33.92,20210620,4387.44,53,1,465.71,36407,C56CB05D8CEB2C6FE05307098F0AE1DA
229,52.1,20210620,7783.56,43,1,537.82,37301,C56CB05DA5D22C6FE05307098F0AE1DA
230,50.65,20210620,14289.45,158,1,1015.67,37302,C56CB05D996D2C6FE05307098F0AE1DA
231,58.0,20210620,14932.04,121,1,926.88,37303,C56CB05D36E22C6FE05307098F0AE1DA
232,27.56,20210620,23860.78,236,1,3117.34,37304,C56CB05D4FAC2C6FE05307098F0AE1DA
233,39.31,20210620,18324.73,186,1,1678.07,37305,C56CB05D80F22C6FE05307098F0AE1DA
234,49.84,20210620,32110.38,252,1,2319.23,37306,C56CB05D2A732C6FE05307098F0AE1DA
235,43.42,20210620,12223.06,120,1,1013.41,37401,C56CB05D36AA2C6FE05307098F0AE1DA
236,37.11,20210620,8197.12,120,1,795.18,37402,C56CB05D118A2C6FE05307098F0AE1DA
237,25.69,20210620,12653.25,99,1,1772.79,37403,C56CB05D67862C6FE05307098F0AE1DA
238,55.55,20210620,14565.76,107,1,944.04,37404,C56CB05CE9332C6FE05307098F0AE1DA
239,57.33,20210620,11207.01,78,1,703.7,37405,C56CB05DA5932C6FE05307098F0AE1DA
240,62.43,20210620,4940.64,31,1,284.91,37406,C56CB05D5B4A2C6FE05307098F0AE1DA
241,37.84,20210620,6542.93,31,1,622.49,38101,C56CB05CE9202C6FE05307098F0AE1DA
242,37.03,20210620,6150.37,50,1,597.85,38102,C56CB05D2AA12C6FE05307098F0AE1DA
243,37.99,20210620,3053.89,28,1,289.41,38103,C56CB05D743F2C6FE05307098F0AE1DA
244,38.01,20210620,10573.8,86,1,1001.55,38104,C56CB05D5B892C6FE05307098F0AE1DA
245,36.16,20210620,2269.25,26,1,225.93,38105,C56CB05DA5812C6FE05307098F0AE1DA
246,35.01,20210620,1654.77,21,1,170.16,38201,C56CB05D2AA42C6FE05307098F0AE1DA
247,39.13,20210620,3586.11,25,1,329.92,38202,C56CB05D2ABA2C6FE05307098F0AE1DA
248,32.34,20210620,4742.18,40,1,527.95,38203,C56CB05D114F2C6FE05307098F0AE1DA
249,35.45,20210620,6682.5,63,1,678.64,38204,C56CB05D67CF2C6FE05307098F0AE1DA
250,29.04,20210620,6952.53,79,1,861.78,38205,C56CB05D99742C6FE05307098F0AE1DA
251,50.71,20210620,9915.64,82,1,703.91,39101,C56CB05D05972C6FE05307098F0AE1DA
252,53.0,20210620,3293.51,28,1,223.69,39102,C56CB05D119F2C6FE05307098F0AE1DA
253,61.03,20210620,6545.83,53,1,386.15,39103,C56CB05D98EE2C6FE05307098F0AE1DA
254,53.37,20210620,6524.02,58,1,440.08,39104,C56CB05D05B72C6FE05307098F0AE1DA
255,43.66,20210620,5114.02,45,1,421.63,39105,C56CB05D11DD2C6FE05307098F0AE1DA
256,48.67,20210620,5779.06,43,1,427.47,39106,C56CB05DA0C32C6FE05307098F0AE1DA
257,64.05,20210620,3190.29,16,1,179.3,39107,C56CB05D4F5A2C6FE05307098F0AE1DA
258,56.23,20210620,5675.33,36,1,363.34,39108,C56CB05D36652C6FE05307098F0AE1DA
259,39.37,20210620,13551.35,103,1,1239.2,39109,C56CB05DA5D92C6FE05307098F0AE1DA
260,41.1,20210620,31751.13,246,1,2780.88,39110,C56CB05D05902C6FE05307098F0AE1DA
261,45.51,20210620,12596.57,116,1,996.4,39111,C56CB05D4F392C6FE05307098F0AE1DA
262,30.92,20210620,12070.98,91,1,1405.49,39112,C56CB05D74942C6FE05307098F0AE1DA
263,37.11,20210620,8331.77,61,1,808.26,39113,C56CB05DA0B62C6FE05307098F0AE1DA
264,61.65,20210620,4940.34,36,1,288.49,39114,C56CB05D4F602C6FE05307098F0AE1DA
265,66.25,20210620,9572.98,58,1,520.2,39115,C56CB05D430A2C6FE05307098F0AE1DA
266,63.59,20210620,13937.65,84,1,789.04,39116,C56CB05D73F92C6FE05307098F0AE1DA
267,38.49,20210620,17845.29,158,1,1669.24,39117,C56CB05D42BB2C6FE05307098F0AE1DA
268,38.8,20210620,19760.49,168,1,1833.51,39118,C56CB05D4F7C2C6FE05307098F0AE1DA
269,61.67,20210620,29033.31,271,1,1694.69,39119,C56CB05D2A4E2C6FE05307098F0AE1DA
270,54.12,20210620,12428.75,122,1,826.79,39201,C56CB05D4F512C6FE05307098F0AE1DA
271,32.18,20210620,7133.91,109,1,798.17,39202,C56CB05D5BA82C6FE05307098F0AE1DA
272,55.68,20210620,2804.68,23,1,181.33,39203,C56CB05D80DA2C6FE05307098F0AE1DA
273,60.67,20210620,3085.59,26,1,183.1,39204,C56CB05D68272C6FE05307098F0AE1DA
274,59.28,20210620,5645.64,27,1,342.84,39205,C56CB05D68032C6FE05307098F0AE1DA
275,58.38,20210620,2220.15,14,1,136.91,39206,C56CB05D36FC2C6FE05307098F0AE1DA
276,26.14,20210620,4995.9,25,1,688.01,39207,C56CB05D11922C6FE05307098F0AE1DA
277,39.22,20210620,5078.88,39,1,466.17,39208,C56CB05D8D2F2C6FE05307098F0AE1DA
278,36.94,20210620,6763.34,70,1,659.11,39209,C56CB05D5BCD2C6FE05307098F0AE1DA
279,45.25,20210620,18075.51,126,1,1438.12,39210,C56CB05D679B2C6FE05307098F0AE1DA
280,34.44,20210620,14646.95,126,1,1530.92,39211,C56CB05D68162C6FE05307098F0AE1DA
281,56.63,20210620,8597.75,41,1,546.56,39212,C56CB05D2A8C2C6FE05307098F0AE1DA
282,55.94,20210620,2670.46,14,1,171.87,39213,C56CB05D1E632C6FE05307098F0AE1DA
283,46.14,20210620,15402.16,91,1,1201.8,39214,C56CB05D2AB02C6FE05307098F0AE1DA
284,42.33,20210620,9163.81,64,1,779.4,39215,C56CB05D5BA72C6FE05307098F0AE1DA
285,33.82,20210620,7215.96,61,1,768.03,39216,C56CB05D98F52C6FE05307098F0AE1DA
286,54.85,20210620,9417.51,98,1,618.11,39217,C56CB05D43352C6FE05307098F0AE1DA
287,55.9,20210620,8327.97,58,1,536.31,39218,C56CB05D68012C6FE05307098F0AE1DA
288,59.56,20210620,10506.4,111,1,635.07,39219,C56CB05D74632C6FE05307098F0AE1DA
289,21.62,20210620,1026.72,17,1,170.97,40301,C56CB05D2A922C6FE05307098F0AE1DA
290,23.13,20210620,972.52,23,1,151.38,40302,C56CB05CED5F2C6FE05307098F0AE1DA
291,20.7,20210620,381.61,9,1,66.36,40401,C56CB05DA59D2C6FE05307098F0AE1DA
292,28.09,20210620,133.6,1,1,17.12,40402,C56CB05D5B9F2C6FE05307098F0AE1DA
293,23.02,20210620,635.52,9,1,99.4,41101,C56CB05D11CA2C6FE05307098F0AE1DA
294,24.54,20210620,1870.73,31,1,274.43,41102,C56CB05D05DA2C6FE05307098F0AE1DA
295,24.28,20210620,574.32,7,1,85.16,41202,C56CB05D806C2C6FE05307098F0AE1DA
296,26.36,20210620,560.83,11,1,76.58,41203,C56CB05D1E2A2C6FE05307098F0AE1DA
297,20.94,20210620,2626.72,48,1,451.52,42101,C56CB05D809C2C6FE05307098F0AE1DA
298,29.31,20210620,1256.55,18,1,154.32,42102,C56CB05D1DB92C6FE05307098F0AE1DA
299,25.9,20210620,6059.69,58,1,842.15,42103,C56CB05CE91E2C6FE05307098F0AE1DA
300,19.53,20210620,5116.43,61,1,942.96,42104,C56CB05D12142C6FE05307098F0AE1DA
301,19.46,20210620,6148.41,90,1,1137.18,42105,C56CB05D94EE2C6FE05307098F0AE1DA
302,16.98,20210620,4535.61,77,1,961.62,42106,C56CB05D36EC2C6FE05307098F0AE1DA
303,13.61,20210620,3477.2,37,1,919.71,42201,C56CB05D42F82C6FE05307098F0AE1DA
304,16.41,20210620,4242.54,64,1,930.66,42202,C56CB05D99362C6FE05307098F0AE1DA
305,19.32,20210620,5277.23,61,1,983.45,42203,C56CB05D8D062C6FE05307098F0AE1DA
306,30.76,20210620,10286.34,79,1,1203.96,42204,C56CB05D73E22C6FE05307098F0AE1DA
307,24.18,20210620,2602.5,50,1,387.45,42205,C56CB05D68402C6FE05307098F0AE1DA
308,26.55,20210620,4816.85,58,1,653.08,42206,C56CB05D68132C6FE05307098F0AE1DA
309,34.12,20210620,2618.52,18,1,276.24,43101,C56CB05D8CBC2C6FE05307098F0AE1DA
310,36.71,20210620,5371.04,34,1,526.73,43102,C56CB05D8D162C6FE05307098F0AE1DA
311,33.54,20210620,3790.42,33,1,406.9,43103,C56CB05D4F772C6FE05307098F0AE1DA
312,38.8,20210620,8684.11,48,1,805.8,43201,C56CB05D8CF92C6FE05307098F0AE1DA
313,39.02,20210620,6015.41,42,1,555.05,43202,C56CB05D11B02C6FE05307098F0AE1DA
314,32.91,20210620,2588.39,26,1,283.1,43203,C56CB05D99342C6FE05307098F0AE1DA
315,35.04,20210620,3013.13,26,1,309.59,44101,C56CB05CE8D02C6FE05307098F0AE1DA
316,29.17,20210620,710.92,6,1,87.73,44201,C56CB05D36EB2C6FE05307098F0AE1DA
317,29.95,20210620,1209.79,17,1,145.41,45301,C56CB05D11792C6FE05307098F0AE1DA
318,61.2,20210620,201.79,2,1,11.87,45401,C56CB05D05642C6FE05307098F0AE1DA
319,24.34,20210620,408.2,10,1,60.38,46301,C56CB05D27942C6FE05307098F0AE1DA
320,20.2,20210620,530.23,12,1,94.48,46401,C56CB05D74792C6FE05307098F0AE1DA
321,30.91,20210620,800.27,11,1,93.21,47301,C56CB05D1E102C6FE05307098F0AE1DA
322,23.85,20210620,1380.55,23,1,208.38,47302,C56CB05D5BCF2C6FE05307098F0AE1DA
323,24.23,20210620,2189.16,33,1,325.2,47303,C56CB05DA1242C6FE05307098F0AE1DA
324,31.0,20210620,2376.86,41,1,276.0,47401,C56CB05D2A182C6FE05307098F0AE1DA
325,21.57,20210620,1605.47,24,1,267.99,47402,C56CB05DA14B2C6FE05307098F0AE1DA
