,F,T,S,E
2171,1,1,1083,1106_1083
2172,5,4,1087,1094_1087_1088_1087
2173,5,3,1114,1115_1118
2174,1,1,1121,1128_1121
2175,1,1,1125,1125
2176,2,2,1127,1128_1127
2177,1,1,1130,1130
2178,2,2,1156,
2179,1,1,1157,1157
2180,4,4,1211,1211
2181,1,1,1220,1224_1220
2182,1,1,1251,1251
2183,10,7,1252,1251_1251_1250_1250_1251_1252
2184,1,1,1254,1254
2185,2,1,1264,
2186,1,1,1270,1270
2187,1,1,1274,1275_1274
2188,2,2,1279,1279
2189,1,1,1289,
2190,1,1,1297,
2191,1,1,1310,1310
2192,1,1,1324,1324
2193,1,1,1343,1344_1343
2194,2,2,1346,1346
2195,2,2,1363,
2196,1,1,17,17
2197,1,1,69,70_69
2198,1,1,79,79
2199,1,1,84,84
2200,2,2,117,
2201,1,1,128,128
2202,16,8,132,398_132_132_417_398_132_132_398_389_399
2203,1,1,141,
2204,13,10,224,225_225_225_225_224_224_225_224
2205,2,2,250,249_250
2206,1,1,261,261
2207,7,5,265,383
2208,1,1,266,266
2209,1,1,273,273
2210,1,1,283,284_283
2211,18,11,288,289_287_521_289_287_287_289_289_289_287_289_289_288
2212,5,5,340,340
2213,1,1,379,379
2214,1,1,382,382
2215,1,1,392,393_392
2216,1,1,403,403
2217,3,3,415,415
2218,1,1,422,422
2219,1,1,429,429
2220,1,1,441,
2221,1,1,442,442
2222,2,1,444,444
2223,1,1,447,
2224,1,1,470,470
2225,7,3,480,576_1300_1301_1301_664_479_480
2226,1,1,485,
2227,1,1,491,491
2228,1,1,507,507
2229,4,2,515,589_514
2230,1,1,524,524
2231,1,1,563,563
2232,1,1,588,588
2233,1,1,642,
2234,1,1,659,659
2235,10,3,668,667_669_668
2236,4,3,738,665_665_738
2237,1,1,741,741
2238,1,1,772,
2239,2,1,774,933_774
2240,2,2,805,805
2241,9,5,807,814_215_807_808
2242,4,3,809,810_809
2243,1,1,830,959_830
2244,1,1,896,897_896
2245,1,1,901,902_901
2246,6,3,924,777_985_925_924
2247,1,1,928,928
2248,1,1,939,939
2249,2,2,945,
2250,1,1,967,968_967
2251,1,1,973,973
2252,2,2,977,978_978_977
2253,2,2,992,1024_992
2254,1,1,1019,
2255,1,1,1028,1028
2256,1,1,1033,1033
2257,3,3,1037,1038_1037
2258,1,1,1055,1055
2259,1,1,1060,1076_1060
2260,1,1,1061,1062_1061
2261,2,1,1078,1079_1078
2262,1,1,1085,1273_1085
2263,11,4,1097,1100_1120_1099_1076_1097_1076_1097_1098_1097
2264,3,3,1101,1106_1100_1101
2265,1,1,1103,1103
2266,1,1,1126,1126
2267,1,1,1133,1133
2268,1,1,1150,
2269,2,1,1176,
2270,5,3,1199,1202_1208_1202_1199
2271,2,2,1201,1207_1201
2272,2,2,1224,1220_1224
2273,1,1,1243,
2274,31,12,1253,1248_1270_1270_1270_1270_1270_1249_1251_1250_1252_1251_1270_1270_1249_1251_1248_1253
2275,2,2,1265,1265
2276,1,1,1278,1278
2277,1,1,1285,1285
2278,1,1,1311,
2279,1,1,1333,1333
2280,1,1,1339,1340_1339
2281,4,3,1353,1354_1354_1353
2282,1,1,1356,1356
2283,1,1,1377,1377
2284,14,7,25,85_127_85_127_376_443_376_127_25
2285,1,1,28,28
2286,9,9,60,60
2287,2,2,68,68
2288,1,1,82,82
2289,1,1,98,98
2290,5,4,101,101_102
2291,5,3,125,50_125
2292,5,5,173,227_227_173
2293,1,1,191,191
2294,1,1,211,
2295,2,2,242,242
2296,4,2,253,190_253
2297,9,9,259,259
2298,1,1,264,264
2299,1,1,272,272
2300,4,4,275,274_274_274_275
2301,1,1,286,286
2302,3,2,348,348
2303,1,1,381,381
2304,2,2,393,392_393
2305,1,1,428,428
2306,1,1,439,440_439
2307,7,4,445,444_347_444_445
2308,1,1,452,
2309,1,1,459,
2310,1,1,483,484_483
2311,4,3,502,501_502
2312,2,2,517,517
2313,2,1,546,547
2314,1,1,572,572
2315,4,4,574,574
2316,1,1,576,
2317,14,8,581,635_635_635_634_635_636_635_634
2318,1,1,593,593
2319,3,3,594,1316_1316_594
2320,1,1,607,607
2321,3,3,610,731_731_731_610
2322,2,2,625,626_626_625
2323,1,1,627,628_627
2324,2,2,630,631
2325,1,1,643,716_643
2326,1,1,655,
2327,1,1,670,670
2328,1,1,675,675
2329,1,1,708,708
2330,1,1,714,714
2331,1,1,737,737
2332,1,1,740,740
2333,1,1,742,742
2334,1,1,766,766
2335,4,3,778,779_779_214_779_778
2336,5,2,793,
2337,2,2,801,
2338,42,17,816,815_815_815_815_815_818_818_816_953_815_815_817_817_817_815_817_816_818_817
2339,2,2,820,900_821_820
2340,1,1,833,834_833
2341,1,1,876,876
2342,2,1,887,987_887
2343,2,2,905,906_905
2344,4,2,908,834
2345,1,1,910,910
2346,1,1,911,912_911
2347,1,1,929,929
2348,4,3,938,937_938
2349,3,2,940,939_940
2350,1,1,948,948
2351,1,1,952,
2352,1,1,969,969
2353,1,1,1003,
2354,1,1,1005,1005
2355,1,1,1031,1031
2356,1,1,1034,
2357,2,1,1051,1054
2358,1,1,1066,1066
2359,3,3,1083,1082_1106_1083
2360,1,1,1102,1102
2361,1,1,1121,1121
2362,1,1,1129,1130_1129
2363,1,1,1158,
2364,2,2,1173,1173
2365,2,2,1229,1229
2366,1,1,1286,1286
2367,1,1,1289,1289
2368,1,1,1293,1293
2369,1,1,1297,
2370,1,1,1310,1310
2371,1,1,1355,1355
2372,1,1,1373,1373
2373,1,1,2,2
2374,2,2,17,17
2375,1,1,19,19
2376,2,2,27,27
2377,2,2,70,69
2378,1,1,96,96
2379,1,1,110,110
2380,2,2,150,150
2381,1,1,162,162
2382,1,1,163,163
2383,2,2,186,186
2384,2,1,249,249
2385,3,2,261,262_261
2386,1,1,263,263
2387,3,3,276,276
2388,2,1,292,294_293_292
2389,1,1,295,295
2390,1,1,305,306_305
2391,4,4,307,285_285_285_307
2392,2,2,311,
2393,1,1,360,361_360
2394,1,1,376,443
2395,1,1,382,382
2396,1,1,397,397
2397,1,1,400,400
2398,1,1,412,412
2399,1,1,429,429
2400,1,1,436,436
2401,2,2,466,466
2402,2,1,471,
2403,2,2,488,488
2404,1,1,491,491
2405,8,8,511,511
2406,1,1,525,525
2407,1,1,531,531
2408,1,1,541,699
2409,1,1,563,563
2410,1,1,628,628
2411,1,1,629,629
2412,2,1,632,
2413,4,2,639,1033_1014_639
2414,1,1,641,704_641
2415,2,2,673,672_673
2416,1,1,685,685
2417,1,1,716,716
2418,1,1,719,
2419,35,16,728,728_728_704_704_641_641_640_640_728_728_302_302_728_728_302
2420,1,1,750,750
2421,4,2,753,754_753
2422,2,2,764,763_764
2423,3,3,772,
2424,1,1,776,777_776
2425,1,1,786,786
2426,6,5,835,834_833_834_835
2427,4,4,850,850
2428,1,1,857,857
2429,2,2,891,892_891
2430,3,2,928,927_928
2431,1,1,933,933
2432,1,1,951,951
2433,1,1,954,955_954
2434,5,4,957,958_957
2435,1,1,968,968
2436,1,1,984,
2437,4,3,1000,1048_999_1048_1000
2438,2,2,1013,1013
2439,1,1,1017,
2440,1,1,1030,1030
2441,1,1,1048,
2442,3,2,1055,1031_1055
2443,1,1,1060,1076_1060
2444,2,2,1061,1066_1061
2445,1,1,1070,1070
2446,19,9,1078,1121_1077_1077_1079_1064_1064_1063_1063_1080_1080_1079_1121_1121_1077_1077_1079_1078
2447,1,1,1089,1089
2448,3,3,1093,1093
2449,16,10,1133,884_1133_1133_1133_884
2450,2,1,1212,1258_1213_1212
2451,2,1,1219,1220_1219
2452,1,1,1240,1240
2453,2,2,1279,
2454,1,1,1287,
2455,2,2,1363,1363
2456,1,1,1377,
2457,3,2,3,
2458,1,1,54,54
2459,1,1,211,211
2460,1,1,238,
2461,1,1,239,239
2462,1,1,278,1209_278
2463,1,1,296,296
2464,1,1,333,333
2465,3,3,380,263_263_380
2466,1,1,389,389
2467,2,2,439,440_440_439
2468,1,1,464,464
2469,1,1,483,
2470,1,1,494,495_494
2471,1,1,496,496
2472,3,3,508,508
2473,1,1,514,514
2474,2,2,547,
2475,1,1,556,556
2476,1,1,562,562
2477,4,2,581,634
2478,1,1,603,603
2479,3,3,607,607
2480,1,1,624,
2481,1,1,627,627
2482,1,1,631,631
2483,1,1,663,
2484,1,1,670,670
2485,2,1,675,676_675
2486,5,3,688,689_688
2487,1,1,690,690
2488,1,1,699,699
2489,2,1,726,727_726
2490,1,1,740,740
2491,2,2,742,742
2492,1,1,749,749
2493,2,1,752,752
2494,1,1,756,756
2495,2,2,767,768_768_767
2496,6,3,774,775_933_933_774
2497,1,1,777,1265_777
2498,1,1,784,784
2499,1,1,799,799
2500,1,1,809,809
2501,7,3,814,972_973_814
2502,1,1,893,893
2503,2,1,896,900_896
2504,5,2,903,921_920_903
2505,1,1,907,907
2506,1,1,911,1386_911
2507,2,1,915,915
2508,1,1,923,924_923
2509,1,1,935,935
2510,1,1,953,953
2511,1,1,969,969
2512,1,1,978,978
2513,1,1,1042,1042
2514,5,3,1047,1046_1046_1044_1044_1047
2515,1,1,1056,1056
2516,5,3,1065,1066_1066_1061_1065
2517,6,3,1081,1062_1081
2518,1,1,1082,1082
2519,5,3,1087,1088_1087
2520,4,4,1092,1091_1091_1091_1092
2521,2,2,1102,1101_1102
2522,1,1,1115,1115
2523,2,2,1134,1220_1134
2524,1,1,1168,1168
2525,14,5,1198,1208_1208_1208_1202_1197_1199_1199_1198
2526,1,1,1207,1207
2527,7,4,1243,1159
2528,1,1,1245,1245
2529,1,1,1262,1262
2530,1,1,1274,1275_1274
2531,1,1,1283,1283
2532,1,1,1293,
2533,1,1,1302,1302
2534,1,1,1310,1310
2535,1,1,1317,1317
2536,1,1,1337,1337
2537,7,4,1346,1348_1348_1346_1346_1347_1346
2538,1,1,1355,1355
2539,1,1,1370,
2540,19,10,50,50_50_125_125_51_51_125_51_125_50_50
2541,3,3,69,69
2542,1,1,93,93
2543,1,1,110,110
2544,1,1,128,128
2545,1,1,154,154
2546,1,1,169,169
2547,1,1,190,190
2548,1,1,215,215
2549,1,1,221,221
2550,4,4,228,227_227_228
2551,1,1,235,235
2552,11,11,242,242
2553,1,1,248,
2554,2,1,253,
2555,1,1,272,273_272
2556,3,2,281,282_281
2557,1,1,295,295
2558,1,1,303,303
2559,2,2,335,338_334_335
2560,1,1,360,361_360
2561,2,1,374,1276
2562,1,1,381,381
2563,7,3,392,391_393_393_392
2564,1,1,393,
2565,1,1,417,417
2566,1,1,429,429
2567,5,3,438,
2568,57,14,446,1317_447_1317_444_689_688_688_689_444_445_445_1317_1317_447_444_445_445_446_447_447_594_1316
2569,6,6,452,
2570,1,1,563,563
2571,3,3,572,572
2572,1,1,588,588
2573,1,1,592,592
2574,1,1,595,595
2575,12,9,611,642_642_642_642_642_704_641_611
2576,1,1,615,615
2577,2,2,647,647
2578,1,1,657,658_657
2579,5,3,665,738_348_738_665
2580,3,1,666,668_667_666
2581,1,1,669,669
2582,2,1,685,722_685
2583,1,1,708,708
2584,1,1,714,714
2585,2,1,733,733
2586,1,1,763,
2587,1,1,789,789
2588,6,4,810,809_809_810
2589,1,1,833,
2590,1,1,848,
2591,2,2,857,857
2592,1,1,871,871
2593,6,5,883,883
2594,2,2,885,886_885
2595,1,1,902,902
2596,1,1,924,925_924
2597,1,1,952,
2598,1,1,960,960
2599,1,1,967,968_967
2600,2,2,972,973_972
2601,1,1,983,
2602,3,3,984,
2603,2,2,985,
2604,1,1,997,1045_997
2605,1,1,1005,1005
2606,13,5,1011,1012_296_1010_1011_296_296_1012_1011
2607,1,1,1032,1032
2608,1,1,1037,1038_1037
2609,37,14,1059,1080_1059_1058_1080_1105_1063_1080_1080_1080_1078_1079_1079_1080_1058_1058_1080_1059
2610,2,2,1064,1063
2611,1,1,1076,1076
2612,1,1,1089,1089
2613,1,1,1120,1120
2614,1,1,1173,1173
2615,2,2,1188,1188
2616,1,1,1218,1218
2617,13,6,1229,1231_1231_1229_1228_1228_1230_1229
2618,1,1,1240,1240
2619,1,1,1265,1265
2620,1,1,1278,1278
2621,1,1,1291,1291
2622,1,1,1299,1299
2623,1,1,1308,1309_1308
2624,1,1,1326,1326
2625,13,10,1351,1307_1307_1350_1350_1307_1307_1307_1307_1350_1307_1351
2626,6,5,1354,1353_1353_1353_1352_1353_1354
2627,1,1,1359,1359
2628,23,14,1375,261_1375_1375_1375_1375_1372
2629,3,3,1377,1377
2630,1,1,1386,1386
2631,1,1,1390,1390
2632,1,1,1393,1393
2633,5,5,19,19
2634,1,1,21,
2635,5,5,27,27
2636,1,1,35,35
2637,1,1,39,39
2638,2,2,54,55_54
2639,1,1,66,
2640,1,1,68,68
2641,23,13,83,100_93_93_93_93_100_82_100_82_83
2642,1,1,96,
2643,1,1,101,101
2644,1,1,155,155
2645,1,1,159,159
2646,1,1,179,179
2647,1,1,267,267
2648,5,4,273,272_272_273
2649,2,2,278,278
2650,1,1,283,284_283
2651,1,1,302,302
2652,3,2,305,306_305
2653,2,2,338,338
2654,1,1,342,342
2655,1,1,348,
2656,1,1,355,356_355
2657,2,2,400,400
2658,1,1,411,
2659,7,4,422,263_282_422_281_422
2660,2,2,442,442
2661,2,2,445,690_444
2662,2,2,447,
2663,1,1,488,488
2664,1,1,491,491
2665,1,1,495,495
2666,17,12,496,1256_1256_1256_1256_1256_1256_495_1256_1256_495_1256_1256_496
2667,1,1,502,502
2668,2,2,514,514
2669,2,2,556,556
2670,2,2,596,596
2671,1,1,606,606
2672,3,3,623,623
2673,1,1,626,626
2674,1,1,629,629
2675,2,2,637,
2676,6,4,656,474_474_656
2677,8,4,668,667_1300_669_669_667_667_668
2678,1,1,671,671
2679,3,2,672,673_673_672
2680,1,1,704,705_704
2681,1,1,735,735
2682,1,1,744,
2683,3,2,753,754_754_753
2684,1,1,769,1083_769
2685,2,1,775,932_775
2686,1,1,796,
2687,7,3,807,808_215_215_807
2688,2,2,818,
2689,1,1,831,831
2690,2,2,873,
2691,2,2,886,886
2692,1,1,901,901
2693,1,1,905,905
2694,3,2,907,906_907
2695,11,6,912,1386_912_1386_911
2696,1,1,921,921
2697,5,4,923,922_960_960_923
2698,1,1,925,925
2699,1,1,936,936
2700,6,5,937,938_938_938_937
2701,1,1,948,948
2702,2,2,954,955_954
2703,1,1,968,969_968
2704,4,3,971,806_971
2705,1,1,986,986
2706,3,2,992,1024_992
2707,1,1,996,
2708,2,2,1001,1030_1030_1001
2709,1,1,1031,1031
2710,1,1,1033,1033
2711,2,2,1034,
2712,1,1,1036,1036
2713,1,1,1041,1041
2714,7,3,1049,295_1032_1049
2715,5,3,1052,1053_1053_1052
2716,1,1,1055,1055
2717,2,2,1090,1090
2718,2,1,1097,1126_1097
2719,2,1,1098,1100_1099_1098
2720,5,5,1101,1100_1100_1102_1102_1101
2721,7,3,1104,1105_1118_1114_1115_1115_1104
2722,1,1,1106,1106
2723,1,1,1113,1125_1113
2724,2,2,1117,1116_1117
2725,2,2,1129,1130_1130_1129
2726,1,1,1132,1132
2727,1,1,1152,1152
2728,1,1,1185,1185
2729,1,1,1213,1213
2730,1,1,1246,1247_1246
2731,1,1,1274,1275_1274
2732,1,1,1289,1289
2733,5,5,1302,
2734,1,1,1309,1309
2735,1,1,1317,1317
2736,1,1,1327,1327
2737,6,4,1334,
2738,1,1,1337,1337
2739,1,1,1349,1349
2740,1,1,1363,1363
2741,2,1,1364,
2742,1,1,3,
2743,3,3,14,14
2744,1,1,25,25
2745,1,1,93,93
2746,2,2,122,101_122
2747,1,1,124,124
2748,1,1,131,
2749,1,1,149,149
2750,2,2,150,150
2751,16,7,158,159_157_157_158_158_55_158
2752,3,3,162,162
2753,1,1,185,185
2754,1,1,221,221
2755,1,1,263,
2756,21,10,275,276_274_274_274_274_275_275_275_276
2757,1,1,291,291
2758,1,1,293,294_293
2759,1,1,301,
2760,1,1,340,340
2761,2,2,345,345
2762,1,1,347,347
2763,3,2,351,
2764,1,1,356,492_356
2765,1,1,358,1359_358
2766,1,1,417,417
2767,1,1,429,429
2768,1,1,434,
2769,1,1,436,
2770,1,1,443,443
2771,1,1,541,
2772,2,2,547,
2773,4,3,554,721
2774,1,1,563,563
2775,3,3,574,574
2776,1,1,621,
2777,1,1,638,638
2778,1,1,676,676
2779,2,2,689,
2780,1,1,719,
2781,3,3,722,722
2782,1,1,733,
2783,3,3,734,
2784,14,6,737,348_737_738_737
2785,3,3,742,606_742
2786,1,1,748,748
2787,1,1,755,755
2788,2,1,767,768_767
2789,1,1,780,
2790,2,1,789,789
2791,1,1,799,799
2792,1,1,805,805
2793,2,2,820,821_821_820
2794,1,1,829,829
2795,1,1,833,833
2796,1,1,847,
2797,16,8,869,869_1360
2798,1,1,887,987_887
2799,1,1,898,898
2800,1,1,900,900
2801,1,1,902,902
2802,5,2,903,904_920_903
2803,3,2,924,
2804,1,1,928,928
2805,1,1,933,933
2806,5,5,935,789_789_789_935
2807,1,1,939,940_939
2808,1,1,953,953
2809,1,1,960,
2810,1,1,977,978_977
2811,1,1,979,979
2812,1,1,991,991
2813,4,3,1000,1048_999_1048_1048_1000
2814,5,3,1014,1013_1033_1014
2815,1,1,1022,1023_1022
2816,1,1,1056,
2817,1,1,1082,1082
2818,9,5,1083,1106_1106_1082_1106_1066_1066_1082_1106_1083
2819,1,1,1086,1086
2820,6,4,1093,1086_1092_1094_1094_1093
2821,7,3,1119,1338_1338_1060_1076_1119
2822,1,1,1121,1121
2823,8,6,1151,1238_1238_1238_1151
2824,1,1,1154,
2825,1,1,1168,1168
2826,1,1,1173,
2827,4,3,1201,1207_1207_1201
2828,2,1,1228,1228
2829,1,1,1262,1262
2830,1,1,1277,1277
2831,3,2,1290,1291
2832,1,1,1291,
2833,1,1,1311,1311
2834,7,3,1344,1345_1105_1343_1345_1344
2835,2,2,1348,1348
2836,1,1,1350,
2837,1,1,1356,1356
2838,1,1,1386,1386
2839,8,6,35,153_153_35
2840,1,1,68,68
2841,1,1,70,70
2842,1,1,90,90
2843,1,1,125,
2844,2,2,146,146
2845,5,3,154,156_155_155_154
2846,2,2,208,
2847,1,1,229,254_229
2848,1,1,235,235
2849,1,1,267,267
2850,3,2,292,1055_1055_292
2851,1,1,353,353
2852,2,1,355,355
2853,1,1,379,379
2854,2,2,398,398
2855,1,1,412,412
2856,1,1,439,440_439
2857,1,1,459,
2858,2,1,465,466
2859,1,1,467,468_467
2860,2,1,479,479
2861,1,1,483,483
2862,1,1,491,
2863,2,1,494,495_494
2864,2,2,508,509_509_508
2865,2,1,583,583
2866,1,1,588,588
2867,3,2,593,346_593
2868,1,1,601,601
2869,1,1,607,607
2870,1,1,658,658
2871,1,1,675,675
2872,1,1,682,682
2873,2,2,690,690
2874,1,1,704,705
2875,1,1,725,725
2876,1,1,774,774
2877,1,1,775,932_775
2878,2,2,778,214_778
2879,13,5,784,785_784_784_824_824
2880,1,1,786,
2881,3,2,813,948_813
2882,6,4,825,810_809_825
2883,1,1,843,843
2884,1,1,846,846
2885,2,2,901,902_901
2886,1,1,921,921
2887,1,1,931,931
2888,1,1,969,969
2889,1,1,973,973
2890,2,2,1005,1005
2891,3,3,1031,1031
2892,7,5,1061,1062_1076_1076_1060_1060_1061
2893,4,2,1088,1087_1088
2894,1,1,1097,1126_1097
2895,1,1,1124,1125_1124
2896,2,2,1130,1129_1130
2897,1,1,1132,1132
2898,2,2,1152,1152
2899,2,2,1199,1202_1199
2900,1,1,1203,1209_1203
2901,5,3,1205,1225_1225_1205
2902,1,1,1217,1217
2903,1,1,1218,1218
2904,2,2,1220,1224_1220
2905,1,1,1224,
2906,6,2,1246,1247_1246
2907,1,1,1252,
2908,2,2,1261,1109_1261
2909,2,2,1265,1265
2910,1,1,1286,1286
2911,1,1,1289,
2912,1,1,1308,1308
2913,1,1,1309,1309
2914,1,1,1327,1327
2915,1,1,1343,
2916,1,1,1352,
2917,7,4,1359,1359_358
2918,1,1,3,3
2919,4,4,20,1204_1204_1204_20
2920,1,1,32,32
2921,2,2,49,49
2922,2,2,54,54
2923,1,1,81,82_81
2924,2,1,84,85_84
2925,6,5,92,91_91_91_92
2926,1,1,101,102_101
2927,12,8,148,148_148_148_148_149
2928,3,3,169,169
2929,1,1,221,221
2930,2,2,247,247
2931,4,4,254,229_229_229_254
2932,8,6,278,1197_1197_1208_1198_1197_1197_278
2933,1,1,284,284
2934,1,1,307,307
2935,2,2,333,
2936,3,3,340,340
2937,1,1,342,342
2938,4,2,356,357_355_357_356
2939,2,2,372,372
2940,1,1,380,380
2941,1,1,381,381
2942,8,5,392,391_393_393_393_392
2943,1,1,397,397
2944,1,1,428,428
2945,2,2,442,442
2946,1,1,466,466
2947,20,9,469,469_468_469_467_469_468_467_469
2948,6,4,471,1352_470_1352_470_470_471
2949,1,1,473,473
2950,6,3,514,589_589_589_514_516_515_514
2951,1,1,521,521
2952,1,1,541,541
2953,10,10,542,
2954,1,1,582,582
2955,1,1,616,
2956,1,1,639,639
2957,1,1,643,715_643
2958,2,2,657,658_657
2959,3,1,664,1301
2960,2,2,665,738_738_665
2961,1,1,692,692
2962,1,1,705,705
2963,2,2,716,716
2964,1,1,721,721
2965,5,4,727,726_494_640_640_727
2966,1,1,740,740
2967,2,2,750,750
2968,1,1,766,766
2969,1,1,779,779
2970,2,2,806,806
2971,2,2,815,
2972,1,1,830,959_830
2973,4,3,834,835_833_834
2974,1,1,873,873
2975,3,3,876,876
2976,2,1,905,906_905
2977,1,1,918,
2978,1,1,933,933
2979,1,1,939,939
2980,2,2,940,940
2981,1,1,952,952
2982,1,1,957,957
2983,2,2,974,814_974
2984,1,1,979,979
2985,1,1,982,982
2986,2,1,991,1024_992_991
2987,2,2,1043,1040_1043
2988,1,1,1060,
2989,1,1,1070,1070
2990,2,1,1099,1100_1099
2991,1,1,1125,1125
2992,1,1,1126,1126
2993,1,1,1134,1134
2994,2,1,1149,
2995,1,1,1156,1156
2996,2,2,1173,1173
2997,2,2,1211,
2998,3,3,1222,1222
2999,1,1,1250,1250
3000,9,7,1262,954_818_1262
3001,1,1,1268,1268
3002,1,1,1274,1275_1274
3003,1,1,1279,1279
3004,1,1,1339,1340_1339
3005,1,1,1347,1347
3006,1,1,1368,1368
3007,1,1,1390,1390
3008,3,3,21,21
3009,2,2,25,85_25
3010,1,1,37,37
3011,1,1,66,66
3012,3,3,68,68
3013,1,1,127,127
3014,1,1,128,128
3015,3,3,131,
3016,3,1,132,417_399_132
3017,2,2,150,150
3018,2,1,156,156
3019,6,5,159,157_157_159
3020,1,1,282,282
3021,4,4,353,451_353
3022,1,1,412,412
3023,1,1,437,
3024,1,1,459,459
3025,1,1,494,
3026,1,1,500,
3027,2,1,501,502_501
3028,2,2,520,519_520
3029,1,1,524,524
3030,2,2,540,540
3031,1,1,625,625
3032,2,1,627,629_627
3033,5,2,634,636_635_634
3034,1,1,672,673_672
3035,1,1,678,
3036,1,1,715,715
3037,1,1,735,
3038,1,1,744,744
3039,4,2,749,748_749
3040,1,1,754,754
3041,2,2,765,766_765
3042,1,1,767,768_767
3043,5,3,774,775_933_933_774
3044,1,1,786,893
3045,1,1,799,799
3046,3,2,812,813
3047,1,1,827,986_827
3048,2,2,838,838
3049,1,1,852,852
3050,2,1,860,860
3051,1,1,900,900
3052,6,3,903,920_904_920_904_920_903
3053,1,1,927,928_927
3054,3,2,956,983_956
3055,3,3,958,957_957_958
3056,1,1,968,968
3057,2,2,980,
3058,1,1,981,981
3059,1,1,987,987
3060,1,1,1013,1013
3061,1,1,1017,
3062,6,3,1032,1049_1049_1030_639_1032
3063,1,1,1044,1044
3064,5,3,1052,1053_1052
3065,2,2,1064,1063_1064
3066,3,2,1089,1090_1090_1089
3067,1,1,1091,1091
3068,1,1,1097,1097
3069,4,3,1098,1097_1098
3070,1,1,1115,1115
3071,1,1,1119,1119
3072,3,2,1128,1122_1121_1128
3073,2,1,1161,1214_1161
3074,2,2,1198,
3075,1,1,1252,1252
3076,1,1,1278,1278
3077,2,2,1291,1291
3078,4,2,1309,1310_1309
3079,1,1,1317,
3080,1,1,1320,
3081,1,1,1350,1350
3082,1,1,1386,
3083,6,6,17,18_18_18_18_17
3084,1,1,69,69
3085,4,3,76,146_146_76
3086,1,1,79,
3087,1,1,96,
3088,3,3,117,117
3089,1,1,135,135
3090,10,4,153,154_155_155_156
3091,1,1,162,162
3092,2,2,208,208
3093,1,1,224,224
3094,7,7,228,227_227_227_227_227_227_228
3095,4,3,272,273_272
3096,1,1,279,279
3097,1,1,281,281
3098,1,1,293,294_293
3099,8,7,307,285_285_285_286_285_285_307
3100,1,1,335,338_335
3101,2,1,346,593_346
3102,2,1,391,438_391
3103,2,1,410,410
3104,7,3,411,1376_1376_412
3105,6,4,428,429_429
3106,1,1,436,436
3107,1,1,444,444
3108,14,6,474,473_656_656_473_753_472_472_752_753_754_754_473_474
3109,2,1,480,480
3110,3,3,491,491
3111,1,1,508,509_508
3112,1,1,518,518
3113,3,2,541,699_700_541
3114,1,1,562,562
3115,2,2,563,563
3116,2,2,569,691_691_569
3117,1,1,583,583
3118,1,1,596,596
3119,9,4,632,655_603_360_360_655_632
3120,1,1,642,642
3121,1,1,643,643
3122,1,1,656,
3123,3,2,660,658_659_660
3124,3,2,695,697_696_695
3125,2,2,708,681_708
3126,1,1,719,719
3127,2,2,734,
3128,1,1,778,778
3129,1,1,779,779
3130,4,2,790,790
3131,3,3,839,
3132,3,2,845,1264_845
3133,1,1,850,850
3134,1,1,871,871
3135,1,1,883,883
3136,2,2,892,891_892
3137,1,1,936,936
3138,1,1,939,939
3139,1,1,952,952
3140,1,1,960,960
3141,1,1,965,966_965
3142,11,6,993,994_996_996_994_994_994_996_994_996_993
3143,1,1,1000,1000
3144,15,7,1012,296_1014_1033_1033_639_1013_1033_1033_1014_1013_1014_296_296_1012
3145,2,1,1014,1033
3146,1,1,1018,1018
3147,1,1,1048,1048
3148,1,1,1087,1087
3149,1,1,1112,1112
3150,1,1,1125,1125
3151,3,3,1126,1126
3152,6,4,1156,1278_1155_1156
3153,1,1,1157,1157
3154,1,1,1158,
3155,2,1,1202,1202
3156,1,1,1215,1215
3157,12,6,1224,1220_1219_1224_1134_1219_1221_1220
3158,1,1,1231,1231
3159,1,1,1241,1241
3160,2,2,1254,1254
3161,3,3,1261,1109_1109_1261
3162,6,5,1263,844_845_1263
3163,1,1,1265,1265
3164,1,1,1279,1279
3165,1,1,1300,1300
3166,1,1,1311,1311
3167,2,1,1318,1318
3168,2,2,1345,1344_1345
3169,1,1,1348,1348
3170,1,1,1349,1349
3171,5,1,1363,1365_1364_1363
3172,1,1,1367,1368_1367
3173,1,1,1381,1381
3174,1,1,9,
3175,1,1,15,15
3176,5,3,85,376_127_127_85
3177,1,1,93,
3178,1,1,98,119_98
3179,1,1,125,
3180,1,1,214,214
3181,2,2,215,807_807_215
3182,1,1,221,221
3183,1,1,225,225
3184,1,1,246,
3185,2,2,267,267
3186,1,1,282,282
3187,1,1,295,295
3188,2,1,305,397_306_305
3189,2,2,321,321
3190,1,1,342,342
3191,4,4,355,356_356_355
3192,2,1,356,492
3193,2,2,364,364
3194,1,1,379,379
3195,1,1,399,399
3196,8,7,420,421_419_419_419_419_421_419
3197,2,2,442,442
3198,1,1,452,452
3199,1,1,456,
3200,2,2,497,
3201,8,4,525,371_531_371_526_525
3202,5,3,602,602_684
3203,4,3,621,621
3204,11,7,665,738_738_665
3205,1,1,667,667
3206,2,1,668,668
3207,1,1,669,669
3208,3,2,674,1308_675_674
3209,1,1,676,676
3210,1,1,690,690
3211,2,2,703,757_702_703
3212,3,2,709,
3213,2,2,718,719_718
3214,1,1,730,730
3215,1,1,739,739
3216,1,1,740,740
3217,1,1,742,742
3218,1,1,756,756
3219,1,1,764,764
3220,1,1,776,777_776
