,F,T,S,E
1617,1,1,1265,1265
1618,2,2,1270,1270
1619,5,5,1284,1017_1284
1620,1,1,1301,1301
1621,1,1,1313,1314_1313
1622,7,5,1326,1326_1326_1327_1326
1623,3,3,1338,1119_1119_1338
1624,1,1,1345,1345
1625,11,6,1346,1347_1349_1348_1348_1348_1346_1346
1626,11,6,1381,969_970_970_970
1627,1,1,1385,1385
1628,1,1,15,
1629,2,2,19,19
1630,5,5,68,
1631,1,1,93,
1632,1,1,132,
1633,1,1,149,149
1634,1,1,172,172
1635,1,1,173,173
1636,5,5,177,
1637,1,1,185,185
1638,1,1,221,221
1639,16,5,248,1281_1281_248
1640,2,1,261,261
1641,2,2,295,295
1642,2,2,297,297
1643,1,1,338,338
1644,10,5,340,335_338_338_335
1645,1,1,355,355
1646,1,1,393,393
1647,1,1,409,410_409
1648,5,4,416,415
1649,3,3,420,421_419_419_420
1650,1,1,452,452
1651,9,5,508,510_509_508
1652,2,1,530,531_530
1653,1,1,572,572
1654,1,1,574,574
1655,1,1,576,1302
1656,1,1,582,
1657,1,1,593,593
1658,1,1,601,601
1659,2,2,615,616
1660,1,1,640,640
1661,1,1,652,652
1662,7,5,657,656_656_658
1663,1,1,661,
1664,1,1,676,676
1665,2,2,680,680
1666,1,1,727,727
1667,1,1,752,
1668,1,1,753,
1669,1,1,766,766
1670,3,3,777,1265_777
1671,5,4,820,821_822_821_819_820
1672,1,1,821,822
1673,8,5,828,889_889
1674,1,1,830,959_830
1675,2,2,833,834_833
1676,2,2,841,913_841
1677,1,1,891,892_891
1678,1,1,899,899
1679,1,1,901,902_901
1680,14,5,908,961_961_833_834
1681,1,1,912,912
1682,1,1,914,915_914
1683,1,1,923,923
1684,1,1,925,925
1685,1,1,929,929
1686,1,1,931,931
1687,1,1,939,939
1688,1,1,996,996
1689,4,4,1010,1010
1690,8,3,1014,1033_1013_1014
1691,4,3,1032,1032_1049_1032
1692,1,1,1036,1036
1693,2,2,1037,1038_1037
1694,2,2,1070,1106_1070
1695,9,5,1075,
1696,7,5,1078,1078
1697,1,1,1082,1082
1698,3,2,1087,1088_1087
1699,5,2,1098,1122_1121_1099_1098
1700,2,2,1114,1118_1114
1701,2,2,1124,1125_1125_1124
1702,7,5,1133,884_884_884_884
1703,1,1,1156,
1704,6,5,1161,1161_1161_1161
1705,2,2,1168,
1706,1,1,1203,1203
1707,1,1,1219,
1708,1,1,1231,
1709,1,1,1239,1239
1710,1,1,1253,
1711,3,3,1267,
1712,1,1,1279,
1713,1,1,1283,1283
1714,2,2,1291,
1715,2,2,1293,1293
1716,1,1,1333,1333
1717,2,2,1339,1383_1340_1339
1718,1,1,1368,1368
1719,1,1,1384,1384
1720,1,1,1389,1389
1721,2,2,27,27
1722,1,1,60,60
1723,4,2,116,116
1724,4,4,145,110
1725,1,1,162,162
1726,1,1,179,179
1727,4,3,216,216
1728,1,1,254,254
1729,4,4,278,
1730,2,2,292,291_292
1731,1,1,302,728_302
1732,1,1,303,303
1733,1,1,305,306_305
1734,4,3,360,632_360
1735,2,1,367,367
1736,2,2,397,397
1737,1,1,417,417
1738,2,2,442,442
1739,3,2,480,480
1740,1,1,492,492
1741,13,4,496,1256_1256_1256_640_728_1256
1742,2,2,518,518
1743,1,1,589,589
1744,3,3,590,
1745,1,1,636,636
1746,2,2,699,
1747,1,1,741,741
1748,2,2,754,
1749,1,1,755,755
1750,1,1,758,
1751,3,3,780,780
1752,1,1,799,799
1753,1,1,807,
1754,1,1,818,818
1755,1,1,835,835
1756,4,4,850,
1757,5,3,885,885_886
1758,1,1,892,892
1759,1,1,924,924
1760,1,1,932,
1761,4,3,943,944_942_943
1762,11,4,957,958_982_982_957
1763,2,2,959,830_959
1764,7,4,960,925_923_960
1765,1,1,972,972
1766,1,1,979,979
1767,1,1,1038,1042_1038
1768,4,3,1039,1041_1041_1040_1039
1769,1,1,1072,1072
1770,1,1,1083,1106_1083
1771,1,1,1091,1091
1772,1,1,1100,1100
1773,1,1,1139,1139
1774,1,1,1146,1146
1775,1,1,1158,
1776,2,2,1173,1173
1777,2,2,1212,1213_1258_1212
1778,1,1,1222,1222
1779,2,2,1241,1241
1780,1,1,1249,1249
1781,1,1,1261,1261
1782,1,1,1268,1268
1783,1,1,1274,1275_1274
1784,2,2,1296,1295_1296
1785,1,1,1300,1300
1786,1,1,1310,1310
1787,1,1,1313,1314_1313
1788,2,2,1334,1334
1789,8,4,1349,1307_1350
1790,1,1,1354,1354
1791,1,1,1355,
1792,1,1,1367,1367
1793,1,1,1376,1376
1794,2,2,1380,1380
1795,3,3,13,
1796,3,3,42,380_380
1797,2,2,86,86
1798,1,1,90,90
1799,3,3,128,
1800,4,3,148,149_148
1801,3,3,150,
1802,1,1,154,154
1803,1,1,163,163
1804,1,1,174,174
1805,1,1,184,184
1806,3,3,185,
1807,1,1,209,
1808,1,1,211,211
1809,3,3,221,220_220
1810,1,1,224,224
1811,1,1,264,264
1812,1,1,274,275_274
1813,5,3,288,289_289_287_521
1814,1,1,293,293
1815,2,2,294,294
1816,1,1,311,311
1817,8,3,355,563_492_356_355
1818,1,1,361,
1819,2,2,392,393_392
1820,1,1,452,
1821,1,1,495,495
1822,3,3,511,
1823,1,1,519,519
1824,1,1,521,521
1825,3,3,526,531
1826,1,1,564,
1827,2,1,621,
1828,1,1,635,635
1829,1,1,639,639
1830,5,3,641,
1831,2,1,651,652_651
1832,1,1,660,660
1833,1,1,668,668
1834,1,1,722,722
1835,1,1,726,756_726
1836,1,1,748,749_748
1837,4,2,763,764_763
1838,2,2,765,766_766_765
1839,4,3,767,768_767
1840,7,3,784,919_921_1332_904_903_784
1841,1,1,806,806
1842,1,1,817,
1843,3,2,826,1384_1384_826
1844,1,1,834,
1845,3,2,846,872_847_872_846
1846,2,1,857,857
1847,1,1,887,987_887
1848,1,1,891,891
1849,1,1,902,902
1850,2,2,912,912
1851,1,1,925,925
1852,1,1,929,929
1853,3,3,939,
1854,1,1,954,954
1855,1,1,958,958
1856,1,1,966,966
1857,1,1,968,968
1858,1,1,978,978
1859,1,1,996,996
1860,6,3,1027,1028_1028_998
1861,4,2,1060,1076_1060
1862,2,2,1090,1090
1863,2,1,1096,
1864,3,2,1098,1098
1865,1,1,1102,1102
1866,3,2,1103,1111_1103
1867,2,2,1105,1105
1868,1,1,1128,1128
1869,1,1,1201,1201
1870,1,1,1213,1213
1871,2,2,1260,
1872,1,1,1262,1262
1873,1,1,1309,1309
1874,1,1,1382,1382
1875,1,1,1389,1389
1876,2,2,108,
1877,2,2,131,
1878,1,1,135,135
1879,2,2,210,211
1880,4,2,212,797
1881,3,2,262,261
1882,3,2,272,273_274
1883,3,2,302,303
1884,2,2,305,306
1885,1,1,320,320
1886,1,1,321,321
1887,2,2,367,
1888,3,2,374,1276_1276
1889,2,2,381,
1890,1,1,391,391
1891,1,1,412,
1892,2,2,417,
1893,2,2,418,419_419
1894,1,1,491,491
1895,1,1,492,
1896,1,1,502,502
1897,4,2,508,
1898,1,1,525,525
1899,2,2,535,
1900,1,1,572,572
1901,3,2,574,
1902,1,1,583,583
1903,3,2,611,642
1904,1,1,625,625
1905,1,1,643,716_643
1906,1,1,661,661
1907,2,2,671,
1908,3,2,674,1308_1308
1909,1,1,675,676_675
1910,3,2,707,
1911,1,1,732,732
1912,1,1,739,739
1913,1,1,746,
1914,2,2,750,
1915,2,2,786,892_892
1916,3,2,809,
1917,2,2,841,792
1918,1,1,876,
1919,1,1,901,901
1920,1,1,927,927
1921,1,1,937,937
1922,3,2,969,967
1923,1,1,976,976
1924,1,1,998,
1925,5,2,1000,999
1926,1,1,1005,1005
1927,1,1,1017,
1928,2,2,1018,
1929,1,1,1054,1054
1930,2,2,1055,292
1931,1,1,1056,1056
1932,1,1,1078,1078
1933,2,2,1083,1106_1106
1934,4,2,1087,
1935,2,2,1089,
1936,2,2,1099,1121
1937,1,1,1109,1261_1109
1938,2,2,1114,1118_1118
1939,1,1,1115,1115
1940,2,2,1125,1124
1941,2,1,1132,1132
1942,1,1,1134,1220_1134
1943,2,1,1146,1147_1146
1944,4,2,1156,1156
1945,1,1,1211,1211
1946,1,1,1219,1219
1947,1,1,1222,
1948,1,1,1225,1225
1949,2,2,1237,
1950,1,1,1252,1252
1951,1,1,1265,1265
1952,1,1,1270,1270
1953,2,2,1280,
1954,1,1,1302,1302
1955,1,1,1310,1310
1956,1,1,1322,
1957,1,1,1343,1344_1343
1958,1,1,1354,1354
1959,2,1,1367,1368_1367
1960,1,1,1378,1378
1961,1,1,1393,1393
1962,1,1,2,
1963,1,1,15,
1964,1,1,25,
1965,1,1,36,
1966,1,1,41,
1967,2,1,69,
1968,1,1,83,100
1969,1,1,92,
1970,1,1,93,
1971,2,1,116,
1972,1,1,125,
1973,1,1,159,
1974,1,1,173,
1975,1,1,198,
1976,2,1,214,
1977,1,1,219,
1978,1,1,224,
1979,1,1,234,
1980,1,1,235,
1981,1,1,239,
1982,1,1,275,
1983,2,1,276,
1984,2,1,280,
1985,1,1,301,
1986,1,1,311,
1987,1,1,338,
1988,2,1,342,
1989,1,1,346,593
1990,1,1,355,
1991,1,1,397,
1992,2,1,401,
1993,1,1,421,
1994,1,1,438,
1995,1,1,443,
1996,1,1,452,
1997,1,1,459,
1998,1,1,488,
1999,1,1,503,
2000,1,1,519,
2001,1,1,551,
2002,2,1,562,563
2003,1,1,564,
2004,1,1,596,
2005,1,1,603,
2006,1,1,622,
2007,1,1,629,630
2008,3,1,634,636
2009,1,1,651,
2010,1,1,659,
2011,1,1,660,
2012,1,1,665,738
2013,1,1,668,1300
2014,1,1,670,
2015,1,1,676,
2016,1,1,681,
2017,1,1,685,
2018,1,1,699,
2019,1,1,705,
2020,1,1,716,
2021,1,1,722,
2022,1,1,744,
2023,1,1,788,
2024,2,1,794,
2025,1,1,806,
2026,1,1,830,959
2027,2,1,831,
2028,1,1,835,
2029,1,1,872,
2030,1,1,873,
2031,1,1,911,
2032,1,1,935,
2033,1,1,936,
2034,1,1,950,
2035,2,1,954,955
2036,1,1,958,
2037,1,1,966,
2038,1,1,985,
2039,1,1,986,
2040,1,1,1001,1030
2041,1,1,1023,
2042,2,1,1032,
2043,1,1,1034,
2044,1,1,1039,
2045,1,1,1045,
2046,1,1,1082,
2047,1,1,1084,1085
2048,1,1,1120,
2049,1,1,1121,1122
2050,1,1,1129,1130
2051,1,1,1173,
2052,1,1,1185,
2053,1,1,1212,1258
2054,1,1,1217,
2055,1,1,1220,
2056,1,1,1221,
2057,1,1,1224,
2058,2,1,1230,1231
2059,1,1,1248,1249
2060,1,1,1251,
2061,1,1,1253,
2062,1,1,1261,
2063,1,1,1301,
2064,1,1,1309,
2065,3,1,1330,
2066,2,1,1339,1383_1340
2067,1,1,1344,1345
2068,1,1,1351,
2069,1,1,1353,
2070,1,1,1380,
