,F,T,S,E
2693,2,2,384,384
2694,2,2,442,442
2695,1,1,452,452
2696,3,2,462,461_462
2697,8,4,467,468_469_468_653_469_469_468_467
2698,1,1,469,
2699,4,2,472,473_671_473_472
2700,1,1,476,476
2701,5,2,483,555_483
2702,1,1,494,494
2703,1,1,504,504
2704,1,1,511,511
2705,1,1,529,529
2706,1,1,532,616_532
2707,6,3,540,740_734_734_540
2708,2,2,562,
2709,3,3,576,1302_1302_576
2710,2,2,608,645
2711,1,1,611,611
2712,7,5,644,687_687_645_687
2713,1,1,657,657
2714,2,2,662,662
2715,2,2,663,663
2716,1,1,669,669
2717,1,1,680,681_680
2718,3,2,689,689
2719,5,2,691,692_569_691
2720,1,1,694,695
2721,1,1,718,718
2722,1,1,719,719
2723,1,1,722,722
2724,1,1,728,1257_728
2725,2,2,752,717_752
2726,1,1,753,754_753
2727,1,1,764,764
2728,2,2,773,851_773
2729,2,2,778,779_779_778
2730,3,2,789,790_789
2731,10,4,794,1264_795_851_795_794
2732,1,1,802,802
2733,1,1,810,810
2734,1,1,812,813_812
2735,1,1,814,814
2736,1,1,883,883
2737,1,1,893,893
2738,1,1,899,899
2739,1,1,903,920_903
2740,2,2,907,907
2741,1,1,918,918
2742,1,1,935,935
2743,1,1,937,938_937
2744,2,1,947,951_947
2745,1,1,954,954
2746,1,1,961,961
2747,1,1,963,963
2748,1,1,979,979
2749,2,2,985,916_985
2750,2,1,988,995_988
2751,4,2,1000,1048_1000
2752,1,1,1003,1003
2753,1,1,1010,1010
2754,1,1,1028,1028
2755,1,1,1039,1040_1039
2756,1,1,1054,1054
2757,3,3,1064,1063_1063_1064
2758,1,1,1073,1073
2759,1,1,1074,1074
2760,2,2,1078,1077_1078
2761,1,1,1082,1082
2762,1,1,1090,1095_1090
2763,1,1,1114,1118_1114
2764,1,1,1132,1132
2765,1,1,1138,1167_1138
2766,3,3,1141,1140
2767,1,1,1146,1147_1146
2768,2,1,1149,
2769,5,2,1153,1207_1154_1153
2770,1,1,1184,1184
2771,1,1,1185,1185
2772,1,1,1205,1205
2773,1,1,1224,1224
2774,1,1,1267,1267
2775,1,1,1313,1314_1313
2776,1,1,1331,1331
2777,1,1,1356,1356
2778,1,1,1365,1365
2779,1,1,11,11
2780,1,1,69,70_69
2781,2,2,97,97
2782,1,1,102,102
2783,1,1,108,108
2784,4,4,122,101_101_101
2785,1,1,144,144
2786,1,1,149,149
2787,2,2,155,155
2788,2,2,159,157_159
2789,3,3,169,168_169
2790,2,2,183,240_183
2791,1,1,215,807_215
2792,1,1,288,288
2793,2,1,298,1018_298
2794,1,1,302,303_302
2795,2,2,342,342
2796,1,1,350,
2797,1,1,367,367
2798,1,1,394,394
2799,1,1,401,401
2800,1,1,403,403
2801,1,1,430,430
2802,3,3,447,747
2803,3,2,451,451
2804,1,1,477,1172_477
2805,1,1,488,488
2806,1,1,493,493
2807,1,1,496,496
2808,3,3,497,
2809,2,2,502,501_502
2810,2,2,526,531_526
2811,5,2,533,487_528_370_532_533
2812,1,1,538,538
2813,1,1,539,539
2814,1,1,541,700_541
2815,2,2,542,542
2816,1,1,552,553_552
2817,1,1,592,592
2818,1,1,596,596
2819,3,2,603,632_603
2820,2,2,618,736_618
2821,1,1,621,621
2822,1,1,623,623
2823,1,1,637,637
2824,2,2,664,664
2825,1,1,668,668
2826,21,4,674,1309_1308_676_675_676_675_753_719_1290_719_365_365_553
2827,1,1,688,688
2828,1,1,695,695
2829,3,3,701,702_702_701
2830,1,1,703,757_703
2831,1,1,738,738
2832,3,3,767,768_768_768_767
2833,1,1,775,775
2834,1,1,801,801
2835,2,2,808,814_808
2836,3,3,809,826_826_826_809
2837,1,1,811,811
2838,1,1,845,845
2839,1,1,852,852
2840,1,1,853,853
2841,1,1,857,858_857
2842,1,1,874,874
2843,1,1,886,886
2844,6,4,895,894
2845,1,1,905,905
2846,1,1,913,913
2847,1,1,926,926
2848,1,1,946,946
2849,1,1,976,976
2850,1,1,977,978_977
2851,1,1,984,984
2852,2,2,997,998_1045_997
2853,1,1,1013,1014_1013
2854,1,1,1016,
2855,1,1,1023,1023
2856,2,2,1027,1028_1027
2857,12,4,1051,300_1054_1015
2858,3,3,1053,1029_1052_1053
2859,1,1,1055,1055
2860,1,1,1068,1068
2861,1,1,1072,1072
2862,1,1,1083,1106_1083
2863,1,1,1102,1102
2864,1,1,1116,1382_1116
2865,1,1,1164,1165_1164
2866,2,2,1166,1186_1186_1166
2867,1,1,1170,1242_1170
2868,1,1,1187,1187
2869,1,1,1206,1206
2870,1,1,1238,1238
2871,1,1,1240,1240
2872,1,1,1243,1243
2873,1,1,1257,1257
2874,1,1,1281,1281
2875,2,2,1288,1288
2876,5,3,1328,1329_1328
2877,1,1,1334,1334
2878,2,1,1350,1350
2879,2,2,1355,1355
2880,1,1,1363,1363
2881,2,2,27,27
2882,1,1,68,68
2883,3,2,70,70
2884,2,2,117,118_117
2885,1,1,130,130
2886,1,1,140,140
2887,1,1,150,150
2888,1,1,161,161
2889,1,1,222,223_222
2890,2,1,224,225_224
2891,1,1,275,276_275
2892,4,3,278,1209_1209_1209
2893,3,3,297,1004_1004_1004
2894,1,1,347,347
2895,1,1,360,360
2896,1,1,404,
2897,1,1,452,452
2898,1,1,460,460
2899,1,1,476,476
2900,1,1,492,563_492
2901,2,2,503,504_503
2902,3,3,511,
2903,1,1,514,515_514
2904,1,1,516,516
2905,3,2,522,523_523_522
2906,1,1,549,1312_549
2907,3,2,554,554
2908,2,2,556,539_556
2909,3,2,557,557
2910,1,1,579,579
2911,1,1,581,634_581
2912,1,1,645,
2913,4,3,648,649
2914,1,1,660,660
2915,1,1,671,672_671
2916,8,3,679,1255_707_707_680_679
2917,2,2,685,722_722_685
2918,1,1,690,690
2919,2,1,710,710
2920,1,1,716,716
2921,1,1,741,741
2922,2,2,755,755
2923,1,1,757,
2924,5,3,772,851_791_772
2925,1,1,799,799
2926,1,1,815,815
2927,3,3,876,
2928,1,1,904,904
2929,2,2,908,962_908
2930,4,3,909,1298_1298
2931,1,1,911,1386_911
2932,1,1,920,1332_920
2933,1,1,923,924_923
2934,2,2,933,774_933
2935,1,1,937,1387_937
2936,1,1,947,947
2937,4,3,949,949
2938,4,3,956,956_956
2939,1,1,957,957
2940,2,2,958,958
2941,1,1,981,981
2942,1,1,988,995_988
2943,5,3,1007,1035_1034_1007
2944,1,1,1012,1012
2945,1,1,1039,1040_1039
2946,2,1,1058,1059_1058
2947,1,1,1060,1076_1060
2948,2,2,1061,1066_1065_1061
2949,1,1,1081,1081
2950,1,1,1097,1126_1097
2951,2,1,1149,1181_1149
2952,1,1,1151,1151
2953,1,1,1156,1156
2954,2,1,1158,1159_1158
2955,1,1,1185,1185
2956,1,1,1207,1207
2957,2,1,1210,
2958,1,1,1213,1213
2959,1,1,1228,1228
2960,3,2,1229,1230_1229
2961,3,3,1234,
2962,1,1,1242,1242
2963,1,1,1268,1268
2964,1,1,1291,1291
2965,3,2,1299,787_831_1299
2966,1,1,1309,
2967,1,1,1317,1317
2968,1,1,1322,1322
2969,1,1,1351,1351
2970,2,2,1353,1354_1352_1353
2971,1,1,1362,
2972,3,2,1364,1365_1364
2973,1,1,1381,1381
2974,1,1,24,24
2975,3,2,54,55_158
2976,1,1,56,56
2977,1,1,66,66
2978,1,1,91,91
2979,3,2,104,105
2980,2,2,123,
2981,3,2,129,441_437
2982,1,1,135,135
2983,2,2,144,
2984,1,1,148,149_148
2985,2,2,208,209_209
2986,3,1,218,764_823_218
2987,1,1,237,
2988,3,2,240,
2989,1,1,246,246
2990,2,1,265,383_265
2991,1,1,272,272
2992,3,2,276,274
2993,4,2,299,298
2994,3,2,316,316
2995,1,1,327,327
2996,1,1,333,333
2997,1,1,335,335
2998,1,1,364,364
2999,2,2,369,
3000,1,1,437,
3001,4,2,449,
3002,7,2,463,489_489_460_462
3003,4,2,479,480
3004,1,1,508,509_508
3005,2,2,540,734_740
3006,2,2,548,549
3007,2,2,550,551_363
3008,1,1,552,552
3009,1,1,580,1318_580
3010,1,1,589,589
3011,1,1,590,
3012,1,1,592,592
3013,1,1,621,621
3014,1,1,628,628
3015,2,2,646,645
3016,2,2,654,604
3017,1,1,665,738_665
3018,1,1,681,709_681
3019,1,1,684,684
3020,3,2,688,689
3021,1,1,694,694
3022,2,1,695,696_695
3023,1,1,704,704
3024,1,1,708,708
3025,2,2,730,
3026,1,1,736,736
3027,2,1,777,916_985_777
3028,2,2,778,779
3029,1,1,785,785
3030,1,1,803,804_803
3031,3,2,812,813_216
3032,2,2,814,808
3033,1,1,841,841
3034,1,1,847,847
3035,1,1,852,852
3036,2,1,857,857
3037,1,1,866,866
3038,3,1,881,1225_1205_881
3039,1,1,885,885
3040,1,1,899,902_899
3041,1,1,907,907
3042,1,1,928,928
3043,1,1,930,930
3044,1,1,967,968_967
3045,2,2,979,978
3046,2,2,996,995
3047,2,1,1000,1048_1000
3048,3,2,1021,
3049,1,1,1031,1031
3050,1,1,1037,1037
3051,1,1,1057,1105_1057
3052,1,1,1068,1068
3053,1,1,1076,1098_1076
3054,1,1,1101,1101
3055,3,2,1154,
3056,3,2,1164,1165
3057,1,1,1169,1187_1169
3058,1,1,1194,
3059,1,1,1215,1218_1215
3060,1,1,1216,1223_1216
3061,1,1,1224,1224
3062,1,1,1251,1251
3063,1,1,1253,1253
3064,1,1,1254,1254
3065,1,1,1293,1293
3066,1,1,1310,1310
3067,1,1,1311,
3068,2,2,1315,
3069,1,1,1319,1319
3070,1,1,1320,
3071,1,1,1330,1331_1330
3072,1,1,1338,1338
3073,1,1,1363,1363
3074,3,2,1372,1375
3075,1,1,11,95
3076,1,1,50,125
3077,1,1,51,
3078,1,1,65,
3079,1,1,83,100
3080,1,1,130,
3081,1,1,131,
3082,1,1,138,
3083,1,1,150,
3084,2,1,157,
3085,1,1,181,196
3086,1,1,186,
3087,1,1,222,223
3088,1,1,251,1281
3089,1,1,270,
3090,1,1,290,291
3091,1,1,295,1049
3092,1,1,312,
3093,1,1,367,
3094,1,1,368,537
3095,1,1,374,1276
3096,1,1,376,
3097,1,1,379,
3098,2,1,394,
3099,2,1,396,
3100,1,1,401,
3101,1,1,404,
3102,1,1,412,
3103,5,1,430,433
3104,1,1,442,
3105,4,1,471,472
3106,2,1,473,752
3107,1,1,477,
3108,1,1,485,
3109,1,1,487,528
3110,1,1,492,563
3111,1,1,504,
3112,1,1,517,
3113,1,1,525,526
3114,1,1,535,703
3115,1,1,539,733
3116,2,1,546,547
3117,2,1,551,670
3118,1,1,565,
3119,1,1,588,595
3120,1,1,593,
3121,1,1,606,742
3122,3,1,632,
3123,1,1,659,
3124,1,1,671,
3125,1,1,691,
3126,1,1,700,734
3127,1,1,719,
3128,1,1,728,
3129,1,1,729,
3130,1,1,731,
3131,1,1,746,
3132,1,1,773,796
3133,1,1,787,832
3134,2,1,795,
3135,1,1,799,
3136,1,1,810,
3137,1,1,815,816
3138,1,1,844,964
3139,1,1,848,849
3140,1,1,853,
3141,1,1,860,952
3142,1,1,869,
3143,1,1,879,
3144,1,1,884,
3145,1,1,903,
3146,2,1,911,1386_912
3147,1,1,916,
3148,1,1,920,1332
3149,1,1,932,
3150,1,1,937,938
3151,1,1,945,
3152,1,1,962,
3153,1,1,988,
3154,1,1,993,994
3155,1,1,1002,1003
3156,1,1,1012,
3157,1,1,1032,
3158,1,1,1043,
3159,1,1,1050,
3160,1,1,1052,
3161,1,1,1058,
3162,1,1,1064,
3163,1,1,1080,
3164,1,1,1098,1099
3165,1,1,1105,1344
3166,1,1,1114,
3167,1,1,1121,
3168,1,1,1126,
3169,1,1,1141,
3170,1,1,1186,
3171,1,1,1206,
3172,1,1,1207,
3173,1,1,1220,
3174,1,1,1240,
3175,1,1,1248,
3176,1,1,1277,
3177,1,1,1300,1301
3178,1,1,1329,
3179,1,1,1337,
3180,1,1,1347,
3181,1,1,1351,
3182,1,1,1359,
3183,1,1,1387,
