,E,N
2076,509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_509_508,1
2077,509_509_509_509_509_508,1
2078,509_509_509_508,3
2079,509_509_508,6
2080,509_508,4
2081,509,2
2082,507,6
2083,506_713_1370_1370_713_465_678_465_465_465_506_503_503_503_713_465_465_506_678_506_713_505_713_713_1370_713_465_465_505_503_503_503_713_505_503_506_1370_1370_465_678_465_506_465_465_505_713_1370_1370_506_503_503_503_503_503_503_503_503_505_504_503_503_504_504_713_505_465,1
2084,506_465,2
2085,506_1370_713_465_465_713_713_1370_1370_713_506_504_503_504_503_504_465_506_713_1370_1370_505_713_506_505_506,1
2086,506_1370_1370_505_713_465_465_506,1
2087,506,1
2088,505_506_678_677,1
2089,505_506_466_678_677_677_678_713_713_713_1370_505_505_678_678_677_677_678_506_465,1
2090,505,5
2091,504_503_504,1
2092,504_503,5
2093,504,12
2094,503_504,6
2095,503_503_504,1
2096,503_503_503_504_503_504,1
2097,503_503_503_504,1
2098,503,3
2099,502_501,5
2100,502,11
2101,501_502,5
2102,500_745_498_745_745_498_498_744_499,1
2103,500_744_498_500_744_498_499,1
2104,500_620,1
2105,500_500_744_621_620_620_745_745_500_745_497_498_498_620_621_620_745_724_621_619_619_745_500_500_499,1
2106,500_500_498_500_745_745_500_497_497_500_500_499_498_498_500_500,1
2107,500_499,1
2108,500,5
2109,50,3
2110,4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_91_91_91_4_92_92_4_90_4_4_4_4_4_4_4_91_92_92_91_50_92_92_4_4_4_4_4_4_4_4_4_4_92_2,1
2111,4_4_4_4_4_4_3,2
2112,4_4_3,1
2113,4_3,1
2114,49_47_49_48,1
2115,499,1
2116,498_498_498_497,1
2117,498_497,1
2118,498,2
2119,497_498,1
2120,497,11
2121,496,4
2122,495_494,7
2123,495,6
2124,494_727,4
2125,494_493,1
2126,494,6
2127,493,2
2128,492_563_563_562,1
2129,492_563,1
2130,492_356,2
2131,492_355_563_492_356,1
2132,492_355_356,2
2133,492,6
2134,491_460,1
2135,491_291,3
2136,491,14
2137,490_490_463,1
2138,490_461_461_463_677_677_462_677_461_490,1
2139,490,2
2140,49,9
2141,48_48_47,1
2142,48_47,4
2143,48_152_48_47,1
2144,48_151,1
2145,48_150,1
2146,489_510,3
2147,489_489_510,1
2148,489_489_489_489_489_510,1
2149,489_463_490,1
2150,489,1
2151,488,28
2152,487_529_534_535,1
2153,487_529,1
2154,487,5
2155,486_1358_1357_757,1
2156,485_698,3
2157,485_484_485_698,1
2158,485_484,3
2159,485,11
2160,484_485,2
2161,484_484_484,1
2162,484_484_483,1
2163,484_483,3
2164,484,9
2165,483_484,2
2166,483,7
2167,482_482_482_481,1
2168,482_482_481,1
2169,482_481_481_481_481_481_482_482,1
2170,482,2
2171,480_480_479,1
2172,480_479_478,1
2173,480_479,1
2174,480,14
2175,48,6
2176,47_47_49_48_151,1
2177,47_152_47_47_48,1
2178,479_664,1
2179,479_480,2
2180,479_478_479_480,1
2181,479_478,2
2182,479,4
2183,478,3
2184,477_477_476,1
2185,477_476,2
2186,477,5
2187,476_475_1172_1172_1242_1242_477_475_475_1163_1163_1170_1163_1163_1163_1163_1138_1163_1138_1163_1167_1168_1138_1138_1138_1138_1138_1138_1138_1163_1163_1163_1163_1163_1163_1163_1163_1163_1163_1163_1163_1163_1242_1163_1170_1138_1138_1171_1171_1139_1138_1187_1187_1169_1169_1168_1168_1138_1138_1167_1163_1242_1242_475_475_475_1242_475_475_475_477_475_477_475_475_476_475_1172_1173_1173_475_475_1172_477_1242,1
2188,476_475,7
2189,476,2
2190,475_477_477_476,1
2191,475_475_477_475_477_475_477_475_477_475_477_475_477_475_477_1242_475_475_477_475_475_477_475_477_475_475_1172_1173_1173_1173_1172_477_475_1242_475_477_477_477_1172_1172_1242_475_475_1172_1173_1172_477_475_477_475_475_475_477_1242_475_477_475_477_475_477_475_477_475_477_475_475_475_475_1242_1242_475_475_1242_475_475_475_477_475_475_475_475_477_1172_1173_1172_477_475_475_477_475_1170_1242_1170_1242_1172_477_476_477_1172_1173_1172_477_1172_1172,1
2192,475,2
2193,474_472_472_473_473_474_656,1
2194,474,6
2195,473_474,1
2196,473_472,2
2197,473,13
2198,472_671_752_553_552,1
2199,472_671,2
2200,472_473,1
2201,472_472_472_474_472_474,1
2202,472_471,2
2203,472,4
2204,471,10
2205,470_472_472_470_472_470_1352_470_471,1
2206,470_471,2
2207,470_470_471,3
2208,470_1352_470_470,1
2209,470_1352_1352_471,1
2210,47,5
2211,46_46_45,1
2212,46_45,3
2213,469_469_469_468,1
2214,469_469_468_467_469_469,1
2215,469_468_468_468_467,1
2216,469_468_467,1
2217,469_468,5
2218,469,12
2219,468_469,4
2220,468_468_469,1
2221,468_468_468_468_468_469,1
2222,468_468_468_467,1
2223,468_468_467,1
2224,468_467,13
2225,468,8
2226,467_653,1
2227,467_469,1
2228,467_468_469,1
2229,467_468,3
2230,467,8
2231,466_465_506_713_713_465_678_506_505_506,1
2232,466,13
2233,465_465_506_678,1
2234,465_465_465_465_713_678_465_466_506_1370_713_1370_713_503_504_503_503_503_503_504_678_465_506_465_505_1370_713_713_505_506,1
2235,465_465_465_465_505_465_506_465_713,1
2236,465_465,1
2237,465,5
2238,464_490_463,1
2239,464_460_490_463_464_290_460,1
2240,464,10
2241,463_490_463_463_460_489_489_290_290_460_290_460_489_489_489_460_489_290_460_463_489_290_290_290_290_464_464_463_464_464_290_290_464_463_290_290_460_510_510_489_290_290_290_463_489_489_290_489_491_290_290_463_489_461_677_461_461_461_677_462_461_290_290_464_463_290_290_463_462_489_490_464_463_489_290_290_290_290_290_489_489_489_463_489_463_489_489_489_490_290_290_290_290_491_290_460_290_290_489_464_678_677_463_489_490_290_510_510_462_463_489_510_290_460_290_489_462_461_677_462_489_489_464_462_464_463_290_489_510_290_290_464_460_464_290_290_460_489_489_510_290_464_677_462_462_464_463_489_290_463_489_290_460_464_463_489_490_463_462_678_677,1
2242,463_462_461,1
2243,463_462,1
2244,463,1
2245,462_678_677,1
2246,462_677,1
2247,462_461,2
2248,462,6
2249,461_677_461,1
2250,461_462_678_677,1
2251,461_462,1
2252,461_461_461_677_465_506_506_678_678_677_462_677,1
2253,461,2
2254,460_491,1
2255,460_460_489_490_464_464_464_464_462_464_464_463_462,1
2256,460_460_290,1
2257,460_290,2
2258,460,2
2259,46,2
2260,45_46_45_44,1
2261,45_46,1
2262,45_45_45_46,1
2263,45_45_44_44_45_45_44_44_45_44_44_45_46,1
2264,459_459_455_456,1
2265,459_456,1
2266,459_134_134_456,1
2267,459,5
2268,458,1
2269,457_458,1
2270,456,6
2271,455_456,2
2272,455,2
2273,454_453_453_341_454_454_435,1
2274,454_435,2
2275,454_433_314_316,1
2276,454_408_407_406,1
2277,454_341,1
2278,454_316_341,1
2279,454_315,1
2280,454_314_315,1
2281,454,6
2282,453_89_454_453_435_454_453_388,1
2283,453_89_388_453_408_435,1
2284,453_454_453_435,1
2285,453_453_89_89_388,1
2286,453_453_89_388,1
2287,453_453_453_388,1
2288,453_435,3
2289,453_388,7
2290,453,5
2291,452_89,1
2292,452,5
2293,451_560_353,1
2294,451_559_559_559_560,1
2295,451_450,2
2296,451_353,6
2297,451,6
2298,450_560,1
2299,450_449,1
2300,450,5
2301,45,2
2302,44_44_45,1
2303,449_557_449_350_448,1
2304,449_448,1
2305,449_351,2
2306,449_350_350_350_351,1
2307,449,11
2308,448_449,1
2309,448_350_350_557_448_557_350_449_351,1
2310,448_350_350_448_450_559_558_351_449_351_449_557,1
2311,448_350,1
2312,448,6
2313,447_447_447_446,1
2314,447_447_446,1
2315,447_446,4
2316,447,12
2317,446_448_447,1
2318,446_445_689,1
2319,446_445,3
2320,446_1317,1
2321,446_1316,1
2322,446,4
2323,445_689,1
2324,445_447_446_1317,1
2325,445_445_444,1
2326,445_444_446_444_1317_1316_446_445_444,1
2327,445_444,10
2328,445_347_444,1
2329,445,11
2330,444_445,1
2331,444,6
2332,443_376,7
2333,443,3
2334,442_441,2
2335,442,14
2336,441_442,6
2337,441_441_442,1
2338,441_441_441_437,1
2339,441_437_437_413,1
2340,441_437,2
2341,441_129_441_437,1
2342,441_129,3
2343,441,7
2344,440_439,1
2345,440_422,3
2346,440,2
2347,44,1
2348,43_380_41_41_41_40_41_380_263_263_380_40_40_40_40_40_40_40_40_41_380_380_380_263_380_380_380_380_380_380_380_42_380_310_310_43_308_308_310_310_380_380_310_310_380_42_41_380,1
2349,43_309,1
2350,439,1
2351,438_438_403,1
2352,438_438_384_403,1
2353,438_438,1
2354,438_403_271_384,1
2355,438_403,7
2356,438,9
2357,437_441_437_414_414_413,1
2358,437_441,1
2359,437_437_441_129,1
2360,437_437_129_437,1
2361,437_414_414_414_413_414_437,1
2362,437_129_441_442,1
2363,437_129_441,1
2364,437,8
2365,435_453_388,1
2366,435_408_407,1
2367,435_408,1
2368,435_407_408,1
2369,435,4
2370,434_396,1
2371,434,13
2372,433_433_432_431,1
2373,433_433_431_431_432,1
2374,433_432_430_431,1
2375,433_432,3
2376,433_431_432,2
2377,433,5
2378,432_433_345,1
2379,432_433,3
2380,432_431_430,1
2381,432_431,6
2382,432,7
2383,431_432_432_432_431_430,1
2384,431_432,1
2385,431_431_430,6
2386,431_430,7
2387,431,6
2388,430_432_430_431,1
2389,430_432_345_432_430_430_431_432_432_431_432,1
2390,430_431,3
2391,430_430_430_430,1
2392,430,9
2393,43,3
2394,42_40,1
2395,42_380_380_380_380_42_41,1
2396,429_429_428,1
2397,429_428_427,1
2398,429_428,1
2399,429,10
2400,428_429,1
2401,428_428_429,1
2402,428_428_428_429,1
2403,428_427_425_427,1
2404,428_427,1
2405,428_426_427,1
2406,428,8
2407,427_427_425_428_427_426,1
2408,427_427_425_427_427_427_427_428_427_425_425_427_425,1
2409,427,6
2410,426_428_427,1
2411,425,3
2412,424,3
2413,423_422,1
2414,422_440,2
2415,422_422_440,1
2416,422_422_422_422,1
2417,422_422_281,1
2418,422_282_281,1
2419,422_281,6
2420,422,5
2421,421_420,8
2422,421,6
2423,420_419,1
2424,420,3
2425,41_42_42_41_40,1
2426,41_40,2
2427,419_420,2
2428,419_419_420,1
2429,419_419_418,2
2430,419_418,3
2431,418,1
2432,417_399_132,1
2433,417_399,2
2434,417_398_399,1
2435,417,8
2436,416_415,2
2437,416,17
2438,415_88_87_416,1
2439,415_416,1
2440,415_415_416,1
2441,415_415_415_415_416_415_415_416_87_88,1
2442,415_415_415_415_416,1
2443,415,3
2444,414_441_437_437_414_414,1
2445,414_437_437_413,1
2446,414_437_413_414_414_413_414,1
2447,414_414_414_414_413,2
2448,414_414_414_413,2
2449,414_414_413,3
2450,414_414,1
2451,414_413,7
2452,414_129_441_441_437_437_414_414_414_413,1
2453,414,7
2454,413,1
2455,412_411,2
2456,412,4
2457,411_411_411_411_411_411_411_411_411,1
2458,411_411_332,1
2459,411_394_331_332_331,1
2460,411_1376,1
2461,411,7
2462,410_410_410_409,1
2463,410_409,12
2464,410,7
2465,41,4
2466,408_408_406_408_407,1
2467,408_407_408_405_404_405_407_405_404_405_408_405_406_408_407_407,1
2468,408_407,1
2469,408_406_407,1
2470,408_404_405_405_405_406_407,1
2471,408,8
2472,407_408_407,1
2473,407_408,2
2474,407_407_407_408,1
2475,407_406,1
2476,407,7
2477,406_407,1
2478,406_406_405_404,1
2479,406_406_404_404_406_404_404_406_405,1
2480,406_405,3
2481,406,7
2482,405_406_405_404_405_408_408_406_408_406_408_404_404_404_405_405_404_405_405_406_388_388_453_453_435_435_406_407_408_406_407_406,1
2483,405_406_405_404,1
2484,405_406,1
2485,405_405_404_405,1
2486,405_405_404,3
2487,405_404,4
2488,405,3
2489,404_406_405_406,1
2490,404_405,1
2491,404_404_405_406,1
2492,404_404_404_408_407_407_406_404_406_405,1
2493,404,3
2494,403_384,1
2495,403,8
2496,402_401_330,1
2497,402_330,1
2498,402,3
2499,401_402_400_401_330,1
2500,401_402_330,1
2501,401_401_400,1
2502,401_400,5
2503,401_330,3
2504,401,15
2505,400_401,2
2506,400,9
2507,40,6
2508,399_399_132,2
2509,399_398,4
2510,399_389,1
2511,399_132,9
2512,399,12
2513,398_399_417,1
2514,398_399_132,1
2515,398_399,1
2516,398_132_399_389,1
2517,398,3
2518,397_307_307_307_306,1
2519,397_305,2
2520,397,5
2521,396_407_408,1
2522,396_396,1
2523,396,9
2524,394_394,1
2525,394_332,1
2526,394_331,1
2527,394,15
2528,393_393_392,1
2529,393_392_438_391,1
2530,393_392,2
2531,393,7
2532,392,3
2533,391,1
2534,390_44,1
2535,390_390_44,1
2536,390_390_390_390_390_390_390_390_390,1
2537,390,2
2538,39,2
2539,389_389_390_390_44,1
2540,388_89,1
2541,388,3
2542,387_387_312_312_30_394_396_394_412_411_411_412_412_411_389_389_389_389_389_389_389_133_389_134_134_133_133_133_310_310_309_311_310_310_310_310_43_309_310_310_308_308_43_309_310_310_44_390_399_133_133_133_133_389_44_390_133_134_134_134_134_134_456_134_453_133_133_30_333_333_333_387_387_387_411_395_386_331_331_402_384_271_268_271_271_268_403_403_384_384_402_427_426_426_331_395_331_395_332_387_1376_1376_411_411_332_387_395_403_403_384_403_403_268_268_268_271_268_271_268_269_269_402_330_271_271_269_384_271_271_324_324_331_394_331_394_331_1294_30_134_314_431_431_432_432_433_433_315_454_1297_320_329_328_329_328_329_329_329_329_328_328_329_328_328_329_329_329_329_327_328_454_454_317_317_320_320_317_317_319_317_329_387_30_387_387_387_332_387_387_395_395_385_384_330_271_268_271_271_268_438_403_403_402_385_326_325_424_327_426_425_425_329_328_328_327_327_262_271_384_427_326_395_396_396_395_387_387_324_394_394_331_394_331_402_385_271_271_271_402_424_325_426_428_396_396_425_385_333_333_333_333_333_333_1376_1376_411_411_134_456_459_406_407_406_404_404_405_406_453_453_454_436_390_390_44_390_398_399_398_398_399_134_456_456_134_134_324_331_434_385_323_324_402_402_268_271_268_270_269_262_271_396_434_402_402_328_329_328_329_328_327_328_328_328_328_329_329_329_328_327_330_324_402_402_394_394_331_331_396_396_394_396_324_324_323_323_321_323_323_323_323_323_323_321_323_323_324_330_324_323_323_323_324_1294_434_396_396_380_39_39_39_40_4_4_4_39_4_4_4_4_4_4_39_41_41_41_41_41_41_41_40_39_380_305_282_263_304_304_304_304_263_304_263_304_263_304_263_304_304_263_304_380_282_263_380_264_397_306_305_263_305_380_263_305_305_305_306_305_304_305_305_264_390_390_390_390_390_390_390_390_304_390_44_305_263_380_380_380_380_380_42_308_311_310_43_43_310_310_43_309_43_309_310_311_310_43_310_309_43_310_380_41_376_443_443_376_376_127_127_85_84_127_127_85_443_127_376_443_380_380_380_380_380_380_380_380_380_380_263_380_380_380_380_380_380_310_310_43_380_134_390_46_46_46_390_45_436_436_436_1297_319_1377_1377_1297_1377_1297_454_320_320_454_328_328_328_328_329_329_320_454_454_319_433_341_316_316_331_411_29_312_314_396_314_436_316_316_345_345_345_433_345_432_431_430_430_431_345_345_345_432_345_316_89_453_435_405_404_404_406_405_406_406_407_407_388_407_408_388_454_1297_454_454_320_318_320_320_454_1297_1297_454_329_329_320_329_329_30_435_436_345_432_433_453_453_406_404_404_406_404_404_406_404_405_406_407_407_408_408_453_454_316_341_454_341_316_433_454_454_454_436_436_313_454_454_316_316_314_433_433_315_314_316_432_432_433_432_436_436_398_398_398_398_399_132_398_399_399_456_456_396_387_30_456_134_134_454_316_454_314_316_313_314_312_134_388_134_30_314_30_312_312_30_312_314_30_312_134_314_313_315_433_316_315_436_315_314_312_134_312_30_1294_332_332_387_30_29_30_29_387_396_395_331_332_327_30_1294_332_30_134_312_456_456_456_133_398_399_399_389_456_456_456_135_134_135_135_456_134_456_459_456_134_327_328_328_329_329_329_320_1297_1297_1377_1377_1297_1297_317_454_1377_1297_1297_320_454_317_317_329_329_329_319_319_1297_329_329_328_328_328_328_327_329_329_317_320_317_1297_319_320_1297_454_433_316_316_341_341_316_436_134_390_390_390_304_134_453_453_452_453_453_453_453_453_89_453_89_388_89_452_1294_394_331_324_323_322_323_323_324_271_384_403_402_385_268_268_271_268_385_385_269_268_268_384_384_402_271_271_402_424_424_402_262_271_268_384_271_330_324_424_424_424_424_428_426_428_427_428_427_424_427_429_428_428_426_426_427_425_429_428_428_426_424_425_424_269_330_424_329_425_312_134_399_390_390_390_390_44_389_45_390_310_46_45_436_436_454_454_408_408_407_406_453_452_452_453_134_333_333_28_333_333_333_333_333_333_333_333_333_333_28_411_411_427_427_426_429_428_429_428_427_426_331_324_427_425_427_428_424_424_425_426_427_426_330_402_384_384_384_271_271_269_268_403_438_438_384_403_384_402_402_402_271_268_330_402_402_387_424_425_427_427_426_426_425_426_425_424_395_394_331_324_331_402_384_271_403_384_384_401_330_330_402_402_385_395_425_326_395_396_387_331_324_328_328_329_329_327_329_329_327_329_327_411_387_387_387_30_30_30_1294_30_30_29_30_387_315_314_454_315_313_314_134_134_312_30_312_315_314_134_134_313_134_134_312_387_30_30_30_29_30_30_387_387_387_387_332_387_30_387_30_387_387_30_1294_1376_332_411_1376_411_396_396_424_328_328_327_424_426_427_427_427_427_427_427_427_427_427_427_325_325_326_325_325_325_325_325_424_326_425_424_425_426_425_424_402_271_268_271_403_384_438_438_403_384_402_396_395_396_394_331_331_395_396_395_331_331_325_396_325_394_394_331_325_387_331_396_271_268_271_261_262_262_271_271_271_271_268_269_269_270_384_324_424_426_427_427_426_424_427_426_425_328_327_327_425_424_426_426_424_327_326_384_438_403_403_384_385_424_326_327_327_326_386_396_324_326_330_402_402_385_331_385_385_403_403_384_385_384_402_402_271_271_268_269_270_268_271_268_384_402_402_271_271_271_271_268_384_384_384_384_269_402_394_394_331_331_394_324_331_395_323_394_331_387_387_396_396_387_331_395_331_331_331_384_384_385_268_324_387_387_30_327_328_328_329_320_319_317_319_317_320_329_329_319_1297_453_435_453_435_454_320_317_317_319_318_317_454_1297_319_320_320_329_1297_319_319_329_329_327_327_329_320_319_317_318_317_318_329_319_317_318_453_388_89_453_388_453_435_454_435_454_1297_319_317_320_320_319_318_319_387_387_134_315_436_332_387_1294_134_134_312_314_316_315_316_315_436_30_312_312_312_387_387_387_387_387_1294_333_333_28_28_29_30_30_1294_30_29_30_312_314_30_456_134_134_456_456_456_456_436_436_454_316_454_454_316_316_315_454_454_432_432_433_433_436_312_436_316_316_454_454_433_315_453_408_453_407_408_453_406_407_408_453_89_89_388_388_453_407_408_453_454_454_435_406_406_406_407_408_453_454_453_453_453_406_407_406_89_333_333_333_333_333_436_436_1297_1297_320_454_320_320_1297_436_436_436_436_315_315_454_317_454_1297_1297_329_328_327_329_329_327_329_328_328_329_320_317_320_454_341_341_320_407_407_453_453_407_407_407_408_453_388_453_1297_320_454_454_329_454_318_317_320_321_321_321_321_322_323_321_321_322_323_330_402_271_384_384_331_411_28_28_411_1376_412_411_394_28_28_28_28_28_134_436_436_316_316_314_134_134_314_316_433_432_320_320_320_320_435_408_408_435_454_341_314_316_316_432_344_344_344_344_432_432_433_344_344_344_432_432_433_344_344_433_344_344_433_344_432_433_344_344_433_344_433_344_430_431_431_430_430_430_432_433_432_430_431_433_432_344_344_344_344_344_344_344_433_344_344_344_344_344_344_345_433_433_316_436_395_396_396_395_424_424_326_325_321_321_322_322_322_321_321_321_323_323_323_321_321_323_323_323_322_324_324_321_323_402_268_268_424_425_424_402_384_402_424_385_403_403_384_384_271_268_402_402_402_268_271_268_268_384_330_402_270_403_384_384_384_402_402_324_324_395_395_396_395_331_396_395_331_394_394_395_395_395_434_434_396_396_396_395_396_395_395_325_329_329_327_327_327_1296_1296_329_327_425_424_424_384_384_384_400_401_401_330_384_271_268_271_384_403_403_384_400_323_401_401_330_330_330_330_402_261_262_262_271_268_271_271_324_323_402_271_271_269_384_402_325_402_384_384_384_271_330_324_424_326_427_427_426_427_427_424_425_427_426_427_427_427_427_427_426_424_425_424_326_329_327_329_327_327_327_329_1296_327_329_329_454_454_320_320_453_436_315_436_411_333_333_333_333_333_333_89_453_453_454_408_453_436_389_133_389_133_30_312_134_436_312_329_328_327_329_320_319_319_454_320_320_341_316_316_315_341_433_312_314_312_314_312_315_315_314_313_312_312_313_30_387_387_387_332_332_396_395_395_386_331_327_327_424_325_327_425_426_427_427_326_424_425_426_326_402_402_268_271_331_395_408_396_396_395_325_395_395_395_395_331_395_326_424_427_426_425_425_424_270_384_402_402_332_453_453_388_388_29_333_28_333_30_436_133_389_399_389_89_312_436_134_459_134_134_134_456_459_89_131_87_87_87_87_87_87_87_87_87_88_87_87_88_87_87_87_88_277_277_87_87_87_87_87_127_127_127_127_127_127_127_127_127_85_127_127_127_127_127_127_127_127_127_127_127_127_127_127_25_127_127_85_25_86_129_129_437_437_441_437_437_437_437_441_128_127_127_86_127_87_87_86_127_127_127_127_128_379_379_87_379_379_379_379_379_379_88_87_88_277_87_89_28_394_396_332_395_396_395_411_332_395_394_331_28_387_1294_312_134_30_30,1
2543,387_30_387_387_30_387_28_29,1
2544,387,1
2545,384,2
2546,383_383_383_383_265,1
2547,383_383_383_265,2
2548,383_383_266_266_265_383,1
2549,383_383_265,3
2550,383_265,9
2551,383,9
2552,382_283,2
2553,382,6
2554,381_284_283_282,1
2555,381_282_281,1
2556,381_282,4
2557,381,8
2558,380_42,4
2559,380_380_42_41,1
2560,380_380_380_380_380_380_380_380_42,1
2561,380_380_380_380_380_380_263_263_380_263_263_263_263_263_263_263_263_263_263_263_263_263_263_263_263_263_380_42,1
2562,380_263,1
2563,380,1
2564,379_88_277,1
2565,379_26,1
2566,379,2
2567,377,2
2568,376_443,1
2569,376,2
2570,375_375_375_375_375_375_375_375_375_375_375_375_375_375_375_375_375_375_375_375_613,1
2571,374_513_513_512_512_373,1
2572,374_373,1
2573,374,3
2574,373_513_373_513_373_372_373_512,1
2575,373_513,1
2576,373_512_511,1
2577,373_373_513_730,1
2578,373_372,1
2579,373,1
2580,372_373,1
2581,372_372_372_372_372_372_372_372_372_372_372_512_372_513_513_372_373_729_513_512_512_513_730_513_730_729_729_730_730_729_730_513_372_372_513_372,1
2582,372,9
2583,371_526,2
2584,371_372_371_526,1
2585,371_371_526,1
2586,371,5
2587,370_532_533,1
2588,370_532,1
2589,370_531_371_526_371_526,1
2590,370_531,1
2591,370_371,1
2592,370_370_370_370_531_370_370_370_370_370_616_370_370_370_532,1
2593,370_368_369,1
2594,370,6
2595,37,3
2596,369_751_644_646_646_608_645_608,1
2597,369_751,1
2598,369_608_369_608_369_751,1
2599,369_531_531_645_608_369_369_369_368_368_537_537_751,1
2600,369,2
2601,368_367,2
2602,367,27
2603,366_366_366_543_544_721_555_483_555_545_555_555_544_544_547_547_546_546_545_543,1
2604,365_553_552_552_365_552_365_365_365_365_552_365_365_365_365_552_553_365_365_364,1
2605,365_553_552_364,1
2606,365_553_365_553_553_552_552_365_365_365_365_363_365_365_365_365_365_365_365_364,1
2607,365_365_553,1
2608,365_365_365_552_670_670_551_671_365_365_553,1
2609,365_365_365_365_365_365_365_365_365_552_365_365_365_553_552_552_365_364,1
2610,365_365_365_364,1
2611,365_365_364_553_552_553,1
2612,365_365_364,3
2613,365_365,1
2614,365_364,4
2615,365,1
2616,364,9
2617,363_550_361_363_361_361_550_361_363_670_550_1312_1312_550_550_363_363_548_1312_548_363_550_361_361_363_670_363_363_361_361_550_363_550_361_361_362_361_361_551_363_361_363_360_632_632_655_655_361_361_550_361_361_362_670_671_670_670_670_551_550_363_549_1289_363_1289_363_548_1312_548_549_548_1312_363_548_1312_1312_1312_548_549_548_549_363_550_363_670_551_550_361_361_361_361_362_550,1
2618,363_550,1
2619,363_363_549_548_1312_548_1289_1312_548_550_550_363_551_551_361_361_550_550_1289_548_1312_550_550_550_670_551_670_551_549_549_363_550_550_550_362_363_550_550_551_550_548_1312_1312_549_548_1289_1312_550_361_361_361_361_548_550_361,1
2620,363_361_361_361_550_361_361_361_361_361_363_363_548_363_548_1289_362_362_362_363_362_553_365_365_365_365_554_365_365_553_752_552_752_553_552_670_671_550_550_551_671_670_551_363_363_550_363_549_548_363_362_363_670_670_551_550_550_655_361_361_361_670,1
2621,363,2
2622,362_550_363,1
2623,362,2
2624,361_361_361_361_361_632_684_632_360,1
2625,361_361,1
2626,361_360,1
2627,361,6
2628,360_632_632_684_602,1
2629,360,6
2630,36,5
2631,359_358,1
2632,359,5
2633,358_358_1359_358,1
2634,358_358_1359,4
2635,358_357,1
2636,358_1359_358,1
2637,358_1359,4
2638,358,3
2639,357_357_356,1
2640,357_356,1
2641,356_357,1
2642,356_356,1
2643,356_355,3
2644,356,1
2645,355_356,1
2646,355,5
2647,354_614,2
2648,354_562_562_354,1
2649,354_354_614_354,1
2650,354_354_355_356_355_614_356_355_355_562_562_614_614_355_355_562_561_561_562_562_562_354_614_354,1
2651,354,2
2652,353,8
2653,351_350,2
2654,351,10
2655,350_564_558_558_557_350_449_449_350_351_350_557_664_559_478_480_664_479_479_664_350_448_350_564_557_557_558_449_351_449_559_664_664_560_560_559_557_449_351,1
2656,350_557_448,1
2657,350_448_557,1
2658,350_448_448_564_557_558,1
2659,350_448,1
2660,350_351,2
2661,350_350_557_557_350_350_350_449_449_350_557_557,1
2662,350_350_447_449_557_558_449_448,1
2663,350_349,1
2664,350,3
2665,35,2
2666,34_34_33_34_33_33_33_33_99_99_33_34_35,1
2667,34_161_161_160,1
2668,34_160_160_34_153_34_34_34_34_161_161_34_34_160_160_160_156_156_153_153_153_153_160_160_34_153_153_156_156_153_156_153_160_161_161_160_160_36,1
2669,34_160,1
2670,349_746_349_650_648_649,1
2671,349_651,1
2672,349,2
2673,348_737,2
2674,348_349,1
2675,348,4
2676,347_584_647,2
2677,347_584_583,1
2678,347_584,2
2679,347_347_347_584,1
2680,347_346,2
2681,347,2
2682,346_346_346_593,1
2683,346,5
2684,345,4
2685,343_343_343_343_343_343_343_343_342,1
2686,343,3
2687,342_343,1
2688,342,5
2689,341_341_316,1
2690,341_316,1
2691,341,15
2692,340,9
2693,34,2
2694,33_99,1
2695,33_98,1
2696,33_34,1
2697,33_33_99,2
2698,33_33_33_33_33_33_98,1
2699,33_33_33_33_33_33_33_33_33_99,1
2700,339_338_335,1
2701,339_338,1
2702,339,4
2703,338_339,1
2704,338_338_335,3
2705,338_337,2
2706,338_335,7
2707,338,10
2708,337,1
2709,336,2
2710,335_338,3
2711,335,2
2712,333_28,6
2713,333,6
2714,332_387,1
2715,332_28,1
2716,332,1
2717,331_394_323_322,1
2718,331_331_324,1
2719,331_324,1
2720,331,1
2721,330_401_400,1
2722,330_401,3
2723,330_400_401,1
2724,330,8
2725,33,1
2726,32_32_32,1
2727,32_32_31,1
2728,329_328_340,1
2729,328_327,2
2730,328,1
2731,327_328_329_329_328_327_329_329_329_329_329_328_328_329_329_340,1
2732,327,4
2733,326_424,1
2734,326,1
2735,324_323,2
2736,324,8
2737,323_323_323_394_323_323_322,1
2738,323_322_321,2
2739,323_322,13
2740,323,3
2741,322_400,1
2742,322_322_322_321,1
2743,322_321,6
2744,322,2
2745,321,4
2746,320_341,1
2747,320,2
2748,32,2
2749,31_31_140_101_101_138_138_137_121_120_139_121_139_140_139_138_140_140,1
2750,31_139_139_139_140_137_31_31_31_31_139_139_31_31_119_32_31_139_101_101_139_101_101_139_137_101_101_101_101_101_121_101_139_31_31_138_101_101_101_101_101_120_101_101_101_101_101_101_121_139_31_138_137_137_138_120_121_121_137_138_138_138_138_139_137_139_140_138_31_139_139_138_138_138_121_137_139_137_138_184_240_183_182_182_138_182_240_240_240_240_240_240_240_106_107_107_107_239_240_240_240_106_106_106_107_107_240_107_240_240_240_137_31,1
2751,319,3
2752,318,1
2753,317_319_318_317,1
2754,317,2
