,E,N
1820,591_579_683_590_590_695_695_694_695_694_693_694_693_591_591_579_579_577_580_1320_1320_1319_1319_1320_1319_1318_580_577_579_580_580_590_591_579_579_579_578_591_591_591_590_590_694_695_695_694_577_577_693_577_695_694_695_694_693_577_578_591_591_578_591_591_745_745_744_591_497_497_590_591_578_695_694_697_696_697_695_696_695_695_694_577_577_694_577_695_694_694_578_693_590_695_694_694_693_695_695_694_693_695_694_697_696_696_694_694_695_694_577_579_580_579_578_590_578_697_697_590_590_591_498_591_579_578_590_591_591_1318_590_590_744_500_745_500_499_744_745_497_498_744_500_499_497_591_500_500_744_497_498_497_500_744_620_745_745_745_500_620_620_499_620_709_500_744_500_745_745_497_744_744_499_498_498_500_499_499_745_498_500_500_744_500_500_499_745_619_619_620_745_620_745_578_694_694_592_592_578_695_590_590_694_695_696_695_696_694_694_578_578_578_591_500_500_498_744_744_745_499_498_694_695_695_697_695_695_695_696_695_696_695_694_578_694_695_694_577_694_694_590_590_579_580_581_579_581_636_635_635_634_635_634_581_590_591_694_695_694_694_694_695_695_695_578_578_578_694_693_577_591_1315_497_498_591_591_591_745_745_620_745_497_497_498_500_745_500_500_620_500_745_500_590_498_591_499_497_497_498_1315_578_591_497_498_745_500_499_498_579_694_578_590_580_579_591_694_577_578_1315_498_499_497_591_592_578_709_500_745_500_497_745_500_499_498_498_591_695_695_695_694_1318_634_581_581_580_579_580_580_1318_579_581_634_634_581_579_579_1318_579_695_694_577_697_697_697_695_697_697_696_695_695_697_696_694_693_694_694_580_1320_1319_1318_1318_1320_1319_1318_1318_1318_579_579_579_580_579_580_579_498_497_499_497_498_591_592_590_694_590_590_581_1319_1318_1319_1318_579_634_634_581_580_579_580_579_579_694_590_591_591_579_577_579_591_498_499_500_499_499_745_620_620_499_498_744_744_620_620_745_500_499_500_497_592_591_592_498_590_590_579_694_693_694_693_577_577_579_579_577_579_591,1
1821,591,3
1822,590_578,1
1823,590,17
1824,59,4
1825,58_168,1
1826,589_589_589_514_514_514_514_514_514_514_514_514_514_514_514_515_589_514,1
1827,589_589_515,1
1828,589_515,3
1829,589_514_515,1
1830,589_514_514_514_514_514_514_589_514_589_514_514_514_514_514_589_514_589_514_589_514_515,1
1831,589,9
1832,588_624_624_587,1
1833,588_595,1
1834,588,13
1835,587_624,2
1836,587_587_623,1
1837,587,8
1838,586_624_573_573_573_573_712_585_711_711_585_573_586_573_624_587_585_586_624_586,1
1839,586_587_573,1
1840,586_586_573,1
1841,586_574,1
1842,586_573,2
1843,585_711_572,1
1844,585_711,2
1845,585,4
1846,584_648_648_649,1
1847,584_584_647,1
1848,584_584_584_647,1
1849,584_583,1
1850,584_347_346,1
1851,584_347,11
1852,584,15
1853,583_582,1
1854,583,8
1855,582_648_647_647_584_584_347_584_647_582_583,1
1856,582_583,3
1857,582_582_594_594_582_594_582_583,1
1858,582_582_583,1
1859,582_582_582_583,2
1860,582_582_582_582_583,1
1861,582_582_582_582_582_582_584_583,2
1862,582_582_582_582_582_582_582_582_582_582_582_582_347_584_347_584_583,1
1863,582,2
1864,581_590_591_591_693_590_693_577_590_1315_591_592_591_499_497_500_499_499_498_498_592_591_590_591_577_590_1319_1318_1319_1318_580_1319_1318_634_1319_577_590_498_591_591_577_578_577_590_590_591_500_499_500_499_500_498_500_744_620_736_735_735_617_735_736_617_618_736_618_619_619_620_745_745_744_499_497_497_498_694_693_693_693_693_577_591_590_579_579_581_1319_1318_579_634_581_581_1319_1319_1318_580_581_1318_1320_1318_580_581_634_581_579_590_578_579_579_580,1
1865,581_580,1
1866,581_579_1320_1319_579_1318,1
1867,581,17
1868,580_579_580_579,1
1869,580_579,2
1870,580,2
1871,58,10
1872,57_57_105_57_105_57_105_104_105,1
1873,57_105_105_57_105_57_104,1
1874,579_580,1
1875,579_578_1318_581_581_1318_580_580_579_591_577_1318_1318_1318_577_591_591_578_577_579_1318_1318_634_581_581_1318_579_580_634_634_522_710_710_709_708_708_681_681_522_497_744_745_745_500_499_498_522_709_497_497_497_498_591_591_577,1
1876,579,1
1877,578,1
1878,576_576_480_479_1301_559_560_560_1302_1302_576_576_559_560_450_558_559_664,1
1879,576_576_480,1
1880,576_576_1302_1302_576_479_576_479_576_480,1
1881,576_576_1302,1
1882,576_560_559,1
1883,576_480,5
1884,576_1302,3
1885,576_1301_664,1
1886,576_1301_576_576_576_664,1
1887,576_1301_479_664,1
1888,576,4
1889,575_575_352_575_450_352,1
1890,575,1
1891,574,10
1892,573_712_585_624_624_587_587_573_573_585_585_587_586_573,1
1893,573_712_585_573_586,1
1894,573_587_586_586_573_574,1
1895,573_587,1
1896,573_586,3
1897,573,2
1898,572_585_711,1
1899,572,4
1900,571_571_571_571_571_571_571_571_569_571_571_571_569_571_569_571_569_569_571_691_691_569_571_571_569_571_571_569_571_571_569_569_569_569_569_571_569_569_571_691_569_571_571_691_569_569_569_569_571_569_571_569_569_571_569_571_569_571_569_571_569_571_569_571_569_571_569_571_691_691_569_571_571_569_571_569_571_569_571_569_569_569_571_569_571_569_571_571_571_571_571_570_571,1
1901,571_571_569_571_569_571_569_571_569_569_571_569_571_569_571_569_1316_446_447_446_445_447_447_594_594_447_594_594_594_446_1317_444_444_445_445_447_1317_444_445_447_447_447_445_447_447_444_690_445_445_447_447_689_689_445_445_447_447_594_594_594_445_447_447_447_1317_445_447_445_447_447_445_447_1317_447_445_447_444_445_747_1317_445_445_1317_447_447_446_446_1317_447_447_1317_447_446_1316_1316_594_594_447_1317_1317_447_1317_1317_446_446_594_447_446_1316_569_569_571_571_691_691_691_691_569_569_569_571_569_569_571_569_571_569_571_569_571_691_691_569_571_569_571_569_569_571_569_571_691_691_569_569_692_691_569_569_569_569_571_569_571_569_571_569_569_692_691_569_692_691_692_692_692_569_571_571_571_571_692_755_573_587_573_586_587_587_587_587_587_587_587_587_586_586_624_573_587_624_624_586_573_587_586_573_623_623_624_558_558_448_449_449_450_450_576_557_449_557_448_450_449_664_560_558_558_560_559_664_664_451_560_560_559_558_350_448_350_350_449_350_558_557_557_350_449_350_447_448_449_449_558_743_743_1301_1302_1302_576_576_576_664_1301_1301_1302_576_576_595_574_353_451_451_450_352_564_557_557_448_448_448_449_558_560_558_353_353_451_451_560_451_560_558_559_351_351_449_451_560_558_451_559_558_664_564_557_558_559_559_449_574_571_571_571_692_692_571_571_692_569_571,1
1902,571_570,1
1903,570,1
1904,57,2
1905,569_569_570,1
1906,569_569_569_569_569_691,1
1907,568_567_1319_1319_1320_1320_566,1
1908,568_566_565_566_565_568_565_566_568_566_568_567,1
1909,567_1320_1320_565_565_1320_1320_565_712_712_585_585_565_566_565_568_565_566_568_568_585_566_1320_568_566_565_565_565_565_565_1320_565_565_1320_566_565_1320_565_1320_1320_1320_565_1320_1319_565_1319_1320_1318_1319_1319_568_572_711_711_712_585_572_572_712_585_711_712_1320_1320_565_565_572_572_585_1320_568_565_565_565_565_565_1320_565_568_565_712_712_712_585_711_585_712_1320_565_568_711_585_711_585_1320_1320_1320_1320_565_567_1320_565_565_711_587_624_587_711_712_711_585_585_755_585_755_573_573_586_587_587_586_573_573_586_585_711_568_567_711_568_566_585,1
1910,566_565,2
1911,566,1
1912,565_712_585_585_568_566_565_566_568_585_568_585_566_711_585_585_1320_565_1320_566_1320_566_568_1320_565_1320_1320_565_1320_585_1320_585_566_585_567_568_566_566_568_568_1320_1320_1320_568_568_585_568_566_568_1320_568_565_565_566_568_565,1
1913,565_565_566_585_568_568_567,1
1914,565,6
1915,564_557,1
1916,564,10
1917,563_492,4
1918,563,17
1919,562_614_614_562_562_562_354_562_355_355_614_356_355_663_355_355_614_356_355_562_355_562_562_355_355_562_562_355_355_614_562_562_355_355_562_562_355_355_562_562_562_355_355_562_562_562_562_663_562_596_355_562_355_355_355_355_355_355_355_356_355_355_355_562_355_355_355_355_355_355_562_355_663_356_355_562_562_562,1
1920,562,14
1921,561,2
1922,560_743,1
1923,560_558_559,1
1924,560_451,1
1925,560,4
1926,56,7
1927,55_55_55_55_55_55_55_55_55_55_54,1
1928,55_55_55_55_55_55_55_55_54,1
1929,55_55_55_55_55_54,2
1930,55_55_55_55_54_55,1
1931,55_55_55_55_54,1
1932,55_55_55_55_158,1
1933,55_55_55_54,2
1934,55_55_55_158_158_158_54_55,1
1935,55_54,7
1936,55_158_55_54,1
1937,55_158_158_157_158_158_55_54,1
1938,55_158,3
1939,55_157_159,2
1940,559_560,1
1941,559_559_560_353_451,1
1942,559_558,4
1943,559,4
1944,558_664_479_480,1
1945,558_559,2
1946,558_558_558_560,1
1947,558_558_449_449_557_350_557_557_557_449_350_558_449_449,1
1948,558_557_558_743_743_576_573_586_586_587_573_755_586_573_586_573_664_447_449_557_557_557_447_351_350_450_352_450_450_352_352_352_450_352_450_352_352_351_350_351_1301_1301_560_559_352_575_450_558_1301_576_576_1301_664_664_557_558_560_560_559_450_743_559_560_743_560_558_576_450_558_451_558_558_559_560_557_557_450_351_351_352_353_451_353_451_451_450_450_574_573_574_350_350_351_350_557_350_351_351_350_449_564_557_557_350_448_448_557_558_558_560_560_450_559_576_350_351_350_449_447_448_350_448_350_350_350_351_350_449_448_447_558_557_558_559_558_1302_576_576_450_755_586_586_573_587_573_585_586_574_573_573_573_755_587_573_573_573_585_573_755_586_624_624_587_587_574_576_559_743_560_560_560_560_558_558_559_450_747_447_447_557_447_747_447_448_350_350_351_450_559_450_451_450,1
1949,558_451_560_559,1
1950,558_449,1
1951,558_448_557,1
1952,558,10
1953,557_558,1
1954,557_448,2
1955,557,10
1956,556_540_733_539,1
1957,556_539,1
1958,556,23
1959,555_717_718_718_1290_1290_547_547_546_483_556_483_555_545,1
1960,555_556,1
1961,555_555_545,1
1962,555_554_555_545,1
1963,555_483,1
1964,555,4
1965,554_721,1
1966,554_720_721_721_720_720_720_721_545_546_366_720_720_720_720_720_721_366_555_555_740_540_528_529_535_714_702_700_701_700_734_734_1358_1358_701_702_703_703_535_534_529_485_486_486_1358_1357_733_1357_733_757_757_534_534_685_686_662_528_533_533_662_662_686_686_486_486_662_686_751_537_368_366_367_367_537_751_368_751_369_369_486_686_486_368_538_538_484_483_483_483_483_538_739_539_556_699_734_734_701_700_541_541_740_540_539_540_555_546_545_546_545_366_544_366,1
1967,554_546_556_556_555_555,1
1968,554_1290_1291,1
1969,554,11
1970,553_752_552,1
1971,553_717,2
1972,553_553_365,1
1973,553_552,2
1974,553_551_552,1
1975,553_365_364,2
1976,553_365,4
1977,553,4
1978,552_717_554_553_365,1
1979,552_553_717,1
1980,552_553_552_365_364,1
1981,552,20
1982,551_671_551_670,1
1983,551_670,3
1984,551_552_552_364_552,1
1985,551,20
1986,550_550_550_363_363_550_363_548_548_549,1
1987,550_472_671_363_550_670_551_671_752,1
1988,550_364_363_362,1
1989,550_363_363_363_550_362,1
1990,550_363,3
1991,550_362_361,1
1992,550_1312_1289_1289_1289_1289_1289_548_1312_1289_550_550_363_550_550_362_550_362_1289_549_548_1289_363_549_548_363_550_361_362,1
1993,550,3
1994,549_549_550_550_551_551_550_550_1312_362_550_361_362_551_363_550_363_1289_548_550_363_550_548_550_550_550_362_362_363_550_362_363_361_363_361_363_363_363_550_363_363_363_550_363_550_655_363_550_363_362_603_360_360_632_603_632_655_655_551_363_670_550_551_550_551_363_363_361_362_363_550_363_548_1312_1289_549_1312_550_1312_1312_363_362_362_1312_548_1312,1
1995,549_549_549_549_363_550_362_362_362_362_363_550_363_1312_548_1312_548_549,1
1996,549_548,2
1997,549_1312_548_549_548_549,1
1998,549,3
1999,548_549_363_362_362_364_1312_1312_548_549_1312_548_362_362_551_551_550_363_550,1
2000,548_548_549_548_363_1289_548_549_549,1
2001,548_1312_549,1
2002,547_547_546,1
2003,547_546_1290_1290_717_719_718_717,1
2004,547_546,7
2005,547_1290_546,1
2006,547,22
2007,546_740,1
2008,546_545,2
2009,546_1290_1290_554,1
2010,546_1290,2
2011,546,7
2012,545,2
2013,544,2
2014,543,2
2015,542,6
2016,541_700,2
2017,541_699,2
2018,541_540,4
2019,541,17
2020,540_740_740_555,1
2021,540_734,1
2022,540_540_541_541_699,1
2023,540_539_539_484_538,1
2024,540_539,1
2025,540,12
2026,54,1
2027,539_733,2
2028,539_539_733,1
2029,539_539_556,1
2030,539_484,4
2031,539_483_484,1
2032,539,8
2033,538,19
2034,537_537_536_537_537_750_537_537_537_537_538_536_750_750_607_537_750_750_537_368_750_537_537_368_537_537_537_537_537_368_368_537_537_538_537_537_537_368_537_750_750_750_750_750_537_537_368_368_368_537_537_537_750_537_483_484_484_537_750_537_538_537_537_537_368_608_540_1362_1362_484_484_540_539_483_483_484_539_733_608_608_608_368_608_733_484_485_485_485_703_757_528_488_534_662_488_528_488_487_644_644_644_687_644_646_646_645_646_644_687_644_608_1363_1362_1362_701_701_662_1362_1362_1358_1358_733_1357_608_608_369_645_369_369_608_662_637_637_637_371_703_637_637_487_527_371_371_637_637_527_528_527_526_531_531_532_531_532_532_370_532_532_370_526_525_526_1276_1276_374_1276_1276_374_372_513_372_513_374_372_372_730_730_729_729_730_730_729_372_372_729_513_372_372_730_729_730_729_730_372_513_373_372_513_513_512_372_513_513_373_512_372_372_372_512_374_374_372_512_372_730_730_373_373_372_371_637_637_371_527_488_488_487_661_662_661_661_662_535_535_487_535_757_757_532_527_527_662_616_532_370_531_370_616_371_637_637_371_637_371_637_527_487_757_527_528_528_487_487_487_369_539_733_733_757_1363_1358_1363_1362_700_734_734_1362_1362_369_369_608_369_369_608_608_733_539_733_608_608_608_539_484_539_539_734_485_1363_1363_1362_734_701_741_547_546_547_546_740_740_539_540_540_734_733_734_1363_539_485_485_662_539_733_541_539_541_540_540_734_734_733_608_608_608_369_608_369_608_369_645_369_608_645_608_369_608_369_369_608_369_608_369_608_369_608_608_369_369_751_369_369_733_733_487_757_637_637_371_527_637_526_531_526_531_526_371_637_637_637_527_527_616_531_616_616_616_531_531_526_526_527_637_371_637_637_527_370_616_526_526_371_531_615_616_616_616_531_531_616_616_531_616_615_616_616_531_531_615_616_616_532_370_370_616_532_531_531_616_527_371_637_526_526_371_371_637_637_527_533_487_528_533_662_616_531_616_532_661_662_662_528_533_637_528_487_703_535_535_757_535_533_533_487_533_757_487_757_487_703_757_701_1362_1363_1362_734_734_369_757_733_685_686_1363_1358_1363_1362_1358_701_1363_1362_1362_701_1358_539_734_733_369_539_1358_1358_539_722_685_722_722_685_1357_1358_757_1357_528_637_371_527_527_533_533_637_371_371_371_637_637_637_527_528_533_637_371_637_730_373_513_513_372_372_372_372_372_373_513_372_372_730_372_373_730_730_372_372_729_730_513_512_372_1276_374_374_372_372_513_730_730_730_372_373_513_512_373_372_526_526_527_371_637_637_371_528_487_487_528_487_487_487_529_529_757_533_535_487_529_534_757_1358_1357_1357_608_608_645_608_369_751_733_1358_757_1357_485_486_1362_1362_701_541_700_700_1363_1362_369_685_486_757_734_539_733_733_734_701_701_1363_1363_1362_1363_1362_533_662_662_1358_369_686_531_531_532_616_616_616_615_616_533_616_370_370_532_370_532_532_616_616_616_532_531_532_532_370_532_532_533_533_528_528_488_488_487_487_488_528_488_528_487_533_535_529_487_529_529_757_487_529_757_534_757_529_535_661_662_533_528_533_662_533_533_528_528_488_487_487_529_757_535_487_487_1357_608_608_608_645_608_369_369_608_608_369_608_608_1357_369_686_1363_1362_1363_1357_1358_1362_701_1358_539_733_734_733_1357_369_608_751_1357_485_608_608_608_608_608_608_608_608_608_608_369_369_608_608_369_608_608_608_751_539_734_734_733_733_1357_1363_1363_1362_1364_1363_1362_702_701_701_1358_1358_733_733_734_734_701_1362_1357_1362_1362_1358_1358_733_369_685_369_369_369_686_733_757_1358_698_484_485_485_539_733_733_528_528_487_527_371_637_371_637_527_528_487_535_757_487_487_757_757_533_734_733_1358_734_1362_1362_734_1362_757_532_662_533_529_702_757_702_703_703_535_535_533_534_528_487_662_533_698_485_485_608_369_485_369_751_369_1363_1362_734_1358_703_757_528_528_487_757_528_533_487_757_1357_485_1362_1362_1362_733_733_733_701_702_701_369_751_608_369_369_751_369_1357_701_1358_645_608_608_751_369_685_538_685_685_485_486_1357_485_685_1358_733_703_702_703_487_533_535_535_757_539_484_556_556_484_485_485_485_700_700_540_734_734_733_485_685_1362_1362_1357_369_685_733_1362_1362_702_701_701_485_487_535_487_487_703_535_535_637_757_757_662_369_369_485_485_485_734_540_541_540_539_484_485_483_540_483_484_539_733_733_539_483_483_484_484_484_733_733_1358_484_539_539_757_485_644_644_646_607_369_661_661_532_488_488_527_637_637_526_526_371_531_616_370_532_370_370_526_527_1363_702_700_701_702_701_700_700_540_540_734_734_702_701_733_485_369_608_607_607_750_607_607_607_750_537_538_538_484_538_538_750_537_538_538_537_368_368_750_750,1
2035,537_537_368,1
2036,537_536,4
2037,537_368,1
2038,537,1
2039,536,1
2040,535_703,1
2041,535_535_702_703_703,1
2042,535,14
2043,534_535_534_662_533_532_488_487_528_527_371_370,1
2044,534_534_1357_757_757_529_703_757_1357_529_529_533_487_534_533_528_662_527_528_487_529_529_533_529,1
2045,534_529,1
2046,534,1
2047,533_662,1
2048,533_528,2
2049,533_487_533_528,1
2050,533,10
2051,532_616_615_616_532_370,1
2052,532_616,1
2053,532_532_532_616_531_531_615_615_616_616_531_533_532_531_531_533_532_370,1
2054,532_370,2
2055,532,3
2056,531_616_532_370,1
2057,531_531_608,1
2058,531_531_531_530,1
2059,531_531_530,5
2060,531_531_526_531_531_531_531_531_531_530,1
2061,531_530,3
2062,531_526_525,1
2063,531_526_371,1
2064,531_526,2
2065,531_371_526,1
2066,531,13
2067,530,3
2068,52_53,1
2069,529_529_529_488_637_637_527_527_533_528_527_528_529_488_528_637_527_371_371_528_487_487_534_533_534,1
2070,528_528,1
2071,528_488_487,1
2072,528_487,1
2073,528,5
2074,527_637,2
2075,527_526_371,1
2076,527_372_527_371_526,1
2077,527_371,3
2078,527,2
2079,526_531_370,1
2080,526_526_637_637_527_637_526_526_526_637_526_526_372_371_527_637_526,1
2081,526_526_526_525,1
2082,526_526,1
2083,526_525,7
2084,526_371_637_527_637,1
2085,526_371,3
2086,526,8
2087,525,6
2088,524_523,1
2089,524_286,1
2090,524,4
2091,523_707,1
2092,523_523_522,3
2093,523_522,12
2094,523,9
2095,522_709_708_681,1
2096,522_709,1
2097,522_523_707,1
2098,522_523,2
2099,522,2
2100,521_732_289,1
2101,521_732,1
2102,521_521_520,1
2103,521_520_521_521_520_519,1
2104,521_520,1
2105,521_519_521_521_520,1
2106,521,6
2107,520_732_520_732_289_521_289,1
2108,520_521_521_520_519,1
2109,520_520_520_519_520_520_520_520_521,1
2110,520_519,2
2111,520_518_520_519,1
2112,520,5
2113,51_91_92,1
2114,51_51_92_125_125_51_50_125_125_92_125_51_125_50_50_2,1
2115,51_51_50,1
2116,51_50_91_92_91_92_51_50,1
2117,51_50,6
2118,519_520,2
2119,519_519_519_520,1
2120,519_518,2
2121,519_289_520_520_520_520_520_520_520_520_520_520_520_520_520_521_520_520_520_519_519_289,1
2122,519,3
2123,518_519,1
2124,518_518_518_518_518_518_518_518_518_518_518_518_518_518_517,1
2125,518_518_518_517,1
2126,518_518_517,1
2127,518_518_516_516_516_516_516_516_516_516_517,1
2128,518_517,3
2129,518_516_516_518_517,1
2130,518_516_516_517_516,1
2131,518,1
2132,517_516_515,1
2133,517_516,1
2134,517,6
2135,516_517_516,1
2136,516_517,1
2137,516_516_517,2
2138,516_516_516_516_517,1
2139,516_516_516_516_516_516_516_516_517,1
2140,516_516_516_516_516_516_516_516_516_516_516_516_516_517,1
2141,516_515,1
2142,516,2
2143,515_596_596_596_589,1
2144,515_589,3
2145,515_515_589,1
2146,515_515_515_515_515_515_515_515_514_515_515_515_515_514_514_515_589_515_514,1
2147,515_515_514_515_515_589,1
2148,515_515_514,1
2149,515_514,7
2150,515,4
2151,514,3
2152,513_729,2
2153,513_513_373_513_512_511,1
2154,513_512_513_512_373_373_513_373_372_373_513_373_373_513_513_372_373_372_373_729_730_513_512_511,1
2155,513_512_511,1
2156,513_512_373,1
2157,513_512,1
2158,513,3
2159,512_730_513_372_373_512_511,1
2160,512_512_512_372_373,1
2161,512_511,5
2162,512,4
2163,511,12
2164,510_510_489,1
2165,510_509,1
2166,510_489,1
2167,510,8
2168,51,7
2169,50_51_50,1
2170,50_51,5
2171,50_50_51,1
2172,50_2,1
2173,50_125_50_51,1
2174,50_125_125_51_50,1
2175,509_510_509,1
2176,509_510,1
2177,509_509_725_509_508,1
2178,509_509_509_509,1
2179,509_509_508,8
2180,509_508,8
2181,509_489_509_510_725,1
2182,509,1
2183,508_509_508_507,1
2184,508_507,1
2185,508,13
2186,506_713_505,1
2187,506_677_678_678_465_465_506_461_461_462_461_461_464_460_489_463_463_489_489_460_489_463_489_510_489_460_489_290_460_464_489_489_464_677_677_461_461_461_463_462_461_677_461_462_489_489_460_460_489_489_290_290_460_290_463_489_489_489_290_489_489_462_461_461_462_464_464_489_489_489_509_725_725_509_489_509_489_489_509_489_509_489_489_489_489_489_489_489_489_489_489_489_489_489_489_489_489_489_489_489_489_460_462_464_464_462_677_462_463_489_489_460_490_509_489_509_510_462_677_461_461_461_677_461_461_461_461_461_677_461_461_461_461_462_489_290_290_460_290_290_460_463_463_463_290_290_290_290_463_462_463_464_464_290_491_460_290_290_677_462_462_462_462_464_677_677_461_491_290_462_491_290_464_463_678_465_465_465_465_678_465_678_713_713_713_713_1370_713_1370_503_503_713_465_465_1370_1370_713_1370_1370_713_678_465_465_465_1370_503_503_503_503_713_465_465_713_713_713_506_465_465_713_465_465_713_1370_503_504_503_503_503_465_678_678_465_713_504_678_713_503_503_504_504_713_713_713_465_506_465_713_1370_713_505_465_678_677_462_463_464_463_489_489_290_290_460_489_460_464_489_489_463_489_290_460_460_490_464_463_461_677_678_678_465_506_713_506_713_713_506_465_465_678_713_713_465_505_678_465_505_713_713_504_713_506_713_465_465_506_713_678_465_506_713_466_466_465_465_1370_713_506_506_504_503,1
2188,506_506_506_506_506_465,1
2189,506_506_465,1
2190,506_465,2
2191,506,1
2192,505_505_506_465,1
2193,505_503_503_503_503_503_503_465_506_465_506_505_1370_713_713_466_465_506_505_504_503,1
2194,505_1370_505_713_678_465_506,1
2195,504_713,1
2196,504_504_504,1
2197,504_504_503,2
2198,504_503,12
2199,504,19
2200,503_504_503,1
2201,503_504,1
2202,503_503_503_504,1
2203,503_503,1
2204,503,3
2205,502_501,5
2206,502,15
2207,501_502_665_625,1
2208,501_502,1
2209,501_501_502,1
2210,501,2
2211,500_619_497_497_498_498_500_500_745_619_497_498_498_500_500_497_498_500_620_620_620_745_745_744_498_500_500_500_744_744_498_500_500_499_745_745_745_620_745_745_500_498_745_745_499_744,1
2212,500_500,1
2213,500_498_499,1
2214,500_498,1
2215,500,10
2216,50,5
2217,4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_90_4_38_38_4_4_90_4_90_4_90_4_90_4_90_4_90_91_4_90_4_90_4_90_4_90_4_4_90_4_90_4_90_4_90_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_3_90_50_125_50_50_51_50_50_51_92_92_91_4_4,1
2218,49_49_48,1
2219,49_49_124_124_49_1,1
2220,49_48_47_49,1
2221,49_47_49_152_151_151_47_49_47_48_47_47_48,1
2222,49_152_47_47_47_48,1
2223,499_745_745_745_745_621_620_619,1
2224,499_499_499_745_498_498_745_498_499_500_497_500,1
2225,498_591,1
2226,498_497,3
2227,497_498_500_744_744_500_499,1
2228,497,22
2229,496,6
2230,495_494,4
2231,495_493_494,1
2232,495,4
2233,494_727,1
2234,494_493,3
2235,494,6
2236,492_563,2
2237,492_492_563,1
2238,492_356,5
2239,492,8
2240,491_460_290,1
2241,491_291,3
2242,491,14
2243,490_463_460,1
2244,490_463,2
2245,490_460,2
2246,490,2
2247,49,4
2248,48_48_48_49_152_152_47_48_47,1
2249,48_47,3
2250,48_152_49_48_47_151_47,1
2251,48_151_37,1
2252,48_150,1
2253,489_510,1
2254,489_490_460_491_291,1
2255,489,1
2256,488,26
2257,487_488,1
2258,487,3
2259,486,1
2260,485_698,1
2261,485_485_484,1
2262,485_484,3
2263,485_483_484,1
2264,485,13
2265,484_739_483,1
2266,484_485,1
2267,484,7
2268,483_484_485,1
2269,483,7
2270,482_482_601,1
2271,482_482_481,1
2272,482_481,1
2273,482,2
2274,480_479,1
2275,480_1301,1
2276,480,12
2277,48,4
2278,47_49_152_47_48,1
2279,47_152_47_48,1
2280,47_151_47_152_48_47_152_151,1
2281,479_576_480,1
2282,479_480_664_558,1
2283,479_480,5
2284,479_479_576_479_479_479_480,1
2285,479_479_480,2
2286,479_478,4
2287,479,11
2288,477_477_476_1242,1
2289,477_477_476,1
2290,477_476,2
2291,477,3
2292,476_476_477_477_476_476_1172_1172_475_476_476_477_477_476,1
2293,476_476_475,1
2294,476_475,1
2295,476,6
2296,475_477_477_476,1
2297,475,4
2298,474_753_474_474_753_474_474_474_473,1
2299,474_656,2
2300,474_474_473,1
2301,474_474,1
2302,474_473,2
2303,474_472_473,1
2304,474,6
2305,473_472,1
2306,473,7
2307,472_753_473,1
2308,472_752,1
2309,472_671,1
2310,472_472_472_472_473,1
2311,472_471_1352,1
2312,472_470_1352_470_471,1
2313,472_1352_1352_471,1
2314,472,1
2315,471_1352_1353_1354,1
2316,471,6
2317,470_470_471,2
2318,470_470_470_471,1
2319,470_470_470_470_470_470_470_470_1352_470_470_470_470_470_470_470_470_470_1352_470_470_470_470_472_1352_470_470_470_470_471,1
2320,470_470_1352_470_470_470_470_470_471,1
2321,470_1352,1
2322,47,1
2323,469_468,5
2324,469_467_467_467_469_469_467_469_469_467_469_468_467_469_469,1
2325,469,6
2326,468_468_469_468_467_468_469_468_468,1
2327,468_468_468_468_468_468_469_469_468_469_469_468_469_468_468_468_469_469_469_469_469_469_469_467_469_469_469_468_469_468_469,1
2328,468_467_467_604_604_653_653_467_469_604_653_469_469_469_467_468_469_469_468_467_467_467_468_469,1
2329,468_467,4
2330,468,2
2331,467_653,1
2332,467_467_468,1
2333,467_467_467_468,1
2334,467,1
2335,466,14
2336,465_505_506_505_465_465_465_465_678_1370_713_1370_1370_505_713_713_506_713_1370_713_465_465_678_465_677_677_678_465_465_713_504_713_505_506_465_505_506_713_505_465_466,1
2337,465_466,1
2338,465_465_677_678_678_465_465_677_678_678_465_465_713_713_465_465_506_713_713_1370_713_506_505_713_713_713_713_506,1
2339,465_462_677_678_506_465_713_713_505_1370,1
2340,465,2
2341,464_490_463_678_677_678_462,1
2342,464_462_464_460_489_464_464_463_462_463_460_290_491_291_289_290_491_491_1031_1031_1055_1055_292_292_491_460_490_490_462,1
2343,464,8
2344,463_490,1
2345,463_489_489_489_290_489_462_489_290_460_290_510_489_489_460_463_489_460_290_290_460_464_463_463_489_489_462_290_290_460_460_510_489_489_509_489_489_489_489_489_489_489_489_489_489_489_489_489_510_510_489_463_460_290_290_460_463_463_460_463_460_460_677_461_461_462_462_463_460_463_490_463_510_510_489_290_290_464_463_290_489_460,1
2346,463_463_462,1
2347,463_462,1
2348,463,3
2349,462_678_677,2
2350,462,5
2351,461,3
2352,460_463_463_490,1
2353,460_290,2
2354,460,3
2355,459_456,1
2356,459,5
2357,458_459_456_457_458_459_458_457,1
2358,458_457,2
2359,458,1
2360,456_459,1
2361,456_455,1
2362,456_135,1
2363,456_134,2
2364,456,11
2365,455_456,2
2366,454_454_435,1
