,E,N
3501,1301_664,2
3502,1301_558_664,1
3503,1301_1301_1301_1300,1
3504,1301_1301_1300,2
3505,1301_1300_668,1
3506,1301_1300_666_667_667_668,1
3507,1301_1300_1300_668,1
3508,1301_1300,11
3509,1301,16
3510,1300_668_667,1
3511,1300_668,10
3512,1300_667_668,1
3513,1300_667_667_668,1
3514,1300_667_666_667_668,1
3515,1300_666_668_667_668,1
3516,1300_1301_664,1
3517,1300_1301,2
3518,1300,5
3519,130,22
3520,13,29
3521,129_442_442_437_441,1
3522,129_441,1
3523,129_437_437_129_441,1
3524,129_414_413_413_437_437_129_441,1
3525,129_128,2
3526,1299_831,5
3527,1299,15
3528,1298_909_1298,1
3529,1298_909,2
3530,1298_891_1298_909,1
3531,1298_1298_1298_909_885_1298,1
3532,1298_1298_1298_909_1298,1
3533,1298_1298_1298_909,2
3534,1298_1298_1298_1298_1298_909_1298_891_1298_1298,1
3535,1298_1298,2
3536,1298,1
3537,1297_320_320_319,1
3538,1297_1377,1
3539,1297,5
3540,1296_1296_1295,1
3541,1296_1295,3
3542,1296,4
3543,1295_1296,1
3544,1295,4
3545,1294_1294_1294_1294_1294,1
3546,1294,1
3547,1293,21
3548,1292_240_183,1
3549,1292_239_240_107,1
3550,1292,4
3551,1291_1291_1290,1
3552,1291,12
3553,1290_554,3
3554,1290_1291,1
3555,1290,2
3556,129,9
3557,1289_638,5
3558,1289_1312_550_362_1289_1312_1312_548_549_550_365_364_365_364_363_549,1
3559,1289_1289_1289_1289_1289_638,1
3560,1289,7
3561,1288_97_1288_123,1
3562,1288_1288_96_118_96,1
3563,1288_123,8
3564,1288,3
3565,1287,9
3566,1286_1285,3
3567,1286_1015,2
3568,1286,7
3569,1285_1017,2
3570,1285,7
3571,1284_1017,2
3572,1284_1006,1
3573,1284,34
3574,1283_1283_1259,1
3575,1283_1259_1259_1160,1
3576,1283_1259,3
3577,1283,10
3578,1281_252_251,1
3579,1281_248_251,2
3580,1281_248_248_1281_248_251_248,1
3581,1281_1281_248_248_248_248_252_248_252_248_252_1281_252_248_248_248_252_252_251_1281_248_248_252_252,1
3582,1281,13
3583,1280_1187_1169,1
3584,1280_1186_1166_1280_1165,1
3585,1280,6
3586,128,14
3587,127_85_25,2
3588,127_85,9
3589,127_443_85_127_377_377_41_41_376,1
3590,127_376_376_127_85,1
3591,127_376,1
3592,127_25,1
3593,127_127_85_25,1
3594,127_127_84_84_127_127_84_127_85,1
3595,127_127_127_85_25,1
3596,1279_1166_1166_1280_1165_1280_1165_1279_1166_1280_1166_1279_1166_1171_1169_1169_1171_1158_1169_1169_1166_1166_1164_1166_1165_1280_1166_1164_1186_1165_1280_1164_1159_1243_1159_1158_1159_1243_1166_1158_1159_1243_1185_1280_1280_1165_1164_1164_1166_1165_1139_1167_1138_1138_1167_1167_1243_1243_1159_1243_1166_1280_1164_1169_1164_1164_1166_1166_1186_1164_1165_1280_1186_1186_1166_1166_1186_1186_1280_1165_1279_1280_1166_1166_1279_1280_1166_1186_1158_1168_1169_1171_1158_1171_1169_1169_1158_1169_1138_1167_1167_1280_1169_1169_1187_1169_1167_1171_1171_1169_1169_1171_1168_1169_1169_1169_1169_1158_1169_1167_1171_1279_1164_1280_1169_1169_1168_1168_1167_1167_1160_1159_1186_1279_1186_1158_1158_1171_1169_1169_1187_1158_1186_1186_1280_1280_1164_1165_1164_1280_1166_1166_1166_1158_1186_1186_1280_1165,1
3597,1279,21
3598,1278_1278_1140_1278_1156_1156_1140_1140_1156_1140_1278_1140_1140_1155_1156,1
3599,1278_1156_1278_1278_1278_1140_1155,1
3600,1278_1155_1140,1
3601,1278_1155,1
3602,1278_1140_1140_1278_1140_1155,1
3603,1278,9
3604,1277,21
3605,1276_374,9
3606,1276_1276_374,2
3607,1276_1276_1276_374,2
3608,1276_1276_1276_1276_374,1
3609,1276_1276_1276_1276_1276_1276_374,1
3610,1276_1276_1276_1276_1276_1276_1276_374,1
3611,1276_1276_1276_1276,2
3612,1276_1276_1275,1
3613,1276_1276,1
3614,1276_1275_1274,2
3615,1276_1275,7
3616,1276,2
3617,1275_1276_1275_1274,1
3618,1275_1275_1275_1275_1275_1275_1274,1
3619,1275_1275_1274,5
3620,1275_1274,23
3621,1275,4
3622,1274,4
3623,1273_1085,5
3624,1273,1
3625,1272,1
3626,1271_1273_1086_1273_1085_1272_1272_1271_1253,1
3627,1270_1270_1270_1253_1247_1248_1248_1270_1270_1249,1
3628,1270_1249_1248,1
3629,1270_1249,3
3630,1270,9
3631,127,6
3632,126_125,1
3633,1269_1268,8
3634,1269,14
3635,1268,4
3636,1267_803_803_804_1267,1
3637,1267_1392,1
3638,1267,30
3639,1266_1147_1266_858_857_1266_1266_975_257,1
3640,1266,1
3641,1265_985_777,1
3642,1265_777_776,1
3643,1265_777,8
3644,1265,7
3645,1264_916_916_795_794,1
3646,1264_852_916_851_794_795_794,1
3647,1264_852_852_916_916_795_916_852_916_795_1264_845_1263,1
3648,1264_851_851_794_916_1264_916_964_844_845_845_1264_916_794_916_795,1
3649,1264_795,1
3650,1264_794_795,1
3651,1264_794_794,1
3652,1264_1264_794_916,1
3653,1264,8
3654,1263_845,3
3655,1263_1263_1263_845_964_1263_1263_845_964_964_964_964_845_845_843_844_964_964_843_844_1263,1
3656,1263_1263_1263_795_1264_916_852_845,1
3657,1263,17
3658,1262_818_1337,1
3659,1262_818,1
3660,1262_817_953_953_815_815_816_817_818_954,1
3661,1262_1337,2
3662,1262_1132,2
3663,1262_1109,2
3664,1262,5
3665,1261_1109_1090,1
3666,1261_1109,4
3667,1261_1090_1262_1109_1090,1
3668,1261_1090_1109,1
3669,1261,16
3670,1260_998,1
3671,1260_1259,1
3672,1260,4
3673,125_50_92_51,1
3674,125_50_50_51_50,1
3675,125_50_125_125_51_50_125,1
3676,125_50_125_125_50_162_51,1
3677,125_162_162_92_92_50_50_162_51_92,1
3678,125_125_125_91_91_125_51_91_50_92_92_91_91_50_91_51_125_125_50_92_162_162_125_125_125_51_92_162_92_125_50_51_92_91_92_92_91_91_125_51_51_50_2,1
3679,125_125_125_51_125_125_125_125_125_162_91_92_91_4_3_4_3_125_125_51_50_125_51_92_91_92_92_125_162_125_92_91,1
3680,1259_1259_1260,1
3681,1259_1214,3
3682,1259,5
3683,1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1212,1
3684,1258_1258_1258_1258_1258_1258_1258_1258_1258_1213_1213_1258_1258_1258_1212,1
3685,1258_1258_1258_1213_1212,1
3686,1258_1258_1212,1
3687,1258_1213_1213_1258_1258_1258_1213_1258_1212,1
3688,1258_1213_1213_1212,1
3689,1258_1213_1212,1
3690,1258_1212,13
3691,1257_728_728_302_728_1257_728,1
3692,1257_728_704_704_704_641_704_640,1
3693,1257_728_641_640,1
3694,1257_728_302,1
3695,1257_640_728_302,1
3696,1257_302_728,1
3697,1257_302_1257_728,1
3698,1257_302_1257_1257_728,1
3699,1257,7
3700,1256_727_704_641_641_640_640_728_1257_728_640_495_496,1
3701,1256_496_495,1
3702,1256_496,10
3703,1256_495_1256_496,1
3704,1256_1257_728_496,1
3705,1256_1256_728_496,2
3706,1256_1256_496_1256_1257_302_728_704_641_641_640_640_728_1257_303_302_302_728,1
3707,1256_1256_496,2
3708,1256_1256_495_1256_1256_1256_495_496,1
3709,1256_1256_1256_496,3
3710,1256_1256_1256_495_728_1256_496,1
3711,1256_1256_1256_1256_640_728_302_728_1257_640_728_1257_728_1256_1256_1256_495_1256_1256_496,1
3712,1256_1256_1256_1256_496,2
3713,1256,1
3714,1255_680_679,2
3715,1255_679_1254,2
3716,1255_679,4
3717,1255_1255_679_1254,2
3718,1255_1254_679,2
3719,1255_1254_1255_1255_1254_679,1
3720,1255_1254_1255_1254_706_680_680_1254_1255_1255_1254_1255_1255_1255_680_1254_1254_1255_679_1254_679_680_630,1
3721,1255,10
3722,1254_707_706_680_679,1
3723,1254_680_679_1255,1
3724,1254_679_680,1
3725,1254_679_1255_679,1
3726,1254_679,6
3727,1254_1255_679,1
3728,1254_1255,1
3729,1254_1254_1255_679,1
3730,1254,10
3731,1253,6
3732,1252_1252_1249_1253,1
3733,1252_1251,3
3734,1252_1248_1251,1
3735,1252,6
3736,1251_1250,2
3737,1251_1248_1314_1313_1313_1250_1250_1251_1252,1
3738,1251_1248,1
3739,1251_1247_1248,1
3740,1251,8
3741,1250_1313_1314,1
3742,1250,8
3743,125,10
3744,124_49,1
3745,124_112,1
3746,1249_1249_1248_1247,1
3747,1249,2
3748,1248_1253_1252_1250_1248_1251,1
3749,1248_1251,1
3750,1248_1250_1248_1251_1250_1251_1248_1247_1247_1248_1250,1
3751,1248_1248_1250_1250_1248_1247_1249_1247_1270_1249_1251_1270_1270_1252_1249_1270_1249_1270_1270_1270_1270_1270_1270_1270_1245_1245_1245_1248_1245_1245_1245_1245_1245_1245_1245_1245_1245_1247_1245_1246_1245_1248_1251_1251_1252_1252_1253_1252_1252_1251_1313_1250_1250_1251_1248_1248_1252_1252_1245_1245_1245_1246_1247_1251_1251_1248_1252_1253_1252_1252_1253_1250_1251_1251_1245_1245_1247_1245_1247_1247_1247_1247_1247_1247_1251_1251_1271_1271_1271_1251_1253_1251_1251_1271_1271_1271_1271_1271_1250_1250_1271_1271_1271_1251_1271_1271_1250_1247_1271_1271_1271_1271_1271_1271_1271_1251_1251_1271_1271_1271_1253_1271_1251_1247_1247_1247_1247_1247_1247_1247_1246_1246_1245_1247_1247_1247_1246_1245_1247_1245_1247_1245_1246_1247_1245_1245_1245_1244_1247_1271_1250_1271_1271_1271_1271_1251_1271_1271_1271_1271_1271_1251_1251_1251_1251_1248_1250_1251_1271_1271_1249_1252_1253_1252_1253_1253_1253_1252_1271_1253_1271_1271_1271_1271_1244_1244_1245_1247_1246_1247_1247_1247_1247_1248_1251_1252_1252_1253_1253_1251_1248_1248_1248_1245_1245_1245_1246_1247_1245_1245_1246_1248_1245_1246_1247_1251_1251_1252_1252_1270_1270_1270_1253_1270_1248_1252_1252_1250_1250,1
3752,1248_1247,1
3753,1248,2
3754,1247_1246,4
3755,1247,4
3756,1246_1246_1247_1246_1244_1245,1
3757,1246_1246_1246_1246_1247,1
3758,1246_1245,4
3759,1246,7
3760,1245_1244,1
3761,1245,3
3762,1244_1245,1
3763,1244,4
3764,1243_1243_1243_1159,1
3765,1243_1243_1159,1
3766,1243_1160_1243_1159_1158,1
3767,1243_1160_1160_1243,1
3768,1243_1159,2
3769,1243,10
3770,1242_476_477,1
3771,1242_1170,2
3772,1242_1163_1242_1170,1
3773,1242_1163_1170,2
3774,1242_1163_1163_1170,1
3775,1242_1163_1163_1163_1163_1163_1163_1242_1163_1163_1163_1163_1163_1163_1170_1163,1
3776,1242_1138_1170_1163,1
3777,1242,15
3778,1241_804,1
3779,1241_803_803_1393_1392_1392_1268_1267_1267_861_861_1241_1241_804_801_801_803_802_981_905_905_981_802_802_802_907_906_906_906_907_801_859_853_859_858_853_875_875_856_875_871_870_856_870_858_853_875_875_870_870_856_952_952_952_860_860_926_861_926_853_860_853_952_860_854_870_859_856_905_905_856_856_855_855_858_905_855_855_859_853_855_952_860_860_861_926_952_860_861_870_856_855_905_905_906_906_907_907_802_805,1
3780,1241,23
3781,1240_1150,4
3782,1240_1144,1
3783,1240,15
3784,124,5
3785,1239_805,11
3786,1239_1239_805,1
3787,1239,5
3788,1238_1238_1151,2
3789,1238_1152_1151,1
3790,1238_1151,7
3791,1238,8
3792,1237_878,1
3793,1237_1237_1236_879,1
3794,1237_1237,1
3795,1237_1236_879_878,1
3796,1237_1236,1
3797,1237,5
3798,1236_878,1
3799,1235_1232,1
3800,1235,2
3801,1234_1233_1232,1
3802,1234_1233,1
3803,1234,18
3804,1233_1234_1232,1
3805,1233_1232_1233_1153,1
3806,1233_1232,1
3807,1233_1154_1208_1207_1154_1153,1
3808,1232,7
3809,1231_1231_1230_1229,1
3810,1231_1231_1229_1231_1230_1229,1
3811,1231_1230_1228_1229,1
3812,1231_1230,5
3813,1231_1229_1231_1230,1
3814,1231_1229_1230,1
3815,1231_1228_1229_1230,1
3816,1231,10
3817,1230_1231_1230_1229,1
3818,1230_1231,5
3819,1230_1230_1231,2
3820,1230_1230_1230_1229_1228,1
3821,1230_1230_1228_1229,1
3822,1230_1230_1228_1228_1230_1231_1231_1229,1
3823,1230_1229_1228,1
3824,1230_1229,7
3825,1230_1228_1229,1
3826,1230_1228_1228_1230_1229_1228,1
3827,1230_1228,1
3828,1230,8
3829,123,4
3830,1229_1230_1231,1
3831,1229_1230_1229_1230,1
3832,1229_1229_1228,1
3833,1229_1228,5
3834,1229,7
3835,1228_1231_1230_1230_1229,1
3836,1228_1231_1230_1229,1
3837,1228_1228_1229,1
3838,1228,10
3839,1227_881_1227_880,1
3840,1226_1201,2
3841,1225_1225_881_1206,1
3842,1225_1225_881_1205,1
3843,1225_1225_1205_1206_1206,1
3844,1225_1205,3
3845,1225,19
3846,1224_1224_1220,1
3847,1224_1220_1134,2
3848,1224_1220,9
3849,1224_1219_1220_1134,1
3850,1224,21
3851,1223_1222_1133_884_1217_1222_1215_1215_1217_1223_1216_1223_1215,1
3852,1223_1217_1223_1223_1222_1217_884_1133_1133_1222_1218_1215_1218_1215_1222_1222_1217_1223_1223_1215_1217_1223_1217_1216_1223_1223_1217,1
3853,1223_1217_1223_1216_1215,1
3854,1223_1216_1222_1215_1217_1217_1133_1222_1218_1215_1215_1223_1215_1133_1223_1223_1218_1222_1217_1223_1223_1215_1216_1217_1216_1223_1215_1133_1133,1
3855,1223_1216,2
3856,1223_1133_884,1
3857,1223_1133,4
3858,1223,6
3859,1222_1223_1223_1215_1223_1223_1222_1223_1217_1218_1223_1217_1222_1217_1216_1215_1215_1217_1223_1133,1
3860,1222_1223_1223_1215_1217_1215_1222_1223_1215_1217_1223_1217_1215_1223_1218_1218_1222_1223_1223_1217_1216_1218_1215_1216_1223_1215_1222_1223_1217,1
3861,1222_1223_1217_1217_1215_1222_1215_1222_1215_1222_1215_1216_1217_1222,1
3862,1222_1223_1215_1217_1222_1215_1223_1222_1223_1215_1222_1223_1133_1218_1218_1222_1217_1217_1223_1133_1215_1215_1217_1223_1217,1
3863,1222_1222_1215_1222_1222_1217_1222_1215_1215_1216_1223_1133,1
3864,1222_1217_1223_1222_1218_1215_1223_1223_1223_1217_1215,1
3865,1222,11
3866,1221_1220_1219,1
3867,1221,2
3868,1220_1224_1220_1134,1
3869,1220_1224,4
3870,1220_1220_1224,3
3871,1220_1220_1220_1134,1
3872,1220_1220_1134_1219_1219_1224_1221_1224_1220_1224,1
3873,1220_1219_1218_1219_1134_1224_1134_1219_1219_1221_1220_1134,1
3874,1220_1219,2
3875,1220_1134,11
3876,1220,8
3877,122,3
3878,121_101,1
3879,1219_1218,1
3880,1219,14
3881,1218_1218_1215,1
3882,1218_1215,3
3883,1218_1189,1
3884,1218,18
3885,1217,13
3886,1216_1223_1133,1
3887,1216_1217,1
3888,1216_1216_1215,1
3889,1216_1215,1
3890,1216_1133_1223,1
3891,1216,3
3892,1215_1218,3
3893,1215,4
3894,1214_1161,3
3895,1214,8
3896,1213_1258_1258_1258_1161_1213_1213_1212,1
3897,1213_1258_1212,1
3898,1213_1214_1160_1162_1161,1
3899,1213_1212,5
3900,1213_1160_1213_1214_1162_1162_1213_1161_1214_1259_1160,1
3901,1213,13
3902,1212_1213_1214_1161,1
3903,1212,2
3904,1211,15
3905,1210,5
3906,121,3
3907,120_139_138_137_140_120_101_102_102_101_101_121,1
3908,120_139_137_138_139_121_139_139_138_139_120_101_139_139_101_139_120_121_101_139_139_139_139_138_184_184_139_137_141_140_140_120_101_120_101_120_121_120_139_139_139_101_121_140_120_101_120_102_102_101_101_121_139_101_120_121_139_120,1
3909,120_102_101_120,1
3910,120_101_138_138_138_137_137_120_120_101_101_121,1
3911,1209_278,5
3912,1209_1209_278,1
3913,1209_1209_1209_1209_1203,1
3914,1209_1209_1203,1
3915,1209_1203,5
3916,1209_1198_1197_1198_278,1
3917,1209,11
3918,1208_1233_1233_1153_1154,1
3919,1208_1208_1208_1202,1
3920,1208_1208_1208_1199_1199_1208_1202,1
3921,1208_1208_1202,2
3922,1208_1202_1208_1202_1199,1
3923,1208_1202_1202_1208_1202_1197_1199_1199_1198_1197,1
3924,1208_1202_1198,1
3925,1208_1202,5
3926,1208_1199_1202_1197_1198,1
3927,1208_1199,1
3928,1208_1198_1197,1
3929,1208,10
3930,1207_1226_1201_1226,1
3931,1207_1207_1207_1153_1153,1
3932,1207_1207_1207_1153,1
3933,1207_1207_1154,1
3934,1207_1201,7
3935,1207_1154,3
3936,1207,9
3937,1206_882,1
3938,1206_21,8
3939,1206_1225_1225_1206_1205_1225_1205_1205,1
3940,1206_1206_21,1
3941,1206_1206_1206_21,1
3942,1206_1206_1206_1206_21,1
3943,1206_1206,1
3944,1206,5
3945,1205_881,6
3946,1205_20_20_1204_1204_1206_1205_1205_1206_21_1206_1205_1225,1
3947,1205_1225_1225_1206,1
3948,1205_1225,5
3949,1205_1206_21,1
3950,1205_1205_881,1
3951,1205,4
3952,1204_20,10
3953,1204_1204_20,2
3954,1204_1204_1204_20,1
3955,1204,3
3956,1203_279,2
3957,1203,1
3958,1202_278_1197_1202_1197_1202_1197_1197_1198,1
3959,1202_1202_1199,4
3960,1202_1199_1198,1
3961,1202_1199,10
3962,1202_1198_279,1
3963,1202_1198_1202_1202_1197_1197_1197_1197_1197_1197_1202_1197_1197_1197_1202,1
3964,1202_1198_1198_1197,1
3965,1202_1198_1197,1
3966,1202_1198,2
3967,1202_1197_1208_1202_1202_1197_1198,1
3968,1202_1197_1202_1198,1
3969,1202_1197_1202_1197_1198,1
3970,1202_1197_1198,2
3971,1202_1197_1197_1199_1202_1202_1198,1
3972,1202,4
3973,1201_1202_1208,1
3974,1201_1199,1
3975,1201,9
3976,12,3
3977,11_95,1
3978,119_98,10
3979,119_119_98,3
3980,1199_1202_1208,1
3981,1199,11
3982,1198_279,1
3983,1198_1208_1202_1202_1198_1208_1208_1202_1198_1198_1198_1197,1
3984,1198_1198_1198_1197,1
3985,1198_1197,2
3986,1198,7
3987,1197_279_1197_278,1
3988,1197_278,4
3989,1197_1209_1197_278,1
3990,1197_1208_1202,1
3991,1197_1208_1198_1197_1209_1197_1197_278,1
3992,1197_1202_1198,1
3993,1197_1198,2
3994,1197_1197_1202_279_1197_1202_1198_1197,1
3995,1197_1197_1198,1
3996,1197,7
3997,1193_1192,1
3998,1193,5
3999,1192,6
4000,119,4
4001,118_97_96,1
4002,118_97,2
4003,118_118_118_96_118_97,1
4004,118_117,5
4005,1189_1188,2
4006,1189,6
4007,1188,9
4008,1187_1169,4
4009,1187_1168_1167_1167_1187_1169_1158_1169_1158_1187_1171_1169_1167_1167_1167_1186_1158_1158_1169_1168,1
4010,1187_1158,1
4011,1187,1
4012,1186_1187_1158,1
4013,1186_1186_1186_1166_1186_1165_1280_1165_1165_1279,1
4014,1186_1166,1
4015,1186_1160_1160_1160_1243_1159_1158,1
4016,1186,5
4017,1185,10
4018,1182,1
4019,1181_1149,3
4020,1181,1
4021,1180_1180_1180,1
4022,1180_1180,1
4023,1180_1174,2
4024,1180,7
4025,118,11
4026,1179_1143,1
4027,1177_1336,1
4028,1174,2
4029,1173_1172_1172_477_476,1
4030,1173,16
4031,1172_477,2
4032,1172_476_1172_477,1
4033,1172_1172_1172_476_1172_476_477,1
4034,1172,1
4035,1171_1169_1167_1169_1187_1167_1171_1187,1
4036,1171,5
4037,1170_1242,1
4038,1170_1167_1138,1
4039,1170_1163,3
4040,1170,7
4041,117,11
4042,116_67_67_142,1
4043,1169_1171_1169_1187_1159_1158,1
4044,1169_1168_1171_1167,1
4045,1169_1168_1167,1
4046,1169_1168,2
4047,1169,5
4048,1168_1168_1167,1
4049,1168_1167,9
4050,1168_1160_1159_1158_1187_1168_1168_1169_1171_1243,1
4051,1168,16
4052,1167_1139_1138,1
4053,1167_1138,1
4054,1167,15
4055,1166_1280_1165,1
4056,1166_1243_1243_1166_1158_1166_1186_1157_1157_1155_1142_1141_1141_1140_1140_1155_1156_1140_1155_1279_1279_1163_1163_1165_1164_1163_1164_1165_1169_1171_1170_1170_1139_1171_1167_1138_1170_1170_1167_1168_1168_1167_1138_1167_1160_1160_1243_1159_1186_1243_1159_1243_1280_1166_1186_1280_1158_1169_1168_1187_1171_1187_1169_1279_1159_1171_1138,1
4057,1166_1243_1159_1159_1158_1164_1166_1166_1186,1
4058,1166_1186,1
4059,1166_1164_1279_1165,1
4060,1166,2
4061,1165_1166,1
4062,1165_1164_1166_1279_1166_1165_1280,1
4063,1165_1164,1
4064,1164_1166_1280_1280_1166_1166_1280_1186_1166_1279_1165_1280_1186,1
4065,1164,11
4066,1163_1170,1
4067,1163_1163_1242_1242_1163_1163_1170_1163,1
4068,1163_1163_1242_1163_1242_1163_1170,1
4069,1163_1163_1170_1163_1138,1
4070,1163_1163_1165_1164_1165_1166,1
4071,1163_1163_1163_1138_1163_1163_1242_1163_1138_1163_1163_1242_1170,1
4072,1163_1163_1138_1163_1163_1242_1170,1
4073,1163_1163,1
4074,1163_1138_1163_1163_1170_1163,1
4075,1163_1138_1163_1138_1170,1
4076,1163,4
4077,1162_1214_1162_1161,1
4078,1162_1162_1161,1
4079,1162_1161,4
4080,1162,8
4081,1161_1213,1
4082,1161_1160,4
4083,1161_1159_1160,1
4084,1161,7
4085,1160_1166_1165_1186_1166_1185_1164_1164_1166_1164_1160_1159_1243_1168_1167_1139_1138_1139_1139_1138_1168_1169_1168_1168_1167_1159_1164_1166_1166_1166_1165_1166_1165_1186_1280_1280_1166_1169_1280_1169_1169_1158_1159_1158_1169_1158_1169_1166_1186_1186_1158_1279_1279_1164_1185_1243_1280_1185_1280_1164_1279_1185_1185_1158_1279_1280_1280_1279_1164_1164_1279_1159_1159_1243_1243_1186_1165_1166_1165_1164_1164_1166_1186_1280_1280_1279_1186_1280_1185_1186_1185_1279_1185_1186_1280_1168_1169_1169_1186_1280_1165_1166_1164_1164_1279_1279_1160_1159_1243_1243_1159_1171_1169_1171_1158_1171_1138_1138_1167_1167_1158_1158_1169_1243_1159_1159_1158_1171_1187_1158_1243_1243_1159_1159_1159_1243_1158_1169_1169_1187_1167_1168_1168_1139_1138_1138_1168_1139_1170_1168_1169_1243_1166_1159_1243_1158_1158_1169_1158_1243_1243_1159_1243_1159_1158_1171_1167_1169_1169_1158_1160_1159_1159_1158_1167_1187_1171_1169_1169_1169_1159_1243_1243_1186_1164_1166_1280_1165_1185_1186_1166_1280_1164_1186_1243_1158,1
4086,1160_1159,1
4087,1160,14
4088,116,24
4089,1159_1243_1159,1
4090,1159_1243,4
4091,1159_1186_1243,1
4092,1159_1160,1
4093,1159_1159_1243,1
4094,1159_1158_1187_1171,1
4095,1159_1158,2
4096,1159,8
4097,1158_1169_1169_1169_1158_1187_1171,1
4098,1158,5
4099,1157_1156,2
4100,1157,9
4101,1156_1157,1
4102,1156_1156,1
4103,1156_1155,1
4104,1156,17
4105,1155_1156,1
4106,1155_1140,1
4107,1155,5
4108,1154_1154_1153,2
4109,1154_1153,1
4110,1154,3
4111,1153,1
4112,1152_1238_1238_1152_1151,1
4113,1152_1238_1152_1152_1151,1
4114,1152_1152_1238_1151,1
4115,1152_1152_1151,1
4116,1152_1151,5
4117,1152,15
4118,1151_1150,2
4119,1151,9
4120,1150_1151,1
4121,1150_1149,1
4122,1150,15
4123,114_37_163_151,1
4124,114_165_49_47_151_47_152_47_49_163_37_48_37_151_113_114_114_151_47_48_163_151_114_114_165_164,1
4125,114_165_165_164_165,1
4126,114_151,1
4127,1149_1148,1
4128,1149,1
4129,1148,3
4130,1147_1147_1147_1147_1146,1
4131,1147_1147_1146,2
4132,1147_1146,7
4133,1147,12
4134,1146_1147,1
4135,1146,4
4136,1145,1
4137,1144_1145_1152_1151_1151_1238_1145_1151_1238_1142_1240_1238_1238_1144_1143_1144_1142_1142_1240_1240_1238_1238_1142_1142_1145,1
4138,1143,6
4139,1142_1142_1141,1
4140,1142_1141,1
4141,1142,3
4142,1141,1
4143,1140_1278_1278_1140_1155_1156,1
4144,1140_1156_1278_1140_1140_1155,1
4145,1140_1155_1156,1
4146,1140_1155,2
4147,1140_1140_1156_1156_1140_1155,1
4148,1140_1140_1156_1140_1140_1155_1156,1
4149,1140_1140_1155,1
4150,1140,6
4151,114,6
4152,113_164_165,1
4153,113_114,1
4154,1139_1138_1138_1167_1168_1167,1
4155,1139_1138,9
4156,1139,15
4157,1138_1167,1
4158,1138_1139,2
4159,1138_1138_1138_1139,1
4160,1138,5
4161,1137_1189_1137_1189_1196_1137_1136,1
4162,1134_1220_1219,1
4163,1134_1220,1
4164,1134,7
4165,1133_884,7
4166,1133_883_884,1
4167,1133_1223_1222_1222_1133_1223_1215_1216_1215,1
4168,1133_1133_1133_884,1
4169,1133_1133,1
4170,1133,14
4171,1132_1132_1131,3
4172,1132_1131,6
4173,1132,13
4174,1131_1132,1
4175,1131_1131_1132,1
4176,1131,7
4177,1130_898_898_1129,1
4178,1130_1130_898_1130_1130_1129,1
4179,1130_1130_1130_1129,1
4180,1130_1130_1129,1
4181,1130_1129,14
4182,1130,7
4183,113,11
4184,1129_899_898,1
4185,1129_898,5
4186,1129_1130,2
4187,1129_1129_1130,2
4188,1129_1129_1129_1130,1
4189,1129_1129_1129_1129_1130,1
4190,1129,2
4191,1128_1128_1127,1
4192,1128_1128_1122_1128_1121,1
4193,1128_1127,9
4194,1128_1126_1078_1098_1120_1099_1099_1121_1121_1128_1127,1
4195,1128_1126,1
4196,1128_1122_1121,1
4197,1128_1121,4
4198,1128_1077_1078_1121,1
4199,1128,13
4200,1127_1128_1126,1
4201,1127_1128_1121,1
4202,1127_1127_1128_1097_1097_1126,1
4203,1127_1127_1128,1
4204,1127,8
4205,1126_1126_1097_1097_1099_1097_1099_1120_1120_1098_1099_1098_1099,1
4206,1126_1126_1097,3
4207,1126_1097,7
4208,1126,18
4209,1125_1125_1125_1124,1
4210,1125_1125_1124,1
4211,1125_1125_1113_1113_1125_1125_1113_1125_1124,1
4212,1125_1124,12
4213,1125_1113_1113_1113_1113_1113_1113_1113_1113_1113_1113_1124_1113_1113_1124_1113_1113_1113_1124_1113_1113_1113_1125,1
4214,1125_1113,5
4215,1125,9
4216,1124_1125_1124,1
4217,1124_1125_1113,1
4218,1124,5
4219,1123_1122,1
4220,1123,16
4221,1122_1123,2
4222,1122_1121,1
4223,1122,7
4224,1121_1128_1126_1097,1
4225,1121_1128,2
4226,1121_1127_1127_1127_1121_1128_1127,1
4227,1121_1127_1127_1126_1128_1128_1126_1097,1
4228,1121_1099,1
4229,1121_1079_1079_1078,1
4230,1121_1079_1078,1
4231,1121_1079_1077,1
4232,1121_1078,3
4233,1121_1077_1079_1079_1078,1
4234,1121,9
4235,1120_1121_1100_1120_1099_1099_1098,1
4236,1120_1100_1098_1099,1
4237,1120_1099,4
4238,1120,24
4239,111_77,1
4240,111_71,1
4241,111_111_77,2
4242,111_111_111_111_111_77,1
4243,111_110_77,1
4244,1119_1338,1
4245,1119_1076,1
4246,1119,5
4247,1118_1118_1074_1114,1
4248,1118_1114,8
4249,1118,18
4250,1117_1117_1382_1117,1
4251,1117_1117_1116,1
4252,1117_1116,3
4253,1117,4
4254,1116_1117,1
4255,1116_1116_1115,1
4256,1116_1115,2
4257,1116,3
4258,1115_1118_1118_1114,1
4259,1115_1116_1115_1114,1
4260,1115_1115_1104,1
4261,1115,6
4262,1114_1118,1
4263,1114_1074_1118_1114_1114_1074_1114_1074_1074_1075_1074_1075,1
4264,1114_1074,2
4265,1114_1067_1075_1075_1074,1
4266,1114,2
4267,1113_1113_1125,1
4268,1113_1113_1113_1113_1113_1125_1124,1
