,ID,N
3630,6090,0
3631,6089,0
3632,6088,0
3633,6087,0
3634,6086,0
3635,6085,0
3636,6083,0
3637,4151,0
3638,6109,0
3639,6111,0
3640,6140,0
3641,6127,0
3642,6139,0
3643,6138,0
3644,6137,0
3645,6136,0
3646,6135,0
3647,6134,0
3648,6133,0
3649,6132,0
3650,6131,0
3651,6130,0
3652,6129,0
3653,6128,0
3654,6126,0
3655,6112,0
3656,6125,0
3657,6124,0
3658,6123,0
3659,6121,0
3660,6120,0
3661,6119,0
3662,6118,0
3663,6117,0
3664,6116,0
3665,6115,0
3666,6114,0
3667,6113,0
3668,6461,0
3669,6462,0
3670,6463,0
3671,6719,0
3672,6813,0
3673,6812,0
3674,6811,0
3675,6810,0
3676,6809,0
3677,6808,0
3678,6807,0
3679,6806,0
3680,6804,0
3681,6802,0
3682,6801,0
3683,6800,0
3684,6799,0
3685,6798,0
3686,6797,0
3687,6796,0
3688,6795,0
3689,6794,0
3690,6793,0
3691,6792,0
3692,6791,0
3693,6790,0
3694,6789,0
3695,6788,0
3696,6787,0
3697,6785,0
3698,6783,0
3699,6814,0
3700,6815,0
3701,6816,0
3702,6832,0
3703,6845,0
3704,6844,0
3705,6843,0
3706,6842,0
3707,6841,0
3708,6840,0
3709,6838,0
3710,6837,0
3711,6836,0
3712,6835,0
3713,6834,0
3714,6833,0
3715,6831,0
3716,6817,0
3717,6830,0
3718,6828,0
3719,6827,0
3720,6826,0
3721,6825,0
3722,6824,0
3723,6823,0
3724,6822,0
3725,6821,0
3726,6820,0
3727,6819,0
3728,6818,0
3729,6782,0
3730,6781,0
3731,6780,0
3732,6734,0
3733,6747,0
3734,6746,0
3735,6745,0
3736,6744,0
3737,6743,0
3738,6741,0
3739,6740,0
3740,6739,0
3741,6738,0
3742,6737,0
3743,6736,0
3744,6735,0
3745,6733,0
3746,6749,0
3747,6732,0
3748,6731,0
3749,6730,0
3750,6729,0
3751,6728,0
3752,6727,0
3753,6726,0
3754,6725,0
3755,6724,0
3756,6723,0
3757,6722,0
3758,6721,0
3759,6748,0
3760,6750,0
3761,6779,0
3762,6766,0
3763,6778,0
3764,6777,0
3765,6776,0
3766,6775,0
3767,6774,0
3768,6773,0
3769,6772,0
3770,6771,0
3771,6770,0
3772,6769,0
3773,6768,0
3774,6767,0
3775,6765,0
3776,6751,0
3777,6764,0
3778,6763,0
3779,6762,0
3780,6761,0
3781,6760,0
3782,6759,0
3783,6758,0
3784,6756,0
3785,6755,0
3786,6754,0
3787,6753,0
3788,6752,0
3789,6846,0
3790,6847,0
3791,6848,0
3792,6927,0
3793,6939,0
3794,6938,0
3795,6937,0
3796,6936,0
3797,6935,0
3798,6934,0
3799,6933,0
3800,6932,0
3801,6931,0
3802,6930,0
3803,6929,0
3804,6928,0
3805,6926,0
3806,6941,0
3807,6925,0
3808,6924,0
3809,6923,0
3810,6922,0
3811,6921,0
3812,6920,0
3813,6919,0
3814,6918,0
3815,6917,0
3816,6916,0
3817,6915,0
3818,6914,0
3819,6940,0
3820,6943,0
3821,6912,0
3822,6959,0
3823,6972,0
3824,6971,0
3825,6970,0
3826,6969,0
3827,6968,0
3828,6967,0
3829,6966,0
3830,6965,0
3831,6964,0
3832,6963,0
3833,6962,0
3834,6961,0
3835,6958,0
3836,6944,0
3837,6957,0
3838,6956,0
3839,6955,0
3840,6954,0
3841,6953,0
3842,6951,0
3843,6950,0
3844,6949,0
3845,6948,0
3846,6947,0
3847,6946,0
3848,6945,0
3849,6913,0
3850,6911,0
3851,6849,0
3852,6864,0
3853,6876,0
3854,6875,0
3855,6874,0
3856,6873,0
3857,6872,0
3858,6871,0
3859,6870,0
3860,6869,0
3861,6868,0
3862,6867,0
3863,6866,0
3864,6865,0
3865,6863,0
3866,6878,0
3867,6862,0
3868,6861,0
3869,6860,0
3870,6859,0
3871,6858,0
3872,6856,0
3873,6855,0
3874,6854,0
3875,6853,0
3876,6852,0
3877,6851,0
3878,6850,0
3879,6877,0
3880,6879,0
3881,6910,0
3882,6895,0
3883,6909,0
3884,6908,0
3885,6907,0
3886,6906,0
3887,6905,0
3888,6904,0
3889,6903,0
3890,6902,0
3891,6901,0
3892,6898,0
3893,6897,0
3894,6896,0
3895,6894,0
3896,6880,0
3897,6893,0
3898,6892,0
3899,6891,0
3900,6890,0
3901,6889,0
3902,6888,0
3903,6886,0
3904,6885,0
3905,6884,0
3906,6883,0
3907,6882,0
3908,6881,0
3909,6720,0
3910,6718,0
3911,6464,0
3912,6717,0
3913,6557,0
3914,6556,0
3915,6555,0
3916,6554,0
3917,6552,0
3918,6551,0
3919,6550,0
3920,6549,0
3921,6547,0
3922,6546,0
3923,6545,0
3924,6544,0
3925,6543,0
3926,6542,0
3927,6541,0
3928,6540,0
3929,6539,0
3930,6538,0
3931,6537,0
3932,6536,0
3933,6535,0
3934,6534,0
3935,6533,0
3936,6532,0
3937,6531,0
3938,6530,0
3939,6529,0
3940,6558,0
3941,6559,0
3942,6560,0
3943,6575,0
3944,6588,0
3945,6587,0
3946,6586,0
3947,6585,0
3948,6583,0
3949,6582,0
3950,6581,0
3951,6580,0
3952,6579,0
3953,6578,0
3954,6577,0
3955,6576,0
3956,6574,0
3957,6561,0
3958,6573,0
3959,6572,0
3960,6571,0
3961,6570,0
3962,6569,0
3963,6568,0
3964,6567,0
3965,6566,0
3966,6565,0
3967,6564,0
3968,6563,0
3969,6562,0
3970,6528,0
3971,6527,0
3972,6526,0
3973,6478,0
3974,6491,0
3975,6490,0
3976,6489,0
3977,6488,0
3978,6487,0
3979,6486,0
3980,6484,0
3981,6483,0
3982,6482,0
3983,6481,0
3984,6480,0
3985,6479,0
3986,6477,0
3987,6493,0
3988,6476,0
3989,6475,0
3990,6474,0
3991,6473,0
3992,6472,0
3993,6471,0
3994,6470,0
3995,6469,0
3996,6468,0
3997,6467,0
3998,6466,0
3999,6465,0
4000,6492,0
4001,6495,0
4002,6525,0
4003,6511,0
4004,6524,0
4005,6523,0
4006,6522,0
4007,6521,0
4008,6520,0
4009,6519,0
4010,6518,0
4011,6516,0
4012,6515,0
4013,6514,0
4014,6513,0
4015,6512,0
4016,6510,0
4017,6496,0
4018,6509,0
4019,6508,0
4020,6507,0
4021,6506,0
4022,6505,0
4023,6504,0
4024,6503,0
4025,6502,0
4026,6501,0
4027,6500,0
4028,6498,0
4029,6497,0
4030,6589,0
4031,6590,0
4032,6591,0
4033,6670,0
4034,6682,0
4035,6681,0
4036,6680,0
4037,6679,0
4038,6678,0
4039,6677,0
4040,6676,0
4041,6675,0
4042,6674,0
4043,6673,0
4044,6672,0
4045,6671,0
4046,6669,0
4047,6684,0
4048,6668,0
4049,6667,0
4050,6666,0
4051,6665,0
4052,6664,0
4053,6663,0
4054,6662,0
4055,6661,0
4056,6660,0
4057,6658,0
4058,6657,0
4059,6656,0
4060,6683,0
4061,6685,0
4062,6654,0
4063,6701,0
4064,6716,0
4065,6715,0
4066,6713,0
4067,6712,0
4068,6710,0
4069,6709,0
4070,6707,0
4071,6706,0
4072,6705,0
4073,6704,0
4074,6703,0
4075,6702,0
4076,6700,0
4077,6687,0
4078,6699,0
4079,6698,0
4080,6697,0
4081,6696,0
4082,6695,0
4083,6694,0
4084,6693,0
4085,6692,0
4086,6691,0
4087,6690,0
4088,6689,0
4089,6688,0
4090,6655,0
4091,6653,0
4092,6592,0
4093,6607,0
4094,6619,0
4095,6618,0
4096,6617,0
4097,6616,0
4098,6615,0
4099,6614,0
4100,6613,0
4101,6612,0
4102,6611,0
4103,6610,0
4104,6609,0
4105,6608,0
4106,6606,0
4107,6621,0
4108,6605,0
4109,6604,0
4110,6603,0
4111,6602,0
4112,6601,0
4113,6599,0
4114,6598,0
4115,6597,0
4116,6596,0
4117,6595,0
4118,6594,0
4119,6593,0
4120,6620,0
4121,6622,0
4122,6652,0
4123,6638,0
4124,6651,0
4125,6650,0
4126,6649,0
4127,6648,0
4128,6647,0
4129,6646,0
4130,6645,0
4131,6644,0
4132,6642,0
4133,6641,0
4134,6640,0
4135,6639,0
4136,6637,0
4137,6623,0
4138,6636,0
4139,6635,0
4140,6634,0
4141,6632,0
4142,6631,0
4143,6630,0
4144,6629,0
4145,6628,0
4146,6627,0
4147,6626,0
4148,6625,0
4149,6624,0
4150,4152,0
4151,0,0
4152,4150,0
4153,1304,0
4154,1398,0
4155,1397,0
4156,1396,0
4157,1395,0
4158,1394,0
4159,1393,0
4160,1392,0
4161,1391,0
4162,1390,0
4163,1388,0
4164,1387,0
4165,1386,0
4166,1385,0
4167,1384,0
4168,1383,0
4169,1382,0
4170,1381,0
4171,1380,0
4172,1379,0
4173,1378,0
4174,1377,0
4175,1376,0
4176,1375,0
4177,1374,0
4178,1373,0
4179,1372,0
4180,1371,0
4181,1399,0
4182,1400,0
4183,1401,0
4184,1417,0
4185,1432,0
4186,1430,0
4187,1429,0
4188,1428,0
4189,1427,0
4190,1426,0
4191,1425,0
4192,1423,0
4193,1422,0
4194,1421,0
4195,1420,0
4196,1418,0
4197,1416,0
4198,1402,0
4199,1415,0
4200,1414,0
4201,1412,0
4202,1411,0
4203,1410,0
4204,1409,0
4205,1408,0
4206,1407,0
4207,1406,0
4208,1405,0
4209,1404,0
4210,1403,0
4211,1370,0
4212,1369,0
4213,1368,0
4214,1323,0
4215,1335,0
4216,1334,0
4217,1333,0
4218,1332,0
4219,1331,0
4220,1330,0
4221,1329,0
4222,1328,0
4223,1327,0
4224,1326,0
4225,1325,0
4226,1324,0
4227,1322,0
4228,1337,0
4229,1321,0
4230,1320,0
4231,1318,0
4232,1317,0
4233,1316,0
4234,1315,0
4235,1313,0
4236,1312,0
4237,1311,0
4238,1310,0
4239,1308,0
4240,1306,0
4241,1336,0
4242,1338,0
4243,1367,0
4244,1354,0
4245,1366,0
4246,1365,0
4247,1364,0
4248,1363,0
4249,1362,0
4250,1361,0
4251,1360,0
4252,1359,0
4253,1358,0
4254,1357,0
4255,1356,0
4256,1355,0
4257,1353,0
4258,1339,0
4259,1352,0
4260,1351,0
4261,1350,0
4262,1349,0
4263,1348,0
4264,1347,0
4265,1346,0
4266,1345,0
4267,1343,0
4268,1342,0
4269,1341,0
4270,1340,0
4271,1433,0
4272,1434,0
4273,1435,0
4274,1516,0
4275,1528,0
4276,1527,0
4277,1526,0
4278,1525,0
4279,1524,0
4280,1523,0
4281,1522,0
4282,1521,0
4283,1520,0
4284,1519,0
4285,1518,0
4286,1517,0
4287,1515,0
4288,1530,0
4289,1514,0
4290,1513,0
4291,1512,0
4292,1511,0
4293,1510,0
4294,1509,0
4295,1508,0
4296,1507,0
4297,1506,0
4298,1505,0
4299,1504,0
4300,1503,0
4301,1529,0
4302,1531,0
4303,1501,0
4304,1546,0
4305,1560,0
4306,1559,0
4307,1558,0
4308,1557,0
4309,1555,0
4310,1554,0
4311,1553,0
4312,1552,0
4313,1551,0
4314,1550,0
4315,1549,0
4316,1547,0
4317,1545,0
4318,1532,0
4319,1544,0
4320,1543,0
4321,1542,0
4322,1541,0
4323,1540,0
4324,1539,0
4325,1538,0
4326,1537,0
4327,1536,0
4328,1535,0
4329,1534,0
4330,1533,0
4331,1502,0
4332,1500,0
4333,1436,0
4334,1453,0
4335,1466,0
4336,1465,0
4337,1464,0
4338,1463,0
4339,1462,0
4340,1461,0
4341,1460,0
4342,1459,0
4343,1458,0
4344,1456,0
4345,1455,0
4346,1454,0
4347,1452,0
4348,1468,0
4349,1451,0
4350,1448,0
4351,1446,0
4352,1445,0
4353,1444,0
4354,1443,0
4355,1442,0
4356,1441,0
4357,1440,0
4358,1439,0
4359,1438,0
4360,1437,0
4361,1467,0
4362,1469,0
4363,1499,0
4364,1485,0
4365,1498,0
4366,1497,0
4367,1496,0
4368,1495,0
4369,1494,0
4370,1493,0
4371,1491,0
4372,1490,0
4373,1489,0
4374,1488,0
4375,1487,0
4376,1486,0
4377,1484,0
4378,1471,0
4379,1483,0
4380,1482,0
4381,1481,0
4382,1480,0
4383,1479,0
4384,1478,0
4385,1477,0
4386,1476,0
4387,1475,0
4388,1474,0
4389,1473,0
4390,1472,0
4391,1305,0
4392,1303,0
4393,4149,0
4394,1302,0
4395,1141,0
4396,1140,0
4397,1139,0
4398,1137,0
4399,1135,0
4400,1133,0
4401,1132,0
4402,1131,0
4403,1130,0
4404,1129,0
4405,1128,0
4406,1127,0
4407,1126,0
4408,1125,0
4409,1124,0
4410,1123,0
4411,1122,0
4412,1121,0
4413,1120,0
4414,1119,0
4415,1118,0
4416,1117,0
4417,1116,0
4418,1115,0
4419,1114,0
4420,1113,0
4421,1112,0
4422,1142,0
4423,1143,0
4424,1144,0
4425,1161,0
4426,1174,0
4427,1173,0
4428,1172,0
4429,1170,0
4430,1169,0
4431,1168,0
4432,1167,0
4433,1166,0
4434,1165,0
4435,1164,0
4436,1163,0
4437,1162,0
4438,1159,0
4439,1145,0
4440,1158,0
4441,1157,0
4442,1156,0
4443,1155,0
4444,1154,0
4445,1153,0
4446,1152,0
4447,1150,0
4448,1149,0
4449,1148,0
4450,1147,0
4451,1146,0
4452,1111,0
4453,1110,0
4454,1109,0
4455,1060,0
4456,1072,0
4457,1071,0
4458,1070,0
4459,1069,0
4460,1068,0
4461,1067,0
4462,1066,0
4463,1065,0
4464,1064,0
4465,1063,0
4466,1062,0
4467,1061,0
4468,1059,0
4469,1074,0
4470,1058,0
4471,1056,0
4472,1055,0
4473,1054,0
4474,1053,0
4475,1052,0
4476,1051,0
4477,1050,0
4478,1048,0
4479,1047,0
4480,1046,0
4481,1045,0
4482,1073,0
4483,1075,0
4484,1108,0
4485,1093,0
4486,1107,0
4487,1105,0
4488,1104,0
4489,1103,0
4490,1102,0
4491,1101,0
4492,1100,0
4493,1099,0
4494,1097,0
4495,1096,0
4496,1095,0
4497,1094,0
4498,1092,0
4499,1076,0
4500,1090,0
4501,1089,0
4502,1088,0
4503,1087,0
4504,1086,0
4505,1085,0
4506,1084,0
4507,1083,0
4508,1082,0
4509,1080,0
4510,1079,0
4511,1078,0
4512,1176,0
4513,1177,0
4514,1178,0
4515,1259,0
4516,1271,0
4517,1270,0
4518,1269,0
4519,1268,0
4520,1267,0
4521,1266,0
4522,1265,0
4523,1264,0
4524,1263,0
4525,1262,0
4526,1261,0
4527,1260,0
4528,1258,0
4529,1273,0
4530,1257,0
4531,1256,0
4532,1255,0
4533,1254,0
4534,1253,0
4535,1252,0
4536,1251,0
4537,1250,0
4538,1248,0
4539,1247,0
4540,1246,0
4541,1245,0
4542,1272,0
4543,1274,0
4544,1243,0
4545,1289,0
4546,1301,0
4547,1300,0
4548,1299,0
4549,1298,0
4550,1297,0
4551,1296,0
4552,1295,0
4553,1294,0
4554,1293,0
4555,1292,0
4556,1291,0
4557,1290,0
4558,1288,0
4559,1275,0
4560,1287,0
4561,1286,0
4562,1285,0
4563,1284,0
4564,1283,0
4565,1282,0
4566,1281,0
4567,1280,0
4568,1279,0
4569,1278,0
4570,1277,0
4571,1276,0
4572,1244,0
4573,1242,0
4574,1179,0
4575,1195,0
4576,1209,0
4577,1207,0
4578,1206,0
4579,1205,0
4580,1204,0
4581,1203,0
4582,1202,0
4583,1201,0
4584,1200,0
4585,1198,0
4586,1197,0
4587,1196,0
4588,1194,0
4589,1211,0
4590,1193,0
4591,1192,0
4592,1191,0
4593,1190,0
4594,1189,0
4595,1188,0
4596,1187,0
4597,1186,0
4598,1185,0
4599,1183,0
4600,1182,0
4601,1181,0
4602,1210,0
4603,1212,0
4604,1241,0
4605,1227,0
4606,1240,0
4607,1239,0
4608,1238,0
4609,1237,0
4610,1236,0
4611,1234,0
4612,1233,0
4613,1232,0
4614,1231,0
4615,1230,0
4616,1229,0
4617,1228,0
4618,1226,0
4619,1213,0
4620,1225,0
4621,1224,0
4622,1223,0
4623,1222,0
4624,1221,0
4625,1220,0
4626,1219,0
4627,1218,0
4628,1217,0
4629,1216,0
4630,1215,0
4631,1214,0
4632,1561,0
4633,1562,0
4634,1563,0
4635,1564,0
4636,1917,0
4637,1916,0
4638,1915,0
4639,1914,0
4640,1913,0
4641,1912,0
4642,1911,0
4643,1910,0
4644,1909,0
4645,1908,0
4646,1907,0
4647,1906,0
4648,1905,0
4649,1904,0
4650,1903,0
4651,1901,0
4652,1899,0
4653,1898,0
4654,1897,0
4655,1896,0
4656,1895,0
4657,1894,0
4658,1893,0
4659,1892,0
4660,1891,0
4661,1890,0
4662,1889,0
4663,1918,0
4664,1919,0
4665,1920,0
4666,1935,0
4667,1950,0
4668,1949,0
4669,1947,0
4670,1946,0
4671,1945,0
4672,1944,0
4673,1943,0
4674,1942,0
4675,1941,0
4676,1939,0
4677,1937,0
4678,1936,0
4679,1934,0
4680,1921,0
4681,1933,0
4682,1932,0
4683,1931,0
4684,1930,0
4685,1929,0
4686,1928,0
4687,1927,0
4688,1926,0
4689,1925,0
4690,1924,0
4691,1923,0
4692,1922,0
4693,1888,0
4694,1887,0
4695,1886,0
4696,1841,0
4697,1853,0
4698,1852,0
4699,1851,0
4700,1850,0
4701,1849,0
4702,1848,0
4703,1847,0
4704,1846,0
4705,1845,0
4706,1844,0
4707,1843,0
4708,1842,0
4709,1840,0
4710,1855,0
4711,1839,0
4712,1838,0
4713,1837,0
4714,1836,0
4715,1835,0
4716,1834,0
4717,1833,0
4718,1832,0
4719,1831,0
4720,1830,0
4721,1829,0
4722,1828,0
4723,1854,0
4724,1856,0
4725,1885,0
4726,1872,0
4727,1884,0
4728,1883,0
4729,1882,0
4730,1881,0
4731,1880,0
4732,1879,0
4733,1878,0
4734,1877,0
4735,1876,0
4736,1875,0
4737,1874,0
4738,1873,0
4739,1871,0
4740,1857,0
4741,1870,0
4742,1869,0
4743,1868,0
4744,1867,0
4745,1866,0
4746,1865,0
4747,1863,0
4748,1862,0
4749,1861,0
4750,1860,0
4751,1859,0
4752,1858,0
4753,1951,0
4754,1952,0
4755,1953,0
4756,2033,0
4757,2045,0
4758,2044,0
4759,2043,0
4760,2042,0
4761,2041,0
4762,2040,0
4763,2039,0
4764,2038,0
4765,2037,0
4766,2036,0
4767,2035,0
4768,2034,0
4769,2032,0
4770,2047,0
4771,2030,0
4772,2029,0
4773,2028,0
4774,2027,0
4775,2026,0
4776,2025,0
4777,2024,0
4778,2023,0
4779,2022,0
4780,2021,0
4781,2020,0
4782,2019,0
4783,2046,0
4784,2048,0
4785,2017,0
4786,2065,0
4787,2080,0
4788,2079,0
4789,2078,0
4790,2076,0
4791,2075,0
4792,2074,0
4793,2073,0
4794,2072,0
4795,2071,0
4796,2069,0
4797,2068,0
4798,2066,0
4799,2064,0
4800,2049,0
4801,2063,0
4802,2062,0
4803,2060,0
4804,2059,0
4805,2058,0
4806,2056,0
4807,2055,0
4808,2054,0
4809,2053,0
4810,2052,0
4811,2051,0
4812,2050,0
4813,2018,0
4814,2016,0
4815,1954,0
4816,1968,0
4817,1982,0
4818,1981,0
4819,1980,0
4820,1978,0
4821,1977,0
4822,1976,0
4823,1975,0
4824,1974,0
4825,1973,0
4826,1972,0
4827,1971,0
4828,1970,0
4829,1967,0
4830,1984,0
4831,1966,0
4832,1965,0
4833,1964,0
4834,1963,0
4835,1962,0
4836,1961,0
4837,1960,0
4838,1959,0
4839,1958,0
4840,1957,0
4841,1956,0
4842,1955,0
4843,1983,0
4844,1985,0
4845,2015,0
4846,2002,0
4847,2014,0
4848,2013,0
4849,2012,0
4850,2011,0
4851,2010,0
4852,2009,0
4853,2008,0
4854,2007,0
4855,2006,0
4856,2005,0
4857,2004,0
4858,2003,0
4859,2001,0
4860,1986,0
4861,2000,0
4862,1999,0
4863,1998,0
4864,1997,0
4865,1995,0
4866,1994,0
4867,1993,0
4868,1992,0
4869,1990,0
4870,1989,0
4871,1988,0
4872,1987,0
4873,1826,0
4874,1825,0
4875,1824,0
4876,1645,0
4877,1658,0
4878,1657,0
4879,1656,0
4880,1655,0
4881,1654,0
4882,1653,0
4883,1652,0
4884,1651,0
4885,1650,0
4886,1649,0
4887,1648,0
4888,1646,0
4889,1644,0
4890,1660,0
4891,1643,0
4892,1642,0
4893,1641,0
4894,1639,0
4895,1638,0
4896,1637,0
4897,1636,0
4898,1635,0
4899,1634,0
4900,1633,0
4901,1632,0
4902,1631,0
4903,1659,0
4904,1661,0
4905,1629,0
4906,1679,0
4907,1692,0
4908,1691,0
4909,1690,0
4910,1689,0
4911,1688,0
4912,1686,0
4913,1685,0
4914,1684,0
4915,1683,0
4916,1682,0
4917,1681,0
4918,1680,0
4919,1677,0
4920,1663,0
4921,1676,0
4922,1675,0
4923,1674,0
4924,1673,0
4925,1672,0
4926,1671,0
4927,1670,0
4928,1669,0
4929,1667,0
4930,1666,0
4931,1665,0
4932,1664,0
4933,1630,0
4934,1628,0
4935,1694,0
4936,1579,0
4937,1591,0
4938,1590,0
4939,1589,0
4940,1588,0
4941,1587,0
4942,1586,0
4943,1585,0
4944,1584,0
4945,1583,0
4946,1582,0
4947,1581,0
4948,1580,0
4949,1578,0
4950,1593,0
4951,1577,0
4952,1576,0
4953,1575,0
4954,1573,0
4955,1572,0
4956,1571,0
4957,1570,0
4958,1569,0
4959,1568,0
4960,1567,0
4961,1566,0
4962,1565,0
4963,1592,0
4964,1594,0
4965,1627,0
4966,1612,0
4967,1626,0
4968,1625,0
4969,1624,0
4970,1623,0
4971,1622,0
4972,1620,0
4973,1619,0
4974,1618,0
4975,1617,0
4976,1616,0
4977,1615,0
4978,1614,0
4979,1611,0
4980,1595,0
4981,1610,0
4982,1609,0
4983,1608,0
4984,1607,0
4985,1606,0
4986,1605,0
4987,1604,0
4988,1603,0
4989,1602,0
4990,1598,0
4991,1597,0
4992,1596,0
4993,1693,0
4994,1695,0
4995,1823,0
4996,1778,0
4997,1790,0
4998,1789,0
4999,1788,0
5000,1787,0
5001,1786,0
5002,1785,0
5003,1784,0
5004,1783,0
5005,1782,0
5006,1781,0
5007,1780,0
5008,1779,0
5009,1777,0
5010,1792,0
5011,1776,0
5012,1775,0
5013,1774,0
5014,1773,0
5015,1772,0
5016,1771,0
5017,1770,0
5018,1769,0
5019,1768,0
5020,1767,0
5021,1766,0
5022,1765,0
5023,1791,0
5024,1793,0
5025,1763,0
5026,1809,0
5027,1822,0
5028,1821,0
5029,1820,0
5030,1819,0
5031,1818,0
5032,1817,0
5033,1816,0
5034,1815,0
5035,1813,0
5036,1812,0
5037,1811,0
5038,1810,0
5039,1808,0
5040,1794,0
5041,1807,0
5042,1806,0
5043,1805,0
5044,1804,0
5045,1803,0
5046,1802,0
5047,1801,0
5048,1799,0
5049,1798,0
5050,1797,0
5051,1796,0
5052,1795,0
5053,1764,0
5054,1762,0
5055,1696,0
5056,1710,0
5057,1725,0
5058,1724,0
5059,1723,0
5060,1720,0
5061,1719,0
5062,1718,0
5063,1717,0
5064,1715,0
5065,1714,0
5066,1713,0
5067,1712,0
5068,1711,0
5069,1709,0
5070,1727,0
5071,1708,0
5072,1707,0
5073,1706,0
5074,1705,0
5075,1704,0
5076,1703,0
5077,1702,0
5078,1701,0
5079,1700,0
5080,1699,0
5081,1698,0
5082,1697,0
5083,1726,0
5084,1728,0
5085,1761,0
5086,1745,0
5087,1759,0
5088,1758,0
5089,1757,0
5090,1756,0
5091,1755,0
5092,1754,0
5093,1753,0
5094,1751,0
5095,1750,0
5096,1749,0
5097,1747,0
5098,1746,0
5099,1744,0
5100,1729,0
5101,1741,0
5102,1740,0
5103,1739,0
5104,1738,0
5105,1737,0
5106,1736,0
5107,1735,0
5108,1734,0
5109,1733,0
5110,1732,0
5111,1731,0
5112,1730,0
5113,1044,0
5114,1043,0
5115,1042,0
5116,524,0
5117,355,0
5118,354,0
5119,353,0
5120,352,0
5121,351,0
5122,350,0
5123,349,0
5124,348,0
5125,347,0
5126,346,0
5127,345,0
5128,344,0
5129,343,0
5130,342,0
5131,341,0
5132,340,0
5133,339,0
5134,338,0
5135,337,0
5136,336,0
5137,335,0
5138,334,0
5139,333,0
5140,332,0
5141,331,0
5142,330,0
5143,329,0
5144,356,0
5145,357,0
5146,358,0
5147,374,0
5148,388,0
5149,386,0
5150,385,0
5151,383,0
5152,382,0
5153,381,0
5154,380,0
5155,379,0
5156,378,0
5157,377,0
5158,376,0
5159,375,0
5160,373,0
5161,359,0
5162,372,0
5163,371,0
5164,370,0
5165,369,0
5166,368,0
5167,367,0
5168,366,0
5169,365,0
5170,363,0
5171,362,0
5172,361,0
5173,360,0
5174,328,0
5175,327,0
5176,326,0
5177,279,0
5178,293,0
5179,292,0
5180,291,0
5181,290,0
5182,289,0
5183,288,0
5184,287,0
5185,286,0
5186,285,0
5187,283,0
5188,282,0
5189,280,0
5190,278,0
5191,295,0
5192,277,0
5193,276,0
5194,275,0
5195,274,0
5196,273,0
5197,272,0
5198,271,0
5199,270,0
5200,269,0
5201,268,0
5202,267,0
5203,266,0
5204,294,0
5205,296,0
5206,325,0
5207,312,0
5208,324,0
5209,323,0
5210,322,0
5211,321,0
5212,320,0
5213,319,0
5214,318,0
5215,317,0
5216,316,0
5217,315,0
5218,314,0
5219,313,0
5220,311,0
5221,297,0
5222,310,0
5223,309,0
5224,308,0
5225,307,0
5226,306,0
5227,305,0
5228,304,0
5229,303,0
5230,302,0
5231,301,0
5232,300,0
5233,299,0
5234,389,0
5235,390,0
5236,392,0
5237,476,0
5238,488,0
5239,487,0
5240,486,0
5241,485,0
5242,484,0
5243,483,0
5244,482,0
5245,481,0
5246,480,0
5247,479,0
5248,478,0
5249,477,0
5250,475,0
5251,491,0
5252,474,0
5253,473,0
5254,472,0
5255,471,0
5256,470,0
5257,469,0
5258,468,0
5259,467,0
5260,466,0
5261,465,0
5262,464,0
5263,463,0
5264,490,0
5265,492,0
5266,461,0
5267,509,0
5268,522,0
5269,521,0
5270,520,0
5271,519,0
5272,518,0
5273,517,0
5274,516,0
5275,515,0
5276,513,0
5277,512,0
5278,511,0
5279,510,0
5280,508,0
5281,493,0
5282,507,0
5283,506,0
5284,505,0
5285,504,0
5286,502,0
5287,500,0
5288,499,0
5289,498,0
5290,497,0
5291,496,0
5292,495,0
5293,494,0
5294,462,0
5295,460,0
5296,393,0
5297,408,0
5298,422,0
5299,421,0
5300,420,0
5301,419,0
5302,418,0
5303,415,0
5304,414,0
5305,413,0
5306,412,0
5307,411,0
5308,410,0
5309,409,0
5310,407,0
5311,424,0
5312,406,0
5313,405,0
5314,403,0
5315,402,0
5316,401,0
5317,400,0
5318,399,0
5319,398,0
5320,397,0
5321,396,0
5322,395,0
5323,394,0
5324,423,0
5325,425,0
5326,459,0
5327,441,0
5328,458,0
5329,457,0
5330,456,0
5331,454,0
5332,453,0
5333,451,0
5334,449,0
5335,447,0
5336,445,0
5337,444,0
5338,443,0
5339,442,0
5340,440,0
5341,426,0
5342,439,0
5343,437,0
5344,436,0
5345,435,0
5346,434,0
5347,433,0
5348,432,0
5349,431,0
5350,430,0
5351,429,0
5352,428,0
5353,427,0
5354,265,0
5355,264,0
5356,263,0
5357,84,0
5358,97,0
5359,96,0
5360,95,0
5361,94,0
5362,93,0
5363,92,0
5364,91,0
5365,89,0
5366,88,0
5367,87,0
5368,86,0
5369,85,0
5370,83,0
5371,99,0
5372,82,0
5373,81,0
5374,80,0
5375,79,0
5376,78,0
5377,77,0
5378,76,0
5379,75,0
5380,72,0
5381,71,0
5382,70,0
5383,69,0
5384,98,0
5385,100,0
5386,67,0
5387,116,0
5388,130,0
5389,129,0
5390,128,0
5391,127,0
5392,124,0
5393,123,0
5394,122,0
5395,121,0
5396,120,0
5397,119,0
5398,118,0
5399,117,0
5400,115,0
5401,101,0
5402,114,0
5403,113,0
5404,112,0
5405,111,0
5406,110,0
5407,108,0
5408,107,0
5409,106,0
5410,105,0
5411,104,0
5412,103,0
5413,102,0
5414,68,0
5415,65,0
5416,132,0
