,F,L,P
586,3.154868351056287,1.1489467680405767,-0.8489999884577341
587,3.1528143917088363,1.1482955116271487,-0.8472978603872037
588,3.1504350523645357,1.147540555162734,-0.8455986246342438
589,3.1483960155640434,1.146893121742238,-0.8439022713860653
590,3.148134034262095,1.1468099072415443,-0.8422087908797323
591,3.1473221985907056,1.1465519956158061,-0.8405181734018248
592,3.1447527015655745,1.1457352548081268,-0.8388304092881051
593,3.1411677574726893,1.1445946280678034,-0.8371454889231856
594,3.1379233322192186,1.1435612219598619,-0.8354634027402008
595,3.1371343410429255,1.1433097529785288,-0.8337841412204807
596,3.132543370057811,1.141845252882286,-0.8321076948932286
597,3.1257323872475085,1.1396686196486343,-0.8304340543351988
598,3.1236135373621927,1.1389905166944794,-0.8287632101703811
599,3.1170565699667017,1.1368891494709132,-0.8270951530696842
600,3.112179989784619,1.1353234419780203,-0.8254298737506229
601,3.1115518623532226,1.135121592846839,-0.8237673629770095
602,3.109255473061204,1.1343832998014158,-0.8221076115586451
603,3.1091286280631683,1.1343425030297816,-0.8204506103510156
604,3.1055843457138317,1.1332018927558885,-0.8187963502549891
605,3.1031855457110566,1.1324291792670393,-0.8171448222165162
606,3.0993132987975427,1.1311805704357714,-0.8154960172263322
607,3.09898113590991,1.1310733916331348,-0.8138499263196635
608,3.0980251452194847,1.1307648585593761,-0.8122065405759336
609,3.097875245447933,1.130716471799703,-0.8105658511184736
610,3.0939660474966955,1.1294537784309011,-0.8089278491142352
611,3.091895633539489,1.1287843764490022,-0.8072925257735044
612,3.089031508094451,1.1278576139797465,-0.8056598723496192
613,3.0839730773306013,1.1262187258739385,-0.804029880138688
614,3.0833862795553255,1.1260284344564646,-0.8024025404793127
615,3.0805269056828806,1.1251006556277818,-0.8007778447523107
616,3.0798026366598465,1.1248655159257925,-0.7991557843804427
617,3.079668343999968,1.1248219106680288,-0.7975363508281398
618,3.0787135704316992,1.1245118377985042,-0.7959195356012344
619,3.0767069777978593,1.1238598619703062,-0.7943053302466934
620,3.0727507997362142,1.1225731863801762,-0.7926937263523517
621,3.072491200788062,1.1224886985932725,-0.7910847155466512
622,3.0704488769650435,1.1218237649060097,-0.7894782894983774
623,3.0668595555279508,1.1206540919505776,-0.7878744399164029
624,3.0612393229154717,1.1188198414596107,-0.786273158549429
625,3.0564325772890926,1.117248411447039,-0.7846744371857319
626,3.056062565662405,1.1171273441517737,-0.7830782676529099
627,3.0513267681281424,1.1155765019753179,-0.7814846418176318
628,3.047233357421242,1.1142340830313853,-0.7798935515853901
629,3.0456367214934716,1.1137099832414217,-0.7783049889002521
630,3.044435221267202,1.113315406542443,-0.7767189457446174
631,3.0342022686851227,1.1099485460361183,-0.7751354141389731
632,3.0228037700894235,1.1061848013812705,-0.7735543861416544
633,3.020780464459348,1.1055152299391782,-0.7719758538486046
634,3.020142877218822,1.105304140605038,-0.7703998093931388
635,3.0192151684386848,1.1049969196122036,-0.7688262449457084
636,3.0115976586549467,1.1024707215512868,-0.7672551527136672
637,3.0087542928280033,1.1015261368953493,-0.7656865249410407
638,3.006544160146988,1.100791299614125,-0.7641203539082957
639,3.005788849755093,1.1005400459345218,-0.7625566319321131
640,3.0009718370050558,1.0989361818773926,-0.7609953513651605
641,2.9967275159713926,1.0975208652726856,-0.7594365045958694
642,2.995916182354572,1.0972500887464576,-0.7578800840482112
643,2.994991515011057,1.0969413985119996,-0.7563260821814769
644,2.991140935792741,1.0956548984951535,-0.754774491490058
645,2.9875693328027038,1.0944601246210404,-0.7532253045032287
646,2.9820182421688095,1.0926003337513368,-0.75167851378493
647,2.971408372485193,1.0890360399075252,-0.7501341119335558
648,2.9706738870370057,1.0887888250694098,-0.7485920915817406
649,2.9691596821261435,1.0882789774697987,-0.7470524453961477
650,2.9647805090249753,1.0868030023992372,-0.7455151660772612
651,2.9569754788624163,1.0841669482632195,-0.7439802463591776
652,2.9547149377747344,1.083402178446621,-0.7424476790093995
653,2.9522147506029572,1.082555651586482,-0.7409174568286319
654,2.9488466993811238,1.081414144548772,-0.7393895726505786
655,2.947345298866397,1.080904866510464,-0.7378640193417415
656,2.9431474444680594,1.0794795680534746,-0.73634078980122
657,2.9423773728855704,1.0792178848184935,-0.7348198769605134
658,2.9362118550377567,1.0771202658594343,-0.7333012737833233
659,2.9354909557555726,1.0768747155279423,-0.7317849732653593
660,2.9350106729784646,1.0767110897226693,-0.7302709684341443
661,2.934072709266414,1.0763914610314589,-0.7287592523488223
662,2.9272244880989273,1.074054700395345,-0.727249818099968
663,2.9198916722655035,1.0715465170528113,-0.7257426588093967
664,2.918671646182967,1.0711285970838906,-0.7242377676299764
665,2.917093106578063,1.0705876089836917,-0.7227351377454414
666,2.9161847745723404,1.0702761779044352,-0.7212347623702069
667,2.913496425704693,1.0693538807956033,-0.7197366347491848
668,2.907144230894705,1.0671712353768121,-0.7182407481576021
669,2.905527468523124,1.0666149464629084,-0.7167470959008188
670,2.905391185099863,1.0665680404807705,-0.7152556713141487
671,2.8982623263963867,1.0641113596073368,-0.713766467762681
672,2.8981689166978404,1.0640791295351986,-0.7122794786411027
673,2.8950205807359026,1.0629922200621773,-0.7107946973735235
674,2.8939710807024523,1.0626296353129405,-0.7093121174133007
675,2.893625475084669,1.0625102055583393,-0.7078317322428664
676,2.8925819673148316,1.0621495175631237,-0.7063535353735555
677,2.8923064767218927,1.0620542726518993,-0.7048775203454349
678,2.8907773589801993,1.0615254483011651,-0.7034036807271344
679,2.8907134729326955,1.0615033481026648,-0.7019320101156781
680,2.8898546939911194,1.0612062219645082,-0.7004625021363182
681,2.888611421863872,1.060775909794633,-0.6989951504423684
682,2.883610683801422,1.059043218563417,-0.6975299487150405
683,2.88103534263586,1.058149723516164,-0.6960668906632801
684,2.876433251350412,1.0565510722372393,-0.6946059700236052
685,2.8756621110801714,1.0562829472406,-0.6931471805599453
686,2.8743329151553905,1.0558206178151335,-0.6916905160634812
687,2.870657318853346,1.0545410345072974,-0.6902359703524867
688,2.8683952220519693,1.053752717306017,-0.688783537272172
689,2.8658930730076593,1.0528800199199198,-0.6873332106945255
690,2.865465059946633,1.052730661582195,-0.6858849845181606
691,2.8627930671276087,1.0517977451690226,-0.6844388526681608
